,stid,Datetime,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Downwelling longwave radiation,Upwelling longwave radiation,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Surface height from combined measurements,Surface height from combined measurements DELTA,Albedo,Cloud cover,Ablation,Melting Season
164945,SCO_U,2015-12-20 00:00:00+00:00,878.375,-26.84208333333334,58.94887500000001,0.21945833333333334,6.725565217391304,307.1435652173913,0.0,0.0,144.39183333333332,197.86845833333334,-29.594499999999996,-3.3475652173913035,52.618652173913055,-14.607958333333334,0.0039999999999995,,0.28650000000000003,False,
164946,SCO_U,2015-12-21 00:00:00+00:00,872.8333333333334,-24.167083333333338,50.241833333333325,0.24604166666666663,6.089541666666668,318.41124999999994,0.0,0.0,167.7112083333333,207.43062500000005,-26.859583333333337,-6.268541666666667,45.832083333333344,-14.600375,0.0009999999999994,,0.45025,False,
164947,SCO_U,2015-12-22 00:00:00+00:00,874.0416666666666,-26.40291666666667,55.93920833333334,0.21991666666666668,6.983666666666665,330.05833333333334,0.0,0.0,160.63083333333333,201.65016666666665,-28.57341666666667,-5.393125,43.77391666666666,-14.609499999999999,0.0059999999999984,,0.45008333333333334,False,
164948,SCO_U,2015-12-23 00:00:00+00:00,879.8333333333334,-22.84625,62.303625000000004,0.35208333333333336,6.418208333333336,317.5959166666667,0.0,0.0,176.00479166666662,215.28720833333333,-24.59783333333333,-6.049374999999999,32.63291666666667,-14.600708333333332,-0.0170000000000012,,0.4900416666666667,False,
164949,SCO_U,2015-12-24 00:00:00+00:00,890.75,-27.551666666666673,53.715875000000004,0.18358333333333332,6.882958333333334,323.00416666666666,0.0,0.0,123.12808333333334,194.05483333333328,-30.601583333333327,-3.7094166666666664,61.12195833333333,-14.61875,-0.0129999999999999,,0.07341666666666667,False,
164950,SCO_U,2015-12-25 00:00:00+00:00,890.8333333333334,-27.999583333333337,53.86141666666666,0.17800000000000002,5.559499999999999,238.20404166666665,0.0,0.0,149.21970833333333,194.9994166666667,-30.58020833333333,-3.127166666666667,40.87229166666667,-14.615124999999999,0.0220000000000002,,0.37729166666666675,False,
164951,SCO_U,2015-12-26 00:00:00+00:00,884.6666666666666,-21.726666666666663,55.391833333333345,0.3663333333333334,2.016833333333334,254.04716666666673,0.0,0.0,194.53008333333335,213.10220833333335,-25.460916666666666,-0.9072083333333333,8.777708333333331,-14.592500000000001,0.0079999999999991,,0.648875,False,
164952,SCO_U,2015-12-27 00:00:00+00:00,884.625,-17.36916666666667,59.09829166666666,0.5577083333333334,6.921166666666665,333.2125,0.0,0.0,175.0184583333333,230.12250000000003,-20.299208333333336,-8.376833333333332,53.532375,-14.587208333333335,-0.0069999999999996,,0.27862500000000007,False,
164953,SCO_U,2015-12-28 00:00:00+00:00,877.3333333333334,-14.303749999999999,73.20770833333331,0.9714166666666667,5.660958333333332,297.05720833333334,0.0,0.0,243.13712500000005,248.55604166666672,-15.86454166666667,-7.549083333333333,27.459958333333336,-14.58075,0.0489999999999994,,0.8767499999999999,False,
164954,SCO_U,2015-12-29 00:00:00+00:00,863.1666666666666,-11.29725,72.94395833333333,1.2606249999999999,4.552625,210.30083333333332,0.0,0.0,225.317625,255.55070833333335,-13.878750000000002,-5.5532916666666665,30.791416666666674,-14.542166666666667,0.0410000000000003,,0.5638333333333333,False,
