time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,t_i_10m
2021-09-01 15:00:00+00:00,912.000,1.144,62.820,62.820,2.850,5.274,86.300,588.900,526.314,559.300,478.558,0.917,191.403,301.173,0.000,-2.427,,,,2.423,,,,,-0.209,-0.171,-0.133,-0.142,,-0.161,,,5.547,2.139,,69.304,-53.590,943.000,145941.000,,0.930,,,14.490,,,145.500,,,2.721,,,,-1.423,,,-1.423,-1.423,1.008,2.008,3.008,4.008,5.008,6.008,7.008,10.008,
2021-09-01 16:00:00+00:00,912.000,1.652,57.250,57.250,2.694,3.015,72.100,546.400,591.820,538.100,538.100,0.909,185.089,293.419,0.000,-4.177,,,,,,,,,,,,,,,,,5.568,2.180,,,,,,,,,,,,,,,,3.325,,,,,,,-1.421,-1.421,1.010,2.010,3.010,4.010,5.010,6.010,7.010,10.010,
2021-09-01 17:00:00+00:00,911.000,1.962,56.260,56.260,2.710,3.204,68.930,487.500,553.980,492.700,492.700,0.889,195.262,303.172,0.000,-1.996,,,,,,,,,,,,,,,,,5.604,2.219,,,,,,,,,,,,,,,,5.158,,,,,,,-1.419,-1.419,1.012,2.012,3.012,4.012,5.012,6.012,7.012,10.012,
2021-09-01 18:00:00+00:00,910.000,2.163,55.320,55.320,2.706,4.429,58.500,410.100,478.905,427.400,427.400,,196.795,304.045,0.000,-1.808,,,,2.417,,,,,-0.195,-0.176,-0.128,-0.138,,-0.148,,,5.661,2.256,,69.304,-53.590,942.000,175942.000,,0.920,,,14.170,,,141.100,,,4.878,,,,-1.417,,,-1.417,-1.417,1.014,2.014,3.014,4.014,5.014,6.014,7.014,10.014,
2021-09-01 19:00:00+00:00,910.000,2.496,49.610,49.610,2.486,3.482,61.320,308.600,367.160,328.800,328.800,,190.781,293.641,0.000,-4.165,,,,,,,,,,,,,,,,,5.729,2.288,,,,,,,,,,,,,,,,4.030,,,,,,,-1.415,-1.415,1.016,2.016,3.016,4.016,5.016,6.016,7.016,10.016,
2021-09-01 20:00:00+00:00,909.000,2.503,48.710,48.710,2.444,3.235,62.440,202.000,245.495,220.600,220.600,,194.714,293.384,0.000,-4.253,,,,,,,,,,,,,,,,,5.809,2.313,,,,,,,,,,,,,,,,4.285,,,,,,,-1.412,-1.412,1.019,2.019,3.019,4.019,5.019,6.019,7.019,10.019,
2021-09-01 21:00:00+00:00,909.000,2.167,49.480,49.480,2.424,2.897,74.960,100.700,126.211,113.800,113.800,,196.156,289.286,0.000,-5.226,,,,2.410,,,,,-0.214,-0.186,-0.128,-0.148,,-0.157,,,5.874,2.326,,69.304,-53.590,943.000,205941.000,,0.780,,,13.920,,,138.500,,,3.776,,,,-1.410,,,-1.410,-1.410,1.021,2.021,3.021,4.021,5.021,6.021,7.021,10.021,
2021-09-01 22:00:00+00:00,908.000,2.546,43.640,43.640,2.199,4.083,77.600,24.930,124.650,36.640,112.775,,195.390,288.950,0.000,-5.300,,,,,,,,,,,,,,,,,5.917,2.334,,,,,,,,,,,,,,,,2.949,,,,,,,-1.411,-1.411,1.020,2.020,3.020,4.020,5.020,6.020,7.020,10.020,
2021-09-01 23:00:00+00:00,907.000,2.589,40.190,40.190,2.034,3.930,50.780,-2.110,0.000,2.998,0.000,,192.433,283.083,0.000,-6.677,,,,,,,,,,,,,,,,,5.938,2.337,,,,,,,,,,,,,,,,2.243,,,,,,,-1.413,-1.413,1.018,2.018,3.018,4.018,5.018,6.018,7.018,10.018,
2021-09-02 00:00:00+00:00,907.000,2.063,40.930,40.930,1.995,3.260,54.420,-5.775,0.000,-0.888,0.000,,193.700,280.080,0.000,-7.411,,,,2.414,,,,,-0.219,-0.191,-0.133,-0.152,,-0.162,,,5.952,2.344,,69.304,-53.590,937.000,235942.000,,0.850,,,13.580,,,133.500,,,1.940,,,,-1.414,,,-1.414,-1.414,1.017,2.017,3.017,4.017,5.017,6.017,7.017,10.017,
