time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,t_i_10m
2022-08-12 02:00:00+00:00,1021.000,18.920,78.070,78.070,10.477,0.356,137.100,-1.687,0.000,3.126,0.000,,339.074,401.804,0.114,0.000,0.000,0.000,2.644,0.966,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,27.300,100.110,,0.930,,,11.790,,,57.770,,,17.540,,,-0.044,0.034,-1.121,0.002,-0.007,-1.816,-17.235,-16.235,-15.235,-14.235,-13.235,-12.235,-11.235,-8.235,
2022-08-12 03:00:00+00:00,1021.000,18.630,80.900,80.900,10.661,0.167,201.700,-1.614,0.000,4.023,0.000,,340.617,400.137,0.155,0.000,0.000,0.000,2.644,0.966,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,23.700,200.110,,0.990,,,11.800,,,56.340,,,17.310,,,-0.044,0.034,-0.947,0.002,-0.007,-1.815,-17.234,-16.234,-15.234,-14.234,-13.234,-12.234,-11.234,-8.234,
2022-08-12 04:00:00+00:00,1021.000,18.280,82.800,82.800,10.672,0.177,132.600,6.097,0.000,4.736,0.000,,337.895,398.125,0.150,0.000,0.000,0.000,2.646,0.967,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,28.300,300.110,,0.820,,,11.790,,,56.500,,,16.740,,,-0.046,0.033,-0.773,-0.001,-0.008,-1.814,-17.234,-16.234,-15.234,-14.234,-13.234,-12.234,-11.234,-8.234,
2022-08-12 05:00:00+00:00,1021.000,18.930,76.300,76.300,10.246,0.138,216.500,56.304,120.614,12.876,22.315,,332.361,397.484,0.032,0.000,0.000,0.000,2.649,0.967,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,23.800,400.110,,0.850,,,11.790,,,58.140,,,16.410,,,-0.049,0.033,-0.599,-0.004,-0.008,-1.814,-17.233,-16.233,-15.233,-14.233,-13.233,-12.233,-11.233,-8.233,
2022-08-12 06:00:00+00:00,1021.000,20.380,70.700,70.700,10.397,0.325,231.400,205.203,241.227,38.513,44.630,,325.814,406.051,0.000,0.000,0.000,0.000,2.653,0.966,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,30.000,500.110,,0.830,,,11.800,,,57.570,,,17.000,,,-0.053,0.034,-0.424,-0.007,-0.007,-1.813,-17.232,-16.232,-15.232,-14.232,-13.232,-12.232,-11.232,-8.232,
2022-08-12 07:00:00+00:00,1021.000,21.700,68.780,68.780,10.978,0.712,34.700,343.362,361.841,65.111,66.946,,326.025,429.982,0.000,0.000,0.000,0.000,2.649,0.961,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,25.000,600.110,,1.070,,,11.780,,,57.880,,,19.470,,,-0.049,0.039,-0.250,-0.004,-0.002,-1.813,-17.232,-16.232,-15.232,-14.232,-13.232,-12.232,-11.232,-8.232,
2022-08-12 08:00:00+00:00,1021.000,22.180,67.280,67.280,11.061,0.958,28.610,481.254,482.455,86.910,89.261,0.181,335.954,461.588,0.000,0.000,0.000,0.000,2.647,0.961,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,24.400,700.110,,0.890,,,11.780,,,56.770,,,22.810,,,-0.047,0.039,-0.076,-0.002,-0.002,-1.812,-17.231,-16.231,-15.231,-14.231,-13.231,-12.231,-11.231,-8.231,
2022-08-12 09:00:00+00:00,1022.000,23.220,53.950,53.950,9.444,0.906,44.280,603.069,603.069,111.576,111.576,0.185,338.968,486.242,0.000,0.000,0.000,0.000,2.648,0.960,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,33.700,800.110,,0.730,,,11.780,,,58.830,,,24.880,,,-0.048,0.040,0.098,-0.002,-0.001,-1.811,-17.231,-16.231,-15.231,-14.231,-13.231,-12.231,-11.231,-8.231,
2022-08-12 10:00:00+00:00,1021.000,25.120,43.380,43.380,,0.811,48.450,697.798,697.798,134.461,134.461,0.193,340.113,,0.000,,,,2.657,0.961,7.227,7.031,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,33.500,900.110,,0.800,,,11.760,,,57.210,,,26.830,,,-0.057,0.039,0.273,-0.012,-0.002,-1.811,-17.230,-16.230,-15.230,-14.230,-13.230,-12.230,-11.230,-8.230,
2022-08-12 11:00:00+00:00,1021.000,26.180,42.670,42.670,,1.031,53.270,749.833,749.833,145.236,145.236,0.194,353.694,,0.000,,,,2.647,0.957,11.200,11.004,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,30.200,1000.110,,1.140,,,11.780,,,58.340,,,29.660,,,-0.047,0.043,4.245,-0.002,0.002,-1.810,-17.229,-16.229,-15.229,-14.229,-13.229,-12.229,-11.229,-8.229,
2022-08-12 12:00:00+00:00,1021.000,27.750,39.320,39.320,,0.929,69.760,760.507,760.507,137.756,137.756,0.181,359.735,,0.000,,,,2.654,0.955,13.933,13.737,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,24.700,1100.110,,0.920,,,11.800,,,58.330,,,31.270,,,-0.054,0.045,6.979,-0.009,0.004,-1.809,-17.229,-16.229,-15.229,-14.229,-13.229,-12.229,-11.229,-8.229,
2022-08-12 13:00:00+00:00,1020.000,27.920,40.000,40.000,,1.195,91.200,729.153,729.153,115.583,115.583,0.159,374.074,,0.000,,,,2.649,0.954,14.378,14.191,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,27.200,1200.110,,1.330,,,11.780,,,56.600,,,32.860,,,-0.049,0.046,7.433,-0.003,0.005,-1.809,-17.228,-16.228,-15.228,-14.228,-13.228,-12.228,-11.228,-8.228,
2022-08-12 14:00:00+00:00,1020.000,27.120,41.170,41.170,,1.227,126.300,663.776,663.776,87.088,87.088,0.131,380.391,,0.000,,,,2.650,0.955,13.479,13.293,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,29.000,1300.110,,0.960,,,11.800,,,56.730,,,32.560,,,-0.050,0.045,6.534,-0.004,0.004,-1.808,-17.227,-16.227,-15.227,-14.227,-13.227,-12.227,-11.227,-8.227,
