,stid,Datetime,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Downwelling longwave radiation,Upwelling longwave radiation,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Surface height from combined measurements,Surface height from combined measurements DELTA,Albedo,Cloud cover,Ablation,Melting Season
73205,KPC_L,2008-07-17 00:00:00+00:00,,,,,,,,,,,,,,0.17733333333333334,0.112,0.417,,True,beginning
73206,KPC_L,2008-07-18 00:00:00+00:00,964.1215833333332,5.813541666666666,60.60929166666667,3.62125,8.328875,296.6382083333333,338.83137500000004,145.28816666666668,261.21162499999997,318.645375,0.0,-20.193458333333336,131.75504166666667,0.15375,-0.08700000000000001,0.4263846153846154,0.11766666666666666,True,beginning
73207,KPC_L,2008-07-19 00:00:00+00:00,963.6498750000001,5.743291666666667,62.86120833333333,3.7373333333333334,8.476625,297.72150000000005,337.92225,144.04266666666666,259.64000000000004,318.41616666666664,0.0,-13.79254166666667,132.56929166666666,0.058666666666666666,-0.09900000000000002,0.4252307692307692,0.10470833333333333,True,beginning
73208,KPC_L,2008-07-20 00:00:00+00:00,958.8581666666668,4.571583333333333,67.2645,3.6976666666666667,5.590416666666666,269.90416666666664,335.51145833333334,152.47737500000002,253.23083333333338,317.82554166666665,0.0,-10.843291666666667,66.89995833333333,-0.012333333333333333,-0.053,0.45376923076923076,0.10208333333333335,True,beginning
73209,KPC_L,2008-07-21 00:00:00+00:00,960.9477916666666,3.136083333333333,76.55970833333333,3.8002083333333334,4.42125,275.56670833333334,330.60741666666667,161.14491666666666,249.69537499999998,316.62779166666667,0.0,-3.9365833333333335,37.308125,-0.03958333333333333,-0.015,0.48700000000000004,0.14329166666666668,True,beginning
73210,KPC_L,2008-07-22 00:00:00+00:00,969.9613333333333,2.9426666666666663,77.56254166666666,3.762583333333333,4.308375,306.0475,279.52583333333337,133.94233333333332,263.67900000000003,316.57574999999997,0.0,-4.595666666666666,34.64066666666667,-0.057749999999999996,-0.0259999999999999,0.47907692307692307,0.3020416666666667,True,beginning
73211,KPC_L,2008-07-23 00:00:00+00:00,967.8175,4.268458333333333,66.79945833333333,3.560166666666666,4.945625,271.6347916666667,327.28833333333336,152.00058333333334,249.225625,317.5324166666667,0.0,-13.131124999999999,52.76833333333334,-0.09045833333333332,-0.04800000000000001,0.45984615384615385,0.07708333333333334,True,beginning
73212,KPC_L,2008-07-24 00:00:00+00:00,963.2255000000001,4.274291666666667,65.53116666666666,3.5141666666666667,4.519125,272.2555,319.69725,151.52916666666667,247.8540833333333,317.30775,0.0,-12.368833333333333,47.33841666666667,-0.13704166666666667,-0.043000000000000003,0.47100000000000003,0.06304166666666666,True,beginning
73213,KPC_L,2008-07-25 00:00:00+00:00,964.4416666666666,5.02925,62.297333333333334,3.5207499999999996,6.814791666666667,299.4617083333333,314.7393333333333,140.97370833333332,251.90195833333334,317.3177083333333,0.0,-18.115958333333335,91.44741666666668,-0.17904166666666665,-0.0439999999999999,0.44461538461538463,0.06295833333333334,True,middle
73214,KPC_L,2008-07-26 00:00:00+00:00,970.895,4.59725,68.50091666666667,3.729416666666667,6.825666666666667,298.13124999999997,311.62575,135.09020833333332,255.32716666666667,317.140125,0.0,-10.075791666666667,86.63604166666669,-0.23183333333333334,-0.045000000000000005,0.43063636363636365,0.12320833333333332,True,middle
73215,KPC_L,2008-07-27 00:00:00+00:00,971.9675416666665,4.1825833333333335,70.56979166666667,3.725875,5.777166666666667,279.95491666666663,294.48658333333333,132.20633333333333,260.257875,317.2810416666667,0.0,-7.215166666666668,63.99779166666667,-0.2821666666666667,-0.0469999999999999,0.4455454545454545,0.19879166666666667,True,middle
73216,KPC_L,2008-07-28 00:00:00+00:00,972.9144583333333,4.0995,73.20070833333334,3.838791666666667,6.888958333333332,307.42358333333334,276.2735416666667,122.70425,256.77270833333336,316.55733333333336,0.0,-2.3613750000000002,79.97500000000001,-0.33158333333333334,-0.0329999999999999,0.4416363636363636,0.166,True,middle
73217,KPC_L,2008-07-29 00:00:00+00:00,977.7634583333332,3.6652500000000003,72.15275,3.6528333333333336,6.021958333333333,290.7333333333333,299.0419166666666,137.45116666666667,250.06220833333336,316.25962499999997,0.0,-11.448875000000001,62.41412499999999,-0.371875,-0.041,0.457,0.11858333333333332,True,middle
73218,KPC_L,2008-07-30 00:00:00+00:00,980.8545833333334,3.529875,71.81524999999999,3.591083333333333,4.697958333333333,286.2860416666667,296.6007916666667,140.60008333333334,247.12074999999996,316.2526666666667,0.0,-10.469499999999998,44.7765,-0.40795833333333337,-0.021999999999999898,0.47081818181818186,0.09458333333333335,True,middle
73219,KPC_L,2008-07-31 00:00:00+00:00,979.4514583333333,5.677958333333334,63.390125000000005,3.6878333333333337,7.348,297.04354166666667,287.99970833333333,126.45945833333333,258.54179166666665,318.13279166666666,0.0,-10.228333333333333,116.05845833333335,-0.4470416666666666,-0.0519999999999999,0.43290909090909097,0.09645833333333333,True,middle
73220,KPC_L,2008-08-01 00:00:00+00:00,976.2054583333334,5.902333333333334,65.05116666666667,3.8594166666666667,8.097041666666668,301.886125,269.711875,111.83925,261.517875,318.3670833333333,0.0,-2.6845416666666666,131.93445833333334,-0.5059166666666667,-0.062,0.4120909090909091,0.11570833333333332,True,middle
73221,KPC_L,2008-08-02 00:00:00+00:00,977.09425,5.8430833333333325,66.33016666666667,3.9152916666666666,7.958208333333334,304.0235416666667,280.43695833333334,117.18583333333333,265.216375,318.3677916666666,0.0,1.0242499999999999,128.25412500000002,-0.56575,-0.0679999999999999,0.41563636363636364,0.15895833333333334,True,middle
