,stid,Datetime,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Downwelling longwave radiation,Upwelling longwave radiation,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Surface height from combined measurements DELTA,Albedo,Cloud cover,Ablation,Melting Season
12942,NAE,1997-05-04 00:00:00+00:00,,,,,,,,,,,,,,0.0,0.8755555555555555,,False,
12943,NAE,1997-05-11 00:00:00+00:00,728.1065476190477,-25.115476190476187,88.3799404761905,0.5138690476190476,4.770119047619048,283.9142857142857,289.0969047619048,250.99017857142857,,,,-0.9702898550724637,-15.679591097308489,-0.01,0.8682467532467533,,False,
12944,NAE,1997-05-18 00:00:00+00:00,737.6041666666666,-21.699642857142855,85.87565476190477,0.7056547619047621,4.501547619047619,307.8982142857143,316.75458333333336,275.3511904761905,,,,-1.6584963768115943,-15.799009504987765,0.01,0.867922077922078,,False,
12945,NAE,1997-05-25 00:00:00+00:00,731.0904761904761,-19.6514880952381,87.25809523809524,0.8328571428571429,5.058392857142857,293.71011904761906,346.0207738095238,296.3772619047619,,,,-0.4662584697910785,-15.365321146245062,-0.01,0.8574825174825175,,False,
12946,NAE,1997-06-01 00:00:00+00:00,724.3732142857143,-17.753035714285716,82.13619047619048,0.940297619047619,4.637380952380952,269.63154761904764,358.0925595238095,303.7052976190476,,,,-0.04499153020892166,-12.148879097093381,-0.029999999999999902,0.848021978021978,,False,
12947,NAE,1997-06-08 00:00:00+00:00,734.0214285714286,-17.17952380952381,89.88970238095237,1.0772619047619048,9.326309523809526,311.7577380952381,365.86577380952383,308.8793452380952,,,,5.018474025974027,-16.424972943722942,-0.01,0.8424175824175825,,False,
12948,NAE,1997-06-15 00:00:00+00:00,734.0922619047618,-12.944285714285716,84.4810119047619,1.4647023809523811,4.4245238095238095,287.30059523809524,367.45940476190475,310.2413095238095,,,,-0.2001354382332643,-9.6134879406308,0.0,0.8387637362637363,,False,
12949,NAE,1997-06-22 00:00:00+00:00,735.3601190476192,-10.215238095238094,83.95815476190477,1.8540476190476187,3.8330952380952383,267.43035714285713,372.38047619047626,309.93089285714285,,,,-0.7160289115646256,-10.61630175983437,0.01,0.8323076923076922,,False,
12950,NAE,1997-06-29 00:00:00+00:00,732.8511904761905,-11.183809523809524,88.99934523809522,1.7961904761904763,5.743809523809524,275.0541666666667,365.31,305.50273809523816,,,,1.0827674258109041,-9.142997448979594,1.0061396160665481e-16,0.8338461538461538,,False,
12951,NAE,1997-07-06 00:00:00+00:00,729.3053571428572,-10.477619047619047,90.64428571428573,1.9720833333333334,5.201666666666667,199.0779761904762,328.8077380952381,277.4319047619048,,,,-2.6408265104460757,-4.624581608005521,0.0199999999999999,0.8429670329670328,,False,
12952,NAE,1997-07-13 00:00:00+00:00,728.6738095238095,-10.77922619047619,90.7670238095238,1.9314880952380953,4.580892857142857,172.8267857142857,315.4558928571428,269.9835714285714,,,,-1.0366591379634857,-5.943779761904764,0.06,0.8541758241758242,,False,
12953,NAE,1997-07-20 00:00:00+00:00,730.4928571428572,-14.705357142857144,86.99648809523809,1.3061904761904761,4.193095238095238,265.97023809523813,342.6989285714286,290.6119642857143,,,,-0.7908799171842652,-7.832175459116451,-0.0099999999999999,0.8443956043956043,,False,
12954,NAE,1997-07-27 00:00:00+00:00,731.6086904761905,-13.469464285714285,89.0986904761905,1.4482261904761906,3.589583333333333,246.40892857142853,316.4307738095239,268.7859523809524,,,,-3.1560119047619044,-6.2384734429240805,0.05,0.8439010989010989,,False,
12955,NAE,1997-08-03 00:00:00+00:00,726.7214285714284,-9.499345238095236,91.55761904761904,2.2650595238095237,4.095833333333333,203.3351190476191,268.3914285714285,228.47624999999996,,,,-5.980922212363205,-6.719440476190476,0.0199999999999999,0.8499999999999999,,False,
12956,NAE,1997-08-10 00:00:00+00:00,724.6571428571427,-13.777797619047618,92.28470238095238,1.5728571428571427,5.809702380952381,284.9797619047619,249.17083333333332,215.1022023809524,,,,-11.197900432900434,-14.892213203463205,-0.0399999999999998,0.8588629148629148,,False,
12957,NAE,1997-08-17 00:00:00+00:00,732.0279761904764,-10.795773809523808,89.77988095238095,2.2782142857142857,6.307554347826086,281.9785714285714,218.37535714285713,183.59761904761905,,,,-3.743610248447205,-26.053459956709958,0.02,0.8363492063492064,,False,
12958,NAE,1997-08-24 00:00:00+00:00,728.3898809523808,-17.836011904761907,90.13029761904762,1.0216666666666667,4.779642857142856,290.28511904761905,205.0588095238095,175.08136904761903,,,,-2.1418055555555555,-24.59056763285024,-0.02,0.847018140589569,,False,
12959,NAE,1997-08-31 00:00:00+00:00,723.2113095238095,-24.270476190476188,90.11738095238096,0.5905952380952382,5.352857142857142,267.5107142857143,156.07035714285712,133.2661904761905,,,,-0.745543108547767,-12.15404271194644,0.0099999999999999,0.8533469387755102,,False,
12960,NAE,1997-09-07 00:00:00+00:00,723.8886904761905,-20.532440476190477,94.30166666666666,0.9548809523809526,5.534166666666666,264.76785714285717,129.37946428571428,111.16291666666666,,,,-3.492766563146998,-22.44799430641822,-0.01,0.8597142857142857,,False,
12961,NAE,1997-09-14 00:00:00+00:00,725.9642857142857,-24.227738095238095,97.01958333333333,0.6019642857142857,8.847261904761904,312.2238095238095,94.12482142857142,83.19845238095238,,,,-2.5689285714285717,-23.143869047619045,0.0,0.8733333333333334,,False,
