,stid,Datetime,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Downwelling longwave radiation,Upwelling longwave radiation,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Surface height from combined measurements DELTA,Albedo,Cloud cover,Ablation,Melting Season
19251,NUK_U,2007-08-26 00:00:00+00:00,880.0333680555556,2.1001666666666665,84.4971527777778,4.267951388888888,2.978902777777778,138.7146990740741,135.77031944444443,93.87147916666667,301.0067291666667,316.3866458333334,-0.49375694444444446,0.5579467592592599,18.153534722222222,-0.31599999999999995,0.6887962962962962,0.7275277777777779,False,pre
19252,NUK_U,2007-09-02 00:00:00+00:00,879.4675892857142,1.9745595238095242,83.08401190476191,4.232875,3.9799999999999995,135.79982142857142,129.71538095238094,86.30051190476192,295.18918452380956,313.2327083333334,-1.1594583333333333,1.2219166666666663,30.479142857142854,0.02399999999999989,0.6296190476190476,0.6892380952380951,False,pre
19253,NUK_U,2007-09-09 00:00:00+00:00,872.0414285714285,-0.6139166666666667,74.2228869047619,3.1281190476190472,5.994875,140.13071428571428,118.57049404761905,97.19287499999999,270.1498571428571,302.6277678571428,-2.859470238095238,-20.500648809523806,34.79208333333333,-0.0059999999999999,0.8336938775510204,0.5601845238095237,True,middle
19254,NUK_U,2007-09-16 00:00:00+00:00,880.6496726190477,-2.2072083333333334,70.64582738095238,2.6792142857142855,6.931047619047619,132.3511904761905,123.8155476190476,95.7193392857143,247.55491071428574,295.26594642857145,-4.385517857142856,-26.062982142857145,45.53493452380952,-0.08200000000000018,0.7855136054421769,0.4319285714285714,False,pre
19255,NUK_U,2007-09-23 00:00:00+00:00,871.5355059523811,-6.670279761904761,81.88958928571428,2.2148035714285714,5.116232142857143,157.84377976190473,98.82065476190476,86.14605357142855,242.99857142857144,277.6031369047619,-8.625190476190477,-4.948916666666667,25.478571428571428,0.0340000000000001,0.8662428571428572,0.5510059523809524,False,pre
19256,NUK_U,2007-09-30 00:00:00+00:00,871.0218154761905,-3.2148690476190476,76.5731488095238,2.7907440476190475,6.083452380952381,144.7225595238095,83.79158333333332,67.62749404761904,260.2777976190476,291.5059107142857,-5.583863095238095,-12.049744047619047,45.56431547619047,-0.057000000000000106,0.822847619047619,0.5780773809523809,False,pre
19257,NUK_U,2007-10-07 00:00:00+00:00,873.4832738095239,-3.4394285714285715,70.85928571428572,2.41,6.8977321428571425,124.83827976190477,74.6911130952381,63.45430952380952,245.03244047619046,287.5025892857143,-6.225720238095238,-20.777029761904764,51.69093452380952,-0.026999999999999996,0.8255,0.43005952380952384,False,pre
19258,NUK_U,2007-10-14 00:00:00+00:00,874.0802976190474,-2.5463333333333336,60.83798809523809,2.252363095238095,8.026315476190478,109.4814880952381,64.86417261904762,54.01408333333334,224.11476190476188,288.01385714285715,-5.924916666666667,-42.14259523809523,66.91411904761905,-1.249000902703301e-16,,0.16663095238095232,False,
19259,NUK_U,2007-10-21 00:00:00+00:00,866.3641369047618,-4.556916666666667,68.08195833333333,2.160577380952381,6.225880952380952,130.05934523809523,37.563833333333335,29.944666666666667,249.19880357142856,282.3049642857142,-7.450744047619048,-23.085660714285716,42.70592857142857,-0.1569999999999999,,0.5265059523809524,False,
19260,NUK_U,2007-10-28 00:00:00+00:00,862.0974404761904,-15.843511904761902,78.35285714285715,0.9007380952380952,4.6735178571428575,106.89752976190478,36.92100595238095,28.244279761904757,194.8636369047619,238.45624999999995,-18.206083333333336,-3.6607797619047617,21.973029761904765,0.1590000000000003,,0.4340595238095238,False,
19261,NUK_U,2007-11-04 00:00:00+00:00,870.828244047619,-12.046101190476191,75.93740476190477,1.4195238095238094,5.8821071428571425,136.16875,24.974071428571428,18.333809523809524,219.44290476190477,251.7226488095238,-15.092,-1.7811309523809526,34.727845238095234,0.1649999999999998,,0.5373928571428571,False,
19262,NUK_U,2007-11-11 00:00:00+00:00,877.0214583333333,-8.84382142857143,87.08038690476191,1.9675416666666667,5.321779761904763,156.5555357142857,19.661619047619048,13.711613095238096,246.90081547619044,267.3010773809524,-11.201988095238095,-0.2792142857142857,25.264607142857148,0.02800000000000009,,0.6805178571428571,False,
19263,NUK_U,2007-11-18 00:00:00+00:00,874.401130952381,-6.97757738095238,75.69935714285714,2.2068988095238096,7.229404761904761,131.80654761904762,11.995321428571428,7.9772202380952395,237.72280357142859,271.13073214285714,-10.471821428571428,1.7758095238095244,65.43883333333333,-0.0769999999999999,,0.504672619047619,False,
19264,NUK_U,2007-11-25 00:00:00+00:00,873.6787202380954,-10.34922023809524,84.14878571428572,1.6322738095238098,7.1326785714285705,147.6186607142857,7.229101190476191,4.556267857142857,236.242625,261.8956428571429,-12.428696428571426,-3.4959107142857144,34.915749999999996,-0.0460000000000001,,0.6339523809523809,False,
19265,NUK_U,2007-12-02 00:00:00+00:00,865.1588095238094,-13.80916666666667,78.23635714285716,1.1259821428571428,6.708875,125.52821428571428,5.680214285714285,3.3840773809523808,204.2595833333333,245.68436904761907,-16.414071428571425,-4.089,47.08753571428571,-0.07200000000000009,,0.4418749999999999,False,
19266,NUK_U,2007-12-09 00:00:00+00:00,860.9193452380953,-17.73333333333333,74.6396011904762,0.7091547619047619,6.809011904761904,116.48541666666665,3.0128928571428575,1.6969523809523805,184.9284226190476,229.8143392857143,-20.541053571428574,-3.2525833333333334,47.57369047619047,-0.0770000000000001,,0.39889880952380946,False,
