,stid,Datetime,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Downwelling longwave radiation,Upwelling longwave radiation,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Surface height from combined measurements DELTA,Albedo,Cloud cover,Ablation,Melting Season
34504,WEG_B,2022-07-03 00:00:00+00:00,,,,,,,,,,,,,,0.832,,,False,
34505,WEG_B,2022-07-10 00:00:00+00:00,1008.1367346938775,9.978422849139656,71.05243417366947,5.145987283549784,2.4068479591836733,232.11478651460584,288.47781033549785,214.60274954906203,299.0399382215007,390.7874274891775,0.0,4.090015277777778,30.460379653679656,0.0439999999999997,,0.2898319805194805,False,
34506,WEG_B,2022-07-17 00:00:00+00:00,1007.3961543469062,10.375792101194545,66.26353069361717,4.779857794784581,4.182227029017349,188.8818664274322,225.16387811791384,167.5025881235828,308.87771337868475,387.45775856009067,0.0,-6.339331094104308,118.80474195011338,0.0,,0.37051357709750565,False,
34507,WEG_B,2022-07-24 00:00:00+00:00,1012.3286788399571,13.095527389903328,59.45214822771214,5.199239438339438,3.467758324382385,174.0917866093806,178.78204779347635,132.99853666492237,338.47126731205304,390.64133853130994,0.0,20.22801657073086,81.41571983254842,0.005,,0.5168750218035932,False,
34508,WEG_B,2022-07-31 00:00:00+00:00,1008.280117501546,10.17711681096681,67.9930707070707,4.830139067124826,3.5241793032364455,194.47538600288604,154.62794429285887,115.02989466275038,328.9833487417639,371.0461532813935,0.0,1.5759125082691647,82.32106240866116,0.001,,0.5902157244544242,False,
34509,WEG_B,2022-08-07 00:00:00+00:00,1005.2595238095238,11.609967358873375,57.919567549826944,4.631211049268193,2.7616401658909178,166.28674166368302,160.7383259497739,119.5754796076006,307.9646893557423,375.85544495010123,0.0,-1.514458964564847,52.353420092419256,0.009999999999999901,,0.30215337043908475,False,
34510,WEG_B,2022-08-14 00:00:00+00:00,1005.8499045232128,8.807229663444325,69.12039581095597,4.647079997383568,3.2574892349922426,197.45793477741975,101.32405747427175,75.37638416841095,327.8244443136229,360.09497810919237,0.0,-6.3570106292516995,71.46912466204431,-0.002,,0.6662874367695798,False,
34511,WEG_B,2022-08-21 00:00:00+00:00,1008.2082169709989,8.632915431435732,60.73531471535983,4.145586422902494,3.7607201754385966,150.3688312746151,104.21048115079363,77.52365218253968,316.7187964002268,355.7581543083901,0.0,-0.37281043083900556,85.4051379818594,-0.0069999999999998995,,0.5597134637188208,False,
34512,WEG_B,2022-08-28 00:00:00+00:00,1008.6744019138756,8.770342515379358,62.634025290498975,4.255015816326531,3.4826108339029394,170.31012009569375,89.10013341836735,66.28281198979592,313.53566173469386,353.53613163265305,0.0,-0.736317346938775,62.681818367346935,-0.001999999999999999,,0.5031125000000001,False,
34513,WEG_B,2022-09-04 00:00:00+00:00,1011.6291795506082,11.666509070294783,53.9373703360132,4.552939194139194,4.433816780045352,127.76829251700678,79.81198939255191,59.373245985958484,326.0079246031746,362.1397608516484,0.0,15.112601200351936,114.84075128294909,-0.002999999999999999,,0.4831483363858364,False,
34514,WEG_B,2022-09-11 00:00:00+00:00,1015.0405624450738,9.990498922631252,61.320370666927055,4.574604535147393,3.08817078573056,148.00113075057774,51.9175474489796,38.622150538548745,337.1815208049887,355.80159982993206,0.0,9.325012329931974,60.355556179138325,0.027999999999999695,0.744,0.6956144841269841,False,
34515,WEG_B,2022-09-18 00:00:00+00:00,1008.1374008614611,7.793198840716511,75.34529994900673,4.855556456617735,1.9658189423775894,155.0203770519372,51.12275868382441,38.03096285637063,330.2730291832523,347.9252539005076,0.0,5.280976524995963,18.338205390226268,0.0030000000000001,,0.746116281951377,False,
34516,WEG_B,2022-09-25 00:00:00+00:00,1002.6587301587302,2.050810657596372,82.32351927437642,3.5879529339941105,2.568152994531146,161.63893170601574,39.660922868634636,29.504333204050855,307.5019921209509,321.42308225957055,-0.15099283918695683,-13.78907735042735,16.491380402930407,0.014999999999999798,,0.8120594483947425,False,
34517,WEG_B,2022-10-02 00:00:00+00:00,1000.218810012043,2.545060702079875,81.65371361195196,3.7921404761904753,1.2884749178140156,153.42646666992158,39.09126904761905,29.080545098039217,294.19090126050423,323.1874771708684,-0.2843093837535014,-5.566917366946778,5.36847731092437,0.0059999999999998,,0.6466138655462185,False,
34518,WEG_B,2022-10-09 00:00:00+00:00,1000.1521752102824,-0.6559335990078718,47.51371330759611,1.7192417671031115,3.431619663807552,94.49740477721218,26.79820977621818,19.93554858376917,249.8293030338009,304.1598181906796,-2.192336179460129,-44.897197343506164,11.676662955391947,0.009999999999999901,,0.33688658260506993,False,
34519,WEG_B,2022-10-16 00:00:00+00:00,1010.8778911564625,-0.04784693877551037,45.0423887755102,1.6286160714285713,2.952594897959184,139.0094401360544,13.906796626984127,10.345503968253968,264.2288968253968,304.54599404761905,-2.5745823412698416,-34.94572123015873,22.583015873015874,-0.0159999999999999,,0.45506448412698414,False,
34520,WEG_B,2022-10-23 00:00:00+00:00,1009.7740467239528,3.182280856768545,63.318466145070474,3.0764264888411508,4.413393562640367,139.27949071949357,6.999198699128774,5.20680178720611,304.59671997404223,318.6672590136055,-1.4841632653061225,-11.621980113975415,53.04655238393604,-0.004,,0.7194469149063136,False,
