stid,date,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation,Downwelling shortwave radiation - corrected,Upwelling shortwave radiation,Upwelling shortwave radiation - corrected,Albedo,Downwelling longwave radiation,Upwelling longwave radiation,Cloud cover,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Upper boom height,Stake height,Depth of pressure transducer in ice,Depth of pressure transducer in ice - corrected,Precipitation (upper boom) (cumulative solid & liquid),Precipitation (upper boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 1,Ice temperature at sensor 2,Ice temperature at sensor 3,Ice temperature at sensor 4,Ice temperature at sensor 5,Ice temperature at sensor 6,Ice temperature at sensor 7,Ice temperature at sensor 8,Tilt to east,Tilt to north,Station rotation from true North,Latitude,Longitude,Altitude,GPS time,Height of EGM96 geoid over WGS84 ellipsoid,GeoUnit,GPS horizontal dillution of precision (HDOP),GPS number of satellites,Quality,Battery voltage,Unnamed: 48,Battery voltage (sample start),Fan current (upper boom),Frequency of vibrating wire in precipitation gauge,Logger temperature,Radiation sensor temperature,latitude from modem (email text),longitude from modem (email text),Surface height 1,Surface height 1.1,z_surf_1_adj_flag,z_surf_2_adj_flag,Surface height from combined measurements,Depth of ice temperature measurement 1,Depth of ice temperature measurement 2,Depth of ice temperature measurement 3,Depth of ice temperature measurement 4,Depth of ice temperature measurement 5,Depth of ice temperature measurement 6,Depth of ice temperature measurement 7,Depth of ice temperature measurement 8,Ice temperature interpolated at 10 m depth,Air pressure (lower boom),Air temperature (lower boom),Relative humidity (lower boom),Relative humidity (lower boom) - corrected,Specific humidity (lower boom),Wind speed (lower boom),Wind from direction (lower boom),Latent heat flux (lower boom),Sensible heat flux (lower boom),Lower boom height,Precipitation (lower boom) (cumulative solid & liquid),Precipitation (lower boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 9,Ice temperature at sensor 10,Ice temperature at sensor 11,Fan current (lower boom),Depth of ice temperature measurement 9,Depth of ice temperature measurement 10,Depth of ice temperature measurement 11,z_pt_cor_adj_flag,Ice surface height adjusted for maintenance,Surface height adjusted for maintenance 1,Surface height adjusted for maintenance,year,day,Datetime,month,DayOfYear,DayOfCentury,season
ZAK_U,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,12,2019-09-12,September,255,736825,Autumn
ZAK_U,2019-09-13,,-2.427791666666667,2.0361249999999997,2.0908333333333333,,,,0.6094583333333333,,0.372875,,,309.5980416666667,309.831875,0.9997916666666667,-1.5915416666666669,,,2.6271666666666667,,4.761208333333333,14.115583333333333,,,-3.276291666666667,,,-3.1148333333333333,-3.002333333333333,-3.8257499999999998,-5.114375,-6.802208333333334,,,,74.624,-21.375,632.0541666666667,111228.47499999999,,,0.9258333333333333,,,,,,127.22083333333335,,,-1.2592083333333333,,0.0,-0.02716666666666667,,,,0.0025416666666666665,0.9998333333333332,1.9998333333333334,2.999833333333333,3.9998333333333336,4.999833333333333,5.999833333333334,6.999833333333334,9.999833333333333,-6.802208333333334,,,,,,,,,,,,,,,,,,,,,-0.10512500000000001,0.0025416666666666665,,2019,13,2019-09-13,September,256,736826,Autumn
ZAK_U,2019-09-14,,-2.2493333333333334,2.9816249999999997,3.0562083333333336,,,,0.8524583333333333,,0.4779166666666666,,,309.921375,310.324375,1.0,-1.5599166666666668,,,2.6272083333333334,,4.7675,14.119750000000002,,,,,,-2.8711249999999997,-3.1020833333333333,-3.8550833333333334,-5.0821250000000004,-6.777833333333334,,,,74.624,-21.375,633.7375000000001,121517.09999999999,,,0.89875,,,,,,131.47083333333333,,,-1.1485,,0.0,-0.027208333333333334,,,,0.002416666666666667,0.9999166666666667,1.9999166666666666,2.999916666666667,3.999916666666667,4.999916666666667,5.999916666666667,6.999916666666667,9.999916666666666,-6.777791666666666,,,,,,,,,,,,,,,,,,,,,-0.10104166666666665,0.002416666666666667,,2019,14,2019-09-14,September,257,736827,Autumn
ZAK_U,2019-09-15,,-1.5177916666666667,2.8991666666666664,2.9549583333333334,,,,0.45258333333333334,,0.26716666666666666,,,311.857,312.0919166666667,0.99825,-1.2929166666666667,,,2.6292916666666666,,4.785958333333333,14.130666666666668,,,,,,-3.5909999999999997,-3.14275,-3.8877916666666668,-5.04875,-6.75175,,,,74.624,-21.375,634.1374999999999,112392.84999999999,,,0.9395833333333333,,,,,,126.91666666666667,,,-0.7643333333333334,,0.0,-0.029249999999999998,,,,0.0003333333333333333,0.9977916666666666,1.9977916666666669,2.9977916666666666,3.9977916666666666,4.997791666666667,5.997791666666667,6.997791666666667,9.997791666666666,-6.7528749999999995,,,,,,,,,,,,,,,,,,,,,-0.08995833333333332,0.0003333333333333333,,2019,15,2019-09-15,September,258,736828,Autumn
ZAK_U,2019-09-16,,-0.037375,7.642375,7.653208333333333,,,,0.3657083333333333,,0.25445833333333334,,,317.85337499999997,317.94825,0.9993333333333334,-0.007833333333333333,,,2.6287083333333334,,4.881374999999999,14.211958333333333,,,-2.0305,-1.7771666666666668,-1.6094583333333334,-2.2600000000000002,-3.2135,-3.920666666666667,-5.0253749999999995,-6.725416666666667,,,,74.624,-21.375,633.5333333333333,120642.14166666666,,,0.94625,,,0.4904545454545455,,,133.375,,,0.5105833333333333,,0.0,-0.02866666666666667,,,,0.000875,0.9984999999999999,1.9984166666666667,2.998416666666667,3.998375,4.998333333333334,5.998333333333334,6.998333333333334,9.998416666666666,-6.726333333333333,,,,,,,,,,,,,,,,,,,,,-0.008833333333333334,0.000875,,2019,16,2019-09-16,September,259,736829,Autumn
ZAK_U,2019-09-17,,-1.0403333333333333,3.9125833333333335,3.956416666666667,,,,0.620625,,0.48945833333333333,,,315.98083333333335,316.28637499999996,1.0,-0.6295416666666667,,,2.63225,,4.988833333333333,14.330041666666666,,,-1.9317916666666666,-1.9336666666666666,-1.857695652173913,-1.8010000000000002,-3.2260000000000004,-3.95225,-5.008583333333333,-6.700708333333334,,,,74.624,-21.374958333333336,633.0166666666667,121224.75833333335,,,0.9433333333333334,,,,,,129.92083333333332,,,0.14574999999999996,,0.0,-0.03225,,,,-0.0027500000000000003,0.9948333333333333,1.9948333333333335,2.9948333333333337,3.9948333333333337,4.994791666666667,5.994791666666667,6.994791666666667,9.994791666666666,-6.703666666666667,,,,,,,,,,,,,,,,,,,,,0.10962499999999999,-0.0027500000000000003,,2019,17,2019-09-17,September,260,736830,Autumn
ZAK_U,2019-09-18,,-5.309625,4.032291666666667,4.250416666666667,,,,0.9269583333333333,,0.6322083333333334,,,295.534875,296.124625,0.9992083333333334,-4.333541666666666,,,2.6327916666666664,,4.972416666666667,14.352416666666665,,,-3.9475,-4.289916666666667,-4.763571428571429,-3.7858750000000003,-3.170166666666667,-3.9820833333333336,-4.996875,-6.678583333333333,,,,74.624,-21.374958333333336,633.9916666666667,120636.84999999999,,,0.9558333333333334,,,,,,136.00833333333333,,,-4.296875,,0.0,-0.03279166666666667,,,,-0.0032083333333333334,0.9943749999999999,1.994375,2.9943750000000002,3.9943333333333335,4.9943333333333335,5.9943333333333335,6.9943333333333335,9.994416666666666,-6.6818333333333335,,,,,,,,,,,,,,,,,,,,,0.13179166666666667,-0.0032083333333333334,,2019,18,2019-09-18,September,261,736831,Autumn
ZAK_U,2019-09-19,,-7.242416666666667,2.7535833333333333,2.9641249999999997,,,,0.5482083333333333,,0.41287500000000005,,,287.72679166666666,288.09766666666667,0.999875,-6.175666666666667,,,2.6294999999999997,,4.926375,14.324916666666667,,,-5.059125,-5.303521739130434,-5.565772727272727,-5.128833333333334,-3.216708333333333,-3.9977083333333336,-4.981791666666667,-6.654083333333333,,,,74.624,-21.375,634.0041666666667,121808.01666666666,,,0.9583333333333334,,,,,,132.17083333333332,,,-6.153041666666667,,0.0,-0.029458333333333333,,,,-4.1666666666666665e-05,0.9976250000000001,1.997625,2.9976249999999998,3.9976249999999998,4.997541666666667,5.997541666666667,6.997541666666667,9.997625,-6.655374999999999,,,,,,,,,,,,,,,,,,,,,0.10412500000000001,-4.1666666666666665e-05,,2019,19,2019-09-19,September,262,736832,Autumn
ZAK_U,2019-09-20,,-9.133375,4.196166666666667,4.597916666666666,,,,0.8696666666666667,,0.5717916666666666,,,278.6476666666667,279.29979166666664,0.99775,-8.244541666666667,,,2.6340833333333333,,4.890375,14.305791666666666,,,-6.991208333333333,-7.59,,-6.994875,-3.4122916666666665,-4.0084583333333335,-4.970541666666667,-6.629375,,,,74.624,-21.375,633.0541666666667,122100.43333333333,,,0.97375,,,,,,135.73749999999998,,,-8.203916666666666,,0.0,-0.034083333333333334,,,,-0.004458333333333333,0.9929583333333333,1.9929583333333334,2.9929583333333336,3.9929583333333336,4.992958333333333,5.992958333333333,6.992958333333333,9.992958333333332,-6.6332916666666675,,,,,,,,,,,,,,,,,,,,,0.08508333333333333,-0.004458333333333333,,2019,20,2019-09-20,September,263,736833,Autumn
ZAK_U,2019-09-21,,-6.981208333333334,3.020583333333333,3.2417083333333334,,,,0.6036666666666667,,0.43004166666666666,,,287.2336666666667,287.76495833333337,0.9974583333333333,-6.254874999999999,,,2.634875,,4.866833333333333,14.261166666666668,,,-8.093333333333334,-8.501666666666667,-9.161714285714286,-8.248125,-3.7259166666666665,-4.030208333333333,-4.960333333333334,-6.603208333333334,,,,74.624,-21.375,632.5625,122681.52500000001,,,0.9249999999999999,,,,,,133.775,,,-6.2050833333333335,,0.0,-0.034874999999999996,,,,-0.005291666666666667,0.9921666666666668,1.9921666666666669,2.9921666666666664,3.9921666666666664,4.992166666666667,5.992166666666667,6.992166666666667,9.992166666666668,-6.607458333333334,,,,,,,,,,,,,,,,,,,,,0.040375,-0.005291666666666667,,2019,21,2019-09-21,September,264,736834,Autumn
