stid,date,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation,Downwelling shortwave radiation - corrected,Upwelling shortwave radiation,Upwelling shortwave radiation - corrected,Albedo,Downwelling longwave radiation,Upwelling longwave radiation,Cloud cover,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Upper boom height,Stake height,Depth of pressure transducer in ice,Depth of pressure transducer in ice - corrected,Precipitation (upper boom) (cumulative solid & liquid),Precipitation (upper boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 1,Ice temperature at sensor 2,Ice temperature at sensor 3,Ice temperature at sensor 4,Ice temperature at sensor 5,Ice temperature at sensor 6,Ice temperature at sensor 7,Ice temperature at sensor 8,Tilt to east,Tilt to north,Station rotation from true North,Latitude,Longitude,Altitude,GPS time,Height of EGM96 geoid over WGS84 ellipsoid,GeoUnit,GPS horizontal dillution of precision (HDOP),GPS number of satellites,Quality,Battery voltage,Unnamed: 48,Battery voltage (sample start),Fan current (upper boom),Frequency of vibrating wire in precipitation gauge,Logger temperature,Radiation sensor temperature,latitude from modem (email text),longitude from modem (email text),Surface height 1,Surface height 1.1,z_surf_1_adj_flag,z_surf_2_adj_flag,Surface height from combined measurements,Depth of ice temperature measurement 1,Depth of ice temperature measurement 2,Depth of ice temperature measurement 3,Depth of ice temperature measurement 4,Depth of ice temperature measurement 5,Depth of ice temperature measurement 6,Depth of ice temperature measurement 7,Depth of ice temperature measurement 8,Ice temperature interpolated at 10 m depth,Air pressure (lower boom),Air temperature (lower boom),Relative humidity (lower boom),Relative humidity (lower boom) - corrected,Specific humidity (lower boom),Wind speed (lower boom),Wind from direction (lower boom),Latent heat flux (lower boom),Sensible heat flux (lower boom),Lower boom height,Precipitation (lower boom) (cumulative solid & liquid),Precipitation (lower boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 9,Ice temperature at sensor 10,Ice temperature at sensor 11,Fan current (lower boom),Depth of ice temperature measurement 9,Depth of ice temperature measurement 10,Depth of ice temperature measurement 11,z_pt_cor_adj_flag,Ice surface height adjusted for maintenance,Surface height adjusted for maintenance 1,Surface height adjusted for maintenance,year,day,Datetime,month,DayOfYear,DayOfCentury,season
JAR_O,2022-08-03,,,,,,,,,,,,,,,,,,,,,,15.47388888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,03,2022-08-03,August,215,737880,Summer
JAR_O,2022-08-04,895.9565217391304,2.0965416666666665,91.14166666666667,91.14166666666667,4.518304347826087,8.542333333333334,133.78333333333333,1.2557916666666666,,31.51054166666667,31.514833333333332,,322.68416666666667,318.63675,0.9465416666666666,-0.0073750000000000005,17.55208695652174,49.505478260869566,2.704375,1.455375,13.470826086956523,15.382833333333332,0.7083333333333334,0.7831666666666667,,,,,,,,,1.7389583333333334,0.12225000000000001,212.84166666666667,69.495,-49.669999999999995,925.0833333333334,1150.0120833333333,,,0.8716666666666667,,,13.240833333333335,,,70.85958333333333,,,2.34925,,,-0.104375,-0.45537500000000003,,,0.055125,0.8399583333333333,1.8399583333333334,2.8399583333333336,3.8399583333333336,4.839958333333333,5.839958333333333,6.839958333333333,9.839958333333334,,,,,,,,,,,,,,,,,,,,,,0.055125,-0.05079166666666666,0.027625,2022,04,2022-08-04,August,216,737881,Summer
JAR_O,2022-08-05,898.3333333333334,1.2319166666666665,96.325,96.325,4.462083333333333,5.695708333333333,126.925,1.2612083333333333,,35.690041666666666,35.74879166666667,,314.640125,316.91108333333335,0.9194583333333334,-0.012041666666666666,9.831583333333333,20.074125,2.64325,1.4833749999999999,13.182166666666667,,2.7583333333333333,3.1378333333333335,,,,,,,,,1.6523750000000001,0.09283333333333332,213.15833333333333,69.495,-49.669999999999995,926.875,1150.0120833333333,,,0.895,,,13.26375,,,69.30375,,,1.4033333333333333,,,-0.043250000000000004,-0.48337499999999994,,,-0.08712500000000001,0.6977083333333334,1.6977083333333332,2.6977083333333334,3.6977083333333334,4.697708333333334,5.697708333333334,6.697708333333334,9.697708333333333,,,,,,,,,,,,,,,,,,,,,,-0.08712500000000001,0.010291666666666666,-0.00037500000000000006,2022,05,2022-08-05,August,217,737882,Summer
JAR_O,2022-08-06,895.4166666666666,1.5923749999999999,92.67916666666667,92.67916666666667,4.412041666666666,4.4125000000000005,97.98441666666668,1.2573333333333332,,82.77758333333334,82.805875,,284.33633333333336,317.40445833333337,0.5857083333333334,-0.021375,6.9135833333333325,16.313708333333334,2.644833333333333,1.5010416666666666,13.368833333333333,,7.75,8.891083333333333,,,,,,,,,1.577625,0.04075,212.59166666666667,69.495,-49.669999999999995,926.375,1150.0120833333333,,,0.8670833333333333,,,13.411666666666667,,,68.69208333333333,,,2.529125,,,-0.04479166666666667,-0.5010416666666667,,,-0.057875,0.7269583333333333,1.7269583333333334,2.7269583333333336,3.7269583333333336,4.726958333333333,5.726958333333333,6.726958333333333,9.726958333333334,,,,,,,,,,,,,,,,,,,,,,-0.057875,0.008624999999999999,-0.018041666666666668,2022,06,2022-08-06,August,218,737883,Summer
JAR_O,2022-08-07,891.5416666666666,1.4000000000000001,88.08749999999999,88.08749999999999,4.166083333333334,2.7797916666666667,112.94416666666666,1.2517916666666666,,91.68508333333334,91.68508333333334,,261.672625,315.00483333333335,0.3615,-0.27066666666666667,0.13145833333333334,11.600541666666667,2.64525,1.5187083333333333,12.991541666666668,,7.8,8.949,,,,,,,,,1.6259583333333334,-0.102,212.7875,69.495,-49.669999999999995,927.375,1150.0120833333333,,,0.8729166666666667,,,13.595833333333333,,,69.87958333333333,,,2.657625,,,-0.04516666666666667,-0.5187083333333333,,,-0.02866666666666667,0.7561666666666667,1.7561666666666664,2.7561666666666667,3.7561666666666667,4.756166666666666,5.756166666666666,6.756166666666666,9.756166666666667,,,,,,,,,,,,,,,,,,,,,,-0.02866666666666667,0.008291666666666668,-0.035708333333333335,2022,07,2022-08-07,August,219,737884,Summer
JAR_O,2022-08-08,891.0833333333334,-0.37083333333333335,94.41666666666667,94.96066666666667,3.9290833333333333,2.096833333333333,137.81083333333333,1.2535416666666668,,61.27941666666666,61.27941666666666,,290.43308333333334,312.4610833333333,0.741375,-0.9335,0.3454999999999999,2.0160833333333334,2.6396666666666664,1.5329583333333332,13.475833333333334,15.346111111111112,7.875,9.029541666666667,,,,,,,,,1.6287500000000001,-0.23754166666666665,212.84166666666667,69.495,-49.669999999999995,925.4166666666666,1150.0120833333333,,,0.8650000000000001,,,13.621250000000002,,,71.00708333333334,,,0.7562083333333334,,,-0.03966666666666666,-0.5329583333333333,,,0.030708333333333334,0.8155833333333332,1.8155833333333333,2.815583333333333,3.815583333333333,4.8155833333333335,5.8155833333333335,6.8155833333333335,9.815583333333334,,,,,,,,,,,,,,,,,,,,,,0.030708333333333334,0.013875,-0.049958333333333334,2022,08,2022-08-08,August,220,737885,Summer
JAR_O,2022-08-09,892.75,-0.8187916666666667,97.98333333333333,98.59966666666666,3.9303749999999997,3.3389166666666665,179.75,1.2525833333333332,,153.38691666666668,153.38729166666667,,310.5783333333333,312.907625,0.9830416666666667,-0.6560416666666666,-3.3883478260869566,-1.582913043478261,2.6371304347826086,1.4688333333333334,13.813541666666666,15.277199999999999,8.325,9.5205,,,,,,,,,1.6651666666666667,-0.27258333333333334,212.9333333333333,69.495,-49.669999999999995,925.0,1150.0120833333333,,,0.9416666666666668,,,13.657083333333333,,,72.00416666666666,,,0.27095833333333336,,,-0.03708695652173913,-0.4688333333333334,,,0.009708333333333331,0.7945833333333333,1.7945833333333334,2.794583333333333,3.794583333333333,4.794583333333333,5.794583333333333,6.794583333333333,9.794583333333334,,,,,,,,,,,,,,,,,,,,,,0.009708333333333331,0.016833333333333336,0.014166666666666668,2022,09,2022-08-09,August,221,737886,Summer
JAR_O,2022-08-10,898.625,-0.6875,97.15416666666665,97.56004166666666,3.904541666666667,,,1.254375,,167.47104166666665,167.51216666666667,,306.1888333333333,312.5516666666667,0.9318333333333334,-0.75175,,,2.617875,1.4156666666666666,13.921624999999999,15.083350000000001,,,0.00125,-1.318875,-3.3074583333333334,-4.830541666666666,-5.745125000000001,-6.193083333333334,-6.172916666666667,-5.420999999999999,1.7748333333333333,-0.30295833333333333,213.29166666666666,69.495,-49.669999999999995,925.5416666666666,1150.0116666666665,,,0.8591666666666667,,,13.730416666666668,,,71.38791666666667,,,0.520375,,,-0.017875,-0.41566666666666663,,,-0.12079166666666667,0.663875,1.663875,2.663875,3.6638750000000004,4.663875,5.663875,6.663875,9.663874999999999,-5.336916666666667,,,,,,,,,,,,,,,,,,,,,-0.12079166666666667,0.035666666666666666,0.06733333333333334,2022,10,2022-08-10,August,222,737887,Summer
JAR_O,2022-08-11,899.875,-0.237375,97.66250000000001,98.07554166666667,4.0691250000000005,3.6979583333333337,131.75,1.2630416666666666,,153.01304166666668,153.01304166666668,,300.679375,312.9060416666667,0.8531666666666666,-0.9019166666666667,3.6961666666666666,7.1496666666666675,2.6237083333333335,1.4178749999999998,14.090333333333334,15.286150000000001,10.333333333333334,11.767375000000001,0.003916666666666666,-1.3652083333333334,-3.269,-4.771625,-5.699833333333333,-6.163333333333334,-6.156375000000001,-5.4284583333333325,1.7022083333333333,-0.28220833333333334,213.20000000000002,69.495,-49.669999999999995,926.2083333333334,1150.0120833333333,,,0.8691666666666666,,,13.794583333333334,,,71.62,,,0.8439583333333333,,,-0.023666666666666666,-0.417875,,,0.035583333333333335,0.8205416666666667,1.8205416666666665,2.8205416666666667,3.8205416666666667,4.820541666666666,5.820541666666667,6.820541666666667,9.820541666666665,-5.385166666666667,,,,,,,,,,,,,,,,,,,,,0.035583333333333335,0.029875,0.065125,2022,11,2022-08-11,August,223,737888,Summer
JAR_O,2022-08-12,904.625,0.46458333333333335,96.54583333333333,96.54583333333333,4.20075,5.2167916666666665,143.47916666666666,1.2732083333333333,,170.80891666666665,170.80308333333335,,290.51508333333334,316.5430833333333,0.7125833333333333,-0.04945833333333333,0.1881666666666666,8.697958333333334,2.6458333333333335,1.4530416666666666,14.283291666666665,15.350083333333332,13.883333333333333,15.785833333333334,0.008375,-1.3906666666666665,-3.234916666666667,-4.7130833333333335,-5.652166666666666,-6.131833333333333,-6.139833333333333,-5.43,1.6945833333333333,-0.27475,213.0583333333333,69.495,-49.669999999999995,925.2083333333334,1150.0120833333333,,,0.9295833333333333,,,13.900416666666667,,,71.82083333333334,,,1.4115,,,-0.04579166666666667,-0.45304166666666673,,,0.15787500000000002,0.9428333333333333,1.9428333333333334,2.942833333333333,3.942833333333333,4.942833333333334,5.942833333333333,6.942833333333333,9.942833333333333,-5.4163749999999995,,,,,,,,,,,,,,,,,,,,,0.15787500000000002,0.007875,0.029958333333333333,2022,12,2022-08-12,August,224,737889,Summer
