stid,date,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation,Downwelling shortwave radiation - corrected,Upwelling shortwave radiation,Upwelling shortwave radiation - corrected,Albedo,Downwelling longwave radiation,Upwelling longwave radiation,Cloud cover,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Upper boom height,Stake height,Depth of pressure transducer in ice,Depth of pressure transducer in ice - corrected,Precipitation (upper boom) (cumulative solid & liquid),Precipitation (upper boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 1,Ice temperature at sensor 2,Ice temperature at sensor 3,Ice temperature at sensor 4,Ice temperature at sensor 5,Ice temperature at sensor 6,Ice temperature at sensor 7,Ice temperature at sensor 8,Tilt to east,Tilt to north,Station rotation from true North,Latitude,Longitude,Altitude,GPS time,Height of EGM96 geoid over WGS84 ellipsoid,GeoUnit,GPS horizontal dillution of precision (HDOP),GPS number of satellites,Quality,Battery voltage,Unnamed: 48,Battery voltage (sample start),Fan current (upper boom),Frequency of vibrating wire in precipitation gauge,Logger temperature,Radiation sensor temperature,latitude from modem (email text),longitude from modem (email text),Surface height 1,Surface height 1.1,z_surf_1_adj_flag,z_surf_2_adj_flag,Surface height from combined measurements,Depth of ice temperature measurement 1,Depth of ice temperature measurement 2,Depth of ice temperature measurement 3,Depth of ice temperature measurement 4,Depth of ice temperature measurement 5,Depth of ice temperature measurement 6,Depth of ice temperature measurement 7,Depth of ice temperature measurement 8,Ice temperature interpolated at 10 m depth,Air pressure (lower boom),Air temperature (lower boom),Relative humidity (lower boom),Relative humidity (lower boom) - corrected,Specific humidity (lower boom),Wind speed (lower boom),Wind from direction (lower boom),Latent heat flux (lower boom),Sensible heat flux (lower boom),Lower boom height,Precipitation (lower boom) (cumulative solid & liquid),Precipitation (lower boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 9,Ice temperature at sensor 10,Ice temperature at sensor 11,Fan current (lower boom),Depth of ice temperature measurement 9,Depth of ice temperature measurement 10,Depth of ice temperature measurement 11,z_pt_cor_adj_flag,Ice surface height adjusted for maintenance,Surface height adjusted for maintenance 1,Surface height adjusted for maintenance,year,day,Datetime,month,DayOfYear,DayOfCentury,season
NUK_Uv3,2020-08-31,,,,,,,,,,,,0.5555,,,,,,,,,,17.165666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,31,2020-08-31,August,244,737179,Summer
NUK_Uv3,2020-09-01,876.4285714285714,-0.5825238095238096,80.31857142857143,81.28480952380953,,1.9207142857142858,152.8004761904762,158.2012380952381,,93.94833333333334,,0.58175,,,,,,,,,16.004333333333335,17.236285714285714,,0.0,,,,,,,,,-0.30243478260869566,0.33017391304347826,170.6952380952381,,,,,,,,,,,,,,,,,,,,,,,-0.03383333333333333,0.8529583333333334,1.8529583333333333,2.8529583333333335,3.8529583333333335,4.8529583333333335,5.8529583333333335,6.8529583333333335,9.852958333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.02125,-0.09350000000000001,0.025833333333333333,2020,01,2020-09-01,September,245,737180,Autumn
NUK_Uv3,2020-09-02,879.9583333333334,-3.1971666666666665,73.14833333333333,75.70445833333333,2.4865416666666667,2.7268749999999997,100.52916666666665,208.6675,217.915875,148.78758333333334,151.42079166666667,0.6915,214.58562500000002,289.7527083333334,0.10662500000000001,-5.3423750000000005,-8.284208333333334,10.865958333333333,2.30825,1.3355833333333333,16.04370833333333,17.242625,0.4000000000000001,0.0,-0.5085833333333333,-0.545125,-1.1067500000000001,-2.00625,-2.512208333333333,-2.80025,-2.8338750000000004,-2.7993333333333332,-0.30120833333333336,0.40029166666666666,170.80416666666667,64.51,-49.278,1119.9166666666667,1209.5316666666668,,,1.04625,,,13.276666666666666,,,53.19625,,,-2.4116666666666666,,,0.29175,-0.33558333333333334,,,0.003958333333333334,0.890625,1.890625,2.890625,3.890625,4.890625,5.890625,6.890625,9.890625,-2.798125,,,,,,,,,,,,,,,,,,,,0.0,0.03,-0.0077083333333333335,0.015416666666666667,2020,02,2020-09-02,September,246,737181,Autumn
NUK_Uv3,2020-09-03,877.125,-0.6972499999999999,63.275,64.51275,2.6679999999999997,4.894458333333334,153.19166666666666,158.629875,166.927,110.30504166666667,112.68533333333333,0.6777500000000001,244.54116666666667,299.9630833333334,0.293375,-3.4879166666666666,-22.189086956521738,36.44578260869565,2.4161739130434783,1.3312083333333333,16.009375000000002,17.234750000000002,0.45,0.05783333333333333,-0.5035,-0.5691666666666667,-1.4844583333333334,-2.0955833333333334,-2.5649583333333332,-2.8512083333333336,-2.90075,-2.8502500000000004,-0.283625,0.3895416666666667,170.96666666666667,64.51,-49.278,1118.3333333333333,1209.5320833333333,,,1.0079166666666668,,,13.501666666666667,,,70.55291666666666,,,-0.681,,,0.18382608695652172,-0.3312083333333334,,,-0.04549999999999999,0.8413333333333334,1.8413333333333333,2.841333333333333,3.841333333333333,4.841333333333334,5.841333333333334,6.841333333333334,9.841333333333333,-2.847375,,,,,,,,,,,,,,,,,,,,0.0,0.022000000000000002,-0.11095833333333334,0.019791666666666666,2020,03,2020-09-03,September,247,737182,Autumn
NUK_Uv3,2020-09-04,871.5833333333334,2.5375,86.68333333333334,86.68333333333334,4.5452916666666665,4.747083333333333,178.8125,81.75633333333333,82.46283333333334,41.21875,40.646499999999996,0.49524999999999997,322.18670833333334,318.8642916666667,0.943375,0.0,6.172166666666667,30.397499999999997,2.6562916666666667,1.3297916666666667,15.943291666666667,17.220499999999998,19.916666666666668,22.358083333333337,-0.4908333333333333,-0.6456666666666667,-1.5204166666666667,-2.0987500000000003,-2.564416666666667,-2.8507083333333334,-2.909708333333333,-2.8524166666666666,-0.279625,0.3917916666666667,171.83333333333334,64.51,-49.278,1118.7083333333333,1209.5320833333333,,,0.8820833333333334,,,13.534583333333332,,,70.31625,,,2.407125,,,-0.05620833333333333,-0.32979166666666665,,,-0.167125,0.7195416666666666,1.7195416666666665,2.7195416666666667,3.7195416666666667,4.719541666666667,5.719541666666667,6.719541666666667,9.719541666666666,-2.847041666666667,,,,,,,,,,,,,,,,,,,,0.0,0.007625,-0.35575,0.021208333333333333,2020,04,2020-09-04,September,248,737183,Autumn
NUK_Uv3,2020-09-05,870.9583333333334,2.0875,90.27499999999999,90.27499999999999,4.586333333333333,4.171125,178.70416666666665,42.6775,43.638083333333334,21.916625,21.298083333333334,0.493375,317.011375,317.97770833333334,0.911,-0.008,6.927125,21.35745833333333,2.7256250000000004,1.3667916666666666,15.923208333333333,17.20625,35.074999999999996,39.589416666666665,-0.5144166666666666,-0.8622083333333334,-1.5423333333333333,-2.1095416666666664,-2.5695833333333336,-2.8551249999999997,-2.9249166666666664,-2.8552916666666666,-0.31783333333333336,0.4720416666666667,172.38333333333333,64.51,-49.278,1118.0416666666667,1209.5320833333333,,,0.9470833333333334,,,13.503749999999998,,,70.64041666666667,,,1.8014583333333334,,,-0.12562500000000001,-0.3667916666666666,,,-0.220375,0.6664583333333334,1.6664583333333332,2.6664583333333334,3.6664583333333334,4.666458333333334,5.666458333333334,6.666458333333334,9.666458333333333,-2.8476666666666666,,,,,,,,,,,,,,,,,,,,0.0,-0.0065,-0.4249583333333333,-0.015791666666666666,2020,05,2020-09-05,September,249,737184,Autumn
NUK_Uv3,2020-09-06,869.3913043478261,1.6768260869565217,91.4608695652174,91.4608695652174,4.514045454545454,2.2202608695652173,175.5086956521739,126.0126956521739,132.9610909090909,57.94278260869565,60.31468181818182,0.4548571428571429,310.4747727272727,318.5492727272727,0.8593181818181819,-0.04145454545454545,2.616590909090909,7.59490909090909,2.7225,1.3969090909090909,15.88486956521739,17.18230434782609,54.51818181818182,61.15779166666667,-0.5133913043478261,-0.9028695652173914,-1.5398695652173913,-2.1023478260869566,-2.5557826086956523,-2.852521739130435,-2.919,-2.853,-0.23716666666666666,0.7947083333333333,172.84782608695653,64.51,-49.278,1118.304347826087,1250.8365217391304,,,0.9291304347826087,,,13.518260869565218,,,71.04869565217392,,,2.4664347826086956,,,-0.12245454545454545,-0.39690909090909093,,,-0.2325,0.6541666666666667,1.6541666666666668,2.654166666666667,3.654166666666667,4.654166666666667,5.654166666666666,6.654166666666666,9.654166666666667,-2.845434782608695,,,,,,,,,,,,,,,,,,,,0.0,-0.02975,-0.41962499999999997,-0.04545833333333333,2020,06,2020-09-06,September,250,737185,Autumn
NUK_Uv3,2020-09-07,878.1666666666666,-2.1785,90.38958333333333,92.271,3.3855,1.750125,211.55875,145.26908333333333,141.995625,112.21183333333333,110.36766666666666,0.787,286.2379583333333,305.5074583333333,0.7979166666666666,-2.125291666666667,-5.823333333333333,-2.6770833333333335,2.2864166666666668,1.4047916666666669,15.953416666666667,17.16925,59.88333333333333,67.44691666666667,,-0.9356666666666666,-1.5545,-2.1045416666666665,-2.536958333333333,-2.85725,-2.932625,-2.8542916666666667,-0.21916666666666665,1.140875,172.9375,64.51,-49.278,1119.2083333333333,1209.5320833333333,,,0.9841666666666667,,,13.592083333333333,,,71.86916666666667,,,-0.3854166666666667,,,0.3135833333333333,-0.40479166666666666,,,-0.019708333333333335,0.8670833333333333,1.8670833333333334,2.8670833333333334,3.8670833333333334,4.867083333333333,5.867083333333333,6.867083333333333,9.867083333333333,-2.8509166666666665,,,,,,,,,,,,,,,,,,,,0.0,-0.043541666666666666,0.014250000000000006,-0.05379166666666666,2020,07,2020-09-07,September,251,737186,Autumn
NUK_Uv3,2020-09-08,882.4166666666666,-2.8375416666666666,70.21458333333334,72.24258333333334,2.4624166666666665,5.482625,152.31666666666666,138.00933333333333,141.09520833333332,99.114125,99.25045833333333,0.6934285714285714,263.67291666666665,296.70025000000004,0.5904583333333333,-3.9691666666666667,-31.617869565217394,15.53078260869565,2.439391304347826,1.4085416666666666,15.995708333333333,17.171583333333334,60.4,67.988,,-0.6982083333333334,-0.5694583333333333,-2.1041250000000002,,,,,-0.21520833333333333,1.23,172.85,64.51,-49.278,1118.3333333333333,1209.5320833333333,,,0.9295833333333333,,,13.682083333333333,,,71.705,,,-2.7739583333333333,,,0.16060869565217392,-0.40854166666666664,,,-0.09545833333333333,0.7913749999999999,1.7913750000000002,2.791375,3.791375,4.7913749999999995,5.7913749999999995,6.7913749999999995,9.791375,,,,,,,,,,,,,,,,,,,,,0.0,-0.041166666666666664,-0.13354166666666667,-0.057541666666666665,2020,08,2020-09-08,September,252,737187,Autumn
NUK_Uv3,2020-09-09,868.8333333333334,-0.5812083333333334,94.19375000000001,95.16779166666667,4.0051250000000005,3.3941250000000003,205.01666666666665,84.33379166666667,84.716375,75.89195833333333,75.46804166666666,0.898,307.7210416666667,311.34054166666664,0.9401666666666667,-1.0919583333333334,,,,1.3466250000000002,15.857166666666666,17.160208333333333,60.574999999999996,68.188375,-0.019875,-0.3990833333333333,-0.45308333333333334,-1.9104166666666667,,,-2.486875,,-0.19591666666666666,1.208,173.04583333333335,64.51,-49.278,1118.75,1209.5316666666668,,,0.9483333333333334,,,13.669583333333334,,,71.15333333333332,,,0.04091666666666668,,,,-0.34662499999999996,,,-0.08991666666666666,0.7967083333333332,1.7967083333333334,2.796708333333333,3.796708333333333,4.796708333333333,5.796708333333334,6.796708333333334,9.796708333333333,,,,,,,,,,,,,,,,,,,,,0.0,-0.05275,-0.1845416666666667,0.0043749999999999995,2020,09,2020-09-09,September,253,737188,Autumn
