,index,stid,time,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downwelling_shortwave_flux,surface_downwelling_shortwave_flux_corrected,surface_upwelling_shortwave_flux,surface_upwelling_shortwave_flux_corrected,surface_albedo,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux,cloud_area_fraction,surface_temperature,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,distance_to_surface_from_stake_assembly,depth_of_pressure_transducer_in_ice,depth_of_pressure_transducer_in_ice_corrected,precipitation,precipitation_corrected,ice_temperature_at_t1,ice_temperature_at_t2,ice_temperature_at_t3,ice_temperature_at_t4,ice_temperature_at_t5,ice_temperature_at_t6,ice_temperature_at_t7,ice_temperature_at_t8,platform_view_angle_x,platform_view_angle_y,platform_azimuth_angle,gps_latitude,gps_longitude,gps_altitude,gps_time,gps_geoid_separation,gps_geounit,gps_hdop,gps_numsat,gps_q,battery_voltage,,battery_voltage_at_sample_start,fan_current,frequency_of_precipitation_wire_vibration,temperature_of_logger,temperature_of_radiation_sensor,message_latitude,message_longitude,surface_height_1,surface_height_2,z_surf_1_adj_flag,z_surf_2_adj_flag,surface_height_combined,depth_of_ice_temperature_t1,depth_of_ice_temperature_t2,depth_of_ice_temperature_t3,depth_of_ice_temperature_t4,depth_of_ice_temperature_t5,depth_of_ice_temperature_t6,depth_of_ice_temperature_t7,depth_of_ice_temperature_t8,ice_temperature_at_10m,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,precipitation,precipitation_corrected,ice_temperature_at_t9,ice_temperature_at_t10,ice_temperature_at_t11,fan_current,depth_of_ice_temperature_t9,depth_of_ice_temperature_t10,depth_of_ice_temperature_t11,z_pt_cor_adj_flag,adjusted_ice_surface_height,adjusted_surface_height_1,adjusted_surface_height_2,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
5783338,0,WEG_B,2022-06-29 09:00:00+00:00,998.0,13.58,40.72,40.72,,17.17,227.4,10.464,,45.584,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-29 09:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783339,1,WEG_B,2022-06-29 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,71.141,-51.222,32.4,759.58,1.95,,,,,13.16,,,,,,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-29 10:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783340,2,WEG_B,2022-06-29 11:00:00+00:00,1000.0,13.25,43.87,43.87,,8.31,209.8,36.546,,159.569,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,208.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-29 11:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783341,3,WEG_B,2022-06-29 12:00:00+00:00,1000.0,13.5,43.55,43.55,4.213,5.635,161.1,81.443,492.146,366.114,366.114,,342.776,391.758,0.546,0.0,11.835,140.07,2.878,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.1,71.141,-51.222,21.7,959.58,1.31,,,,,13.2,,,,,,13.53,,,-0.278,,,,-0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.337,,2022-06-29 12:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783342,4,WEG_B,2022-06-29 13:00:00+00:00,1000.0,13.57,44.87,44.87,4.361,3.595,214.6,51.057,301.146,224.026,224.026,,352.505,397.644,0.652,0.0,5.684,49.57,2.489,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.6,71.141,-51.222,7.7,1059.58,1.3,,,,,13.23,,,,,,14.67,,,0.111,,,,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,,2022-06-29 13:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783343,5,WEG_B,2022-06-29 14:00:00+00:00,1002.0,12.95,48.68,48.68,4.533,3.887,61.3,55.103,333.889,248.384,248.384,,355.98,404.971,0.73,0.0,10.004,62.828,2.487,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.9,71.141,-51.222,13.8,1159.58,1.04,,,,,13.21,,,,,,14.56,,,0.113,,,,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,,2022-06-29 14:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783344,6,WEG_B,2022-06-29 15:00:00+00:00,1003.0,13.3,48.1,48.1,4.579,3.345,180.8,54.545,325.202,241.922,241.922,,352.146,399.039,0.665,0.0,6.58,39.759,2.491,,,,0.0,0.0,,,,,,,,,0.0,0.0,214.3,71.141,-51.222,13.2,1459.57,1.41,,,,,13.24,,,,,,14.15,,,0.109,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-29 15:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783345,7,WEG_B,2022-06-29 16:00:00+00:00,1004.0,13.23,48.3,48.3,4.572,4.066,241.9,48.677,290.9,216.404,216.404,,355.332,398.583,0.706,0.0,11.894,71.749,2.485,,,,0.0,0.0,,,,,,,,,0.0,0.0,212.9,71.141,-51.222,13.1,1559.57,1.22,,,,,13.25,,,,,,14.27,,,0.115,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,2022-06-29 16:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783346,8,WEG_B,2022-06-29 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,71.141,-51.222,15.5,1659.57,1.08,,,,,13.24,,,,,,14.11,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,2022-06-29 17:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783347,9,WEG_B,2022-06-29 18:00:00+00:00,1006.0,12.1,52.4,52.4,,1.406,29.06,30.387,,136.206,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,213.5,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,2022-06-29 18:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783348,10,WEG_B,2022-06-29 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,71.141,-51.222,14.3,1859.58,1.47,,,,,13.23,,,,,,13.23,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,2022-06-29 19:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783349,11,WEG_B,2022-06-29 20:00:00+00:00,1007.0,12.6,50.47,50.47,,0.422,110.3,58.325,,253.438,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,213.2,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,2022-06-29 20:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783350,12,WEG_B,2022-06-29 21:00:00+00:00,1007.0,12.02,51.27,51.27,4.468,0.756,73.43,38.11,231.65,172.328,172.328,,342.698,402.677,0.639,0.0,0.0,0.0,2.485,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.6,71.141,-51.222,12.9,2059.57,0.88,,,,,13.25,,,,,,15.29,,,0.115,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,2022-06-29 21:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783351,13,WEG_B,2022-06-29 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,71.141,-51.222,16.7,2159.57,1.35,,,,,13.23,,,,,,14.08,,,,,,,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,,2022-06-29 22:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783352,14,WEG_B,2022-06-29 23:00:00+00:00,1008.0,9.45,61.32,61.32,,0.648,96.0,25.335,,109.859,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,213.8,,,,,,,,,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-29 23:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
5783353,15,WEG_B,2022-06-30 00:00:00+00:00,1008.0,8.6,63.53,63.53,4.396,0.458,99.4,13.436,66.288,49.312,49.312,,309.741,376.914,0.481,0.0,0.0,0.0,2.495,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.7,71.142,-51.222,30.9,2359.58,0.99,,,,,13.23,,,,,,10.54,,,0.105,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,2022-06-30 00:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783354,16,WEG_B,2022-06-30 01:00:00+00:00,1009.0,6.7,73.58,73.58,4.465,0.555,99.1,9.107,46.508,34.598,34.598,,313.577,368.041,0.631,0.0,0.0,0.0,2.486,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.9,71.141,-51.222,10.5,59.57,1.09,,,,,13.22,,,,,,8.75,,,0.114,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,2022-06-30 01:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783355,17,WEG_B,2022-06-30 02:00:00+00:00,1009.0,5.75,81.7,81.7,4.642,0.741,94.2,6.56,34.503,25.667,25.667,,330.258,362.879,0.863,0.0,0.0,0.0,2.492,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.7,71.141,-51.222,15.9,159.57,1.26,,,,,13.21,,,,,,7.187,,,0.108,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-30 02:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783356,18,WEG_B,2022-06-30 03:00:00+00:00,1009.0,5.467,85.0,85.0,4.735,0.93,83.1,8.033,41.151,30.613,30.613,,325.456,357.876,0.826,0.0,0.0,0.0,2.492,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.5,71.141,-51.222,14.4,259.57,1.06,,,,,13.22,,,,,,6.221,,,0.108,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-30 03:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783357,19,WEG_B,2022-06-30 04:00:00+00:00,1010.0,5.25,85.0,85.0,4.659,0.749,138.9,5.55,25.114,18.683,18.683,,322.539,353.727,0.806,0.0,0.0,0.0,2.489,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.4,71.141,-51.222,4.7,359.57,1.64,,,,,13.21,,,,,,5.674,,,0.111,,,,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,,2022-06-30 04:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783358,20,WEG_B,2022-06-30 05:00:00+00:00,1011.0,4.917,86.9,86.9,4.649,1.271,108.4,7.981,41.775,31.077,31.077,,318.136,351.812,0.777,0.0,1.214,2.412,2.491,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.5,71.141,-51.222,9.6,459.58,0.87,,,,,13.21,,,,,,5.466,,,0.109,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-30 05:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783359,21,WEG_B,2022-06-30 06:00:00+00:00,1011.0,4.867,87.0,87.0,4.638,0.936,88.7,14.072,78.282,58.235,58.235,,308.375,349.427,0.675,0.0,0.0,0.0,2.493,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.4,71.141,-51.222,12.8,559.57,0.94,,,,,13.21,,,,,,5.146,,,0.107,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,2022-06-30 06:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783360,22,WEG_B,2022-06-30 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,71.141,-51.222,30.9,659.57,1.31,,,,,13.19,,,,,,5.207,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,2022-06-30 07:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783361,23,WEG_B,2022-06-30 08:00:00+00:00,1013.0,4.733,88.0,88.0,,1.327,73.13,23.376,,105.137,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,213.5,,,,,,,,,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-30 08:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783362,24,WEG_B,2022-06-30 09:00:00+00:00,1013.0,4.9,88.1,88.1,4.698,1.44,92.9,27.629,168.281,125.186,125.186,,323.373,355.69,0.834,0.0,1.791,3.333,2.491,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.4,71.141,-51.222,15.4,859.57,1.08,,,,,13.21,,,,,,5.591,,,0.109,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-30 09:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783363,25,WEG_B,2022-06-30 10:00:00+00:00,1014.0,4.467,89.6,89.6,4.631,1.557,67.57,27.861,171.733,127.755,127.755,,328.011,358.406,0.906,0.0,2.23,4.059,2.493,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.0,71.141,-51.222,13.0,959.58,1.72,,,,,13.2,,,,,,5.831,,,0.107,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,2022-06-30 10:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783364,26,WEG_B,2022-06-30 11:00:00+00:00,1014.0,5.0,86.9,86.9,4.662,1.24,77.34,32.715,206.147,153.355,153.355,,325.95,357.848,0.856,0.0,1.155,2.271,2.497,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.0,71.141,-51.222,13.2,1059.57,1.28,,,,,13.2,,,,,,5.507,,,0.103,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,,2022-06-30 11:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783365,27,WEG_B,2022-06-30 12:00:00+00:00,1014.0,4.883,88.3,88.3,4.699,1.523,76.42,35.017,230.537,171.5,171.5,,328.992,361.548,0.895,0.0,2.096,3.868,2.49,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.2,71.141,-51.222,15.5,1159.57,1.12,,,,,13.21,,,,,,6.094,,,0.11,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,2022-06-30 12:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783366,28,WEG_B,2022-06-30 13:00:00+00:00,1015.0,4.833,88.8,88.8,4.704,0.977,95.5,35.472,230.76,171.665,171.665,,331.03,364.885,0.919,0.0,0.0,0.0,2.495,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.1,71.141,-51.222,13.8,1259.57,1.53,,,,,13.21,,,,,,6.394,,,0.105,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,,2022-06-30 13:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783367,29,WEG_B,2022-06-30 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,71.142,-51.222,22.2,1359.57,1.25,,,,,13.21,,,,,,6.498,,,,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,2022-06-30 14:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783368,30,WEG_B,2022-06-30 15:00:00+00:00,1015.0,4.717,89.9,89.9,,1.183,92.3,31.091,,150.456,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,213.5,,,,,,,,,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-30 15:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783369,31,WEG_B,2022-06-30 16:00:00+00:00,1016.0,4.75,90.0,90.0,4.735,1.067,85.4,25.198,178.527,132.809,132.809,,333.675,362.51,0.952,0.0,0.866,1.485,2.49,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.7,71.141,-51.222,16.6,1559.57,1.31,,,,,13.2,,,,,,6.282,,,0.11,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,2022-06-30 16:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783370,32,WEG_B,2022-06-30 17:00:00+00:00,1016.0,4.733,90.1,90.1,4.735,1.54,88.4,23.677,181.088,134.714,134.714,,332.858,358.927,0.944,0.0,2.326,3.978,2.489,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.8,71.141,-51.222,14.0,1659.57,1.07,,,,,13.21,,,,,,5.803,,,0.111,,,,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,,2022-06-30 17:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783371,33,WEG_B,2022-06-30 18:00:00+00:00,1016.0,4.75,90.5,90.5,4.762,0.578,72.01,21.787,134.201,99.834,99.834,,333.733,358.583,0.953,0.0,0.0,0.0,2.491,,,,0.0,0.0,,,,,,,,,0.0,0.0,214.0,71.141,-51.222,13.8,1759.57,1.53,,,,,13.19,,,,,,5.711,,,0.109,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-30 18:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783372,34,WEG_B,2022-06-30 19:00:00+00:00,1016.0,5.083,88.5,88.5,4.766,0.776,74.78,26.495,169.394,126.015,126.015,,330.166,356.949,0.897,0.0,0.0,0.0,2.487,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.7,71.141,-51.222,12.8,1859.57,1.45,,,,,13.21,,,,,,5.465,,,0.113,,,,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,,2022-06-30 19:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783373,35,WEG_B,2022-06-30 20:00:00+00:00,1016.0,4.95,90.0,90.0,4.802,1.325,78.17,31.624,204.81,152.361,152.361,,332.648,363.22,0.93,0.0,1.613,2.701,2.492,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.7,71.142,-51.222,24.1,1959.58,2.28,,,,,13.2,,,,,,6.277,,,0.108,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,2022-06-30 20:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783374,36,WEG_B,2022-06-30 21:00:00+00:00,1016.0,5.2,90.2,90.2,4.898,0.571,80.1,25.189,157.589,117.233,117.233,,329.53,360.976,0.884,0.0,0.0,0.0,2.494,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.6,71.141,-51.222,13.2,2059.57,0.89,,,,,13.21,,,,,,6.11,,,0.106,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,,2022-06-30 21:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783375,37,WEG_B,2022-06-30 22:00:00+00:00,1015.0,5.2,89.3,89.3,4.854,0.82,73.49,24.107,151.241,112.51,112.51,,324.204,361.166,0.827,0.0,0.0,0.0,2.488,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.7,71.141,-51.222,18.5,2159.57,1.38,,,,,13.2,,,,,,6.464,,,0.112,,,,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,,2022-06-30 22:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783376,38,WEG_B,2022-06-30 23:00:00+00:00,1015.0,5.05,89.7,89.7,4.824,0.952,90.1,19.966,118.832,88.401,88.401,,308.161,358.576,0.663,0.0,0.0,0.0,2.492,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.8,71.141,-51.222,10.5,2259.57,1.38,,,,,13.2,,,,,,6.428,,,0.108,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-06-30 23:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
5783377,39,WEG_B,2022-07-01 00:00:00+00:00,1015.0,4.9,89.9,89.9,4.785,0.815,91.4,11.787,63.526,47.258,47.258,,287.036,353.118,0.445,0.0,0.0,0.0,2.491,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.9,71.141,-51.222,15.9,2359.57,0.91,,,,,13.2,,,,,,5.92,,,0.109,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-07-01 00:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783378,40,WEG_B,2022-07-01 01:00:00+00:00,1015.0,4.867,90.4,90.4,4.8,0.651,126.4,7.405,26.473,19.694,19.694,,276.41,345.981,0.334,0.0,0.0,0.0,2.496,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.8,71.141,-51.222,8.3,59.58,1.16,,,,,13.19,,,,,,5.043,,,0.104,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,2022-07-01 01:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783379,41,WEG_B,2022-07-01 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,71.141,-51.222,17.1,159.57,1.36,,,,,13.17,,,,,,4.111,,,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,,2022-07-01 02:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783380,42,WEG_B,2022-07-01 03:00:00+00:00,1014.0,3.917,94.7,94.7,,0.234,310.1,5.56,,12.411,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,213.7,,,,,,,,,,,,,,,,,,,,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,2022-07-01 03:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783381,43,WEG_B,2022-07-01 04:00:00+00:00,1013.0,3.75,96.6,96.6,4.751,0.463,354.7,6.019,19.746,14.689,14.689,,278.33,331.505,0.415,0.0,0.0,0.0,2.492,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.6,71.141,-51.222,8.9,359.57,2.23,,,,,13.17,,,,,,2.984,,,0.108,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,2022-07-01 04:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783382,44,WEG_B,2022-07-01 05:00:00+00:00,1013.0,4.317,94.3,94.3,4.827,0.939,205.9,6.933,26.528,19.735,19.735,,278.368,329.972,0.385,0.0,0.0,0.0,2.881,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.6,71.141,-51.222,13.4,459.57,0.91,,,,,13.17,,,,,,2.93,,,-0.281,,,,-0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.341,,2022-07-01 05:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783383,45,WEG_B,2022-07-01 06:00:00+00:00,1012.0,3.433,95.4,95.4,4.593,1.006,4.244,7.5,35.405,26.338,26.338,,270.014,332.15,0.343,0.0,0.827,1.222,2.494,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.5,71.141,-51.222,12.5,559.58,1.14,,,,,13.16,,,,,,3.344,,,0.107,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,2022-07-01 06:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783384,46,WEG_B,2022-07-01 07:00:00+00:00,1012.0,3.95,94.4,94.4,4.714,0.736,67.92,28.247,223.075,165.949,165.949,,263.406,330.394,0.245,0.0,0.0,0.0,2.499,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.4,71.141,-51.222,22.0,659.57,1.32,,,,,13.17,,,,,,3.091,,,0.101,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,2022-07-01 07:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783385,47,WEG_B,2022-07-01 08:00:00+00:00,1011.0,4.233,94.2,94.2,4.803,0.411,90.0,43.222,289.006,214.996,214.996,,261.359,336.985,0.208,0.0,0.0,0.0,2.493,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.3,71.141,-51.222,13.7,759.57,1.21,,,,,13.17,,,,,,4.366,,,0.107,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,2022-07-01 08:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783386,48,WEG_B,2022-07-01 09:00:00+00:00,1011.0,4.8,91.2,91.2,4.839,0.762,34.8,59.596,396.256,294.78,294.78,,269.267,352.47,0.261,0.0,0.0,0.0,2.876,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.3,71.141,-51.222,7.1,859.57,1.11,,,,,13.16,,,,,,6.279,,,-0.276,,,,-0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.335,,2022-07-01 09:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783387,49,WEG_B,2022-07-01 10:00:00+00:00,1011.0,5.117,90.3,90.3,4.899,1.145,84.1,84.278,526.782,391.881,391.881,,270.897,364.666,0.261,0.0,1.13,1.821,2.499,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.4,71.141,-51.222,4.3,959.57,1.34,,,,,13.17,,,,,,7.03,,,0.101,,,,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,,2022-07-01 10:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783388,50,WEG_B,2022-07-01 11:00:00+00:00,1010.0,5.2,90.3,90.3,4.932,1.223,75.3,107.216,533.03,484.673,396.529,,270.783,376.666,0.255,0.0,1.378,2.198,2.49,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.4,71.141,-51.222,12.8,1059.58,1.3,,,,,13.17,,,,,,7.713,,,0.11,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,2022-07-01 11:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
5783389,51,WEG_B,2022-07-01 12:00:00+00:00,1010.0,6.0,87.8,87.8,5.071,0.866,72.29,125.0,539.278,566.032,401.176,,268.28,388.716,0.183,0.0,0.0,0.0,2.494,,,,0.0,0.0,,,,,,,,,0.0,0.0,213.3,71.141,-51.222,16.1,1159.57,0.88,,,,,13.28,,,,,,8.73,,,0.106,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,2022-07-01 12:00:00+00:00,2022,July,2022-07-01,182,737847,Summer,01,Jul
