,stid,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Albedo,Downwelling longwave radiation,Upwelling longwave radiation,Cloud cover,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),,Surface height from combined measurements,Datetime,Ablation,Melting Season,Surface height from combined measurements DELTA
1754873,KPC_Lv3,975.0,1.667,61.15,,4.803,178.5,,,,,,,,,,,,2022-05-28 17:00:00+00:00,False,pre,
1754874,KPC_Lv3,975.0,1.35,62.0,2.67,6.018,172.8,427.03,308.95,0.724,231.331,313.388,0.044,0.0,-63.516,25.077,,-0.117,2022-05-28 18:00:00+00:00,False,pre,
1754875,KPC_Lv3,975.0,0.917,66.17,2.762,5.38,168.0,374.326,273.432,0.731,231.661,310.717,0.07,-0.537,-46.083,24.786,,0.013,2022-05-28 19:00:00+00:00,False,pre,
1754876,KPC_Lv3,975.0,0.467,67.92,2.744,5.131,173.2,306.09,225.511,,235.842,309.074,0.137,-0.935,-39.36,22.848,,0.01,2022-05-28 20:00:00+00:00,False,pre,
1754877,KPC_Lv3,974.0,-0.183,71.371,2.748,5.067,177.2,243.845,181.184,,239.318,307.301,0.207,-1.359,-33.545,19.156,,0.012,2022-05-28 21:00:00+00:00,False,pre,
1754878,KPC_Lv3,974.0,-0.55,72.902,2.723,4.701,173.0,176.53,132.276,,238.004,302.917,0.211,-2.348,-20.074,26.354,,0.01,2022-05-28 22:00:00+00:00,False,pre,
1754879,KPC_Lv3,974.0,-1.05,74.266,2.661,3.963,179.7,164.337,124.172,,228.772,299.088,0.139,-3.164,-11.291,25.174,,0.008,2022-05-28 23:00:00+00:00,False,pre,
1754880,KPC_Lv3,974.0,-1.633,76.414,2.608,3.345,177.9,108.315,82.523,,230.056,296.408,0.181,-3.795,-6.346,20.742,,0.008,2022-05-29 00:00:00+00:00,False,pre,-0.007
1754881,KPC_Lv3,973.0,-1.617,74.838,2.561,2.93,180.0,168.529,129.457,,228.113,291.077,0.16,-5.029,-0.06,22.828,,0.002,2022-05-29 01:00:00+00:00,False,pre,-0.007
1754882,KPC_Lv3,973.0,-1.167,71.043,2.524,3.712,213.9,167.89,130.021,,243.226,291.967,0.297,-4.926,-1.694,36.231,,0.002,2022-05-29 02:00:00+00:00,False,pre,-0.007
1754883,KPC_Lv3,972.0,-1.3,72.522,2.551,3.012,206.6,180.259,140.733,,233.019,293.226,0.196,-4.559,-2.439,23.402,,0.006,2022-05-29 03:00:00+00:00,False,pre,-0.007
1754884,KPC_Lv3,972.0,-0.6,67.838,2.529,2.537,217.6,229.413,180.55,,226.878,289.26,0.097,-5.45,0.566,18.404,,0.005,2022-05-29 04:00:00+00:00,False,pre,-0.007
1754885,KPC_Lv3,972.0,-0.633,64.519,2.398,3.668,232.8,272.192,215.927,,230.907,295.147,0.141,-4.094,-10.335,33.521,,0.009,2022-05-29 05:00:00+00:00,False,pre,-0.007
1754886,KPC_Lv3,972.0,-0.083,63.566,2.473,2.343,271.2,326.285,260.888,,227.271,291.178,0.075,-5.0,-0.835,14.645,,0.006,2022-05-29 06:00:00+00:00,False,pre,-0.007
1754887,KPC_Lv3,972.0,-0.45,68.563,2.588,2.129,259.1,347.353,279.915,0.806,235.655,299.882,0.181,-3.029,-5.056,10.27,,0.007,2022-05-29 07:00:00+00:00,False,pre,-0.007
1754888,KPC_Lv3,972.0,0.133,71.07,2.811,2.294,197.6,413.562,335.095,0.81,229.326,300.805,0.086,-2.772,-3.634,12.678,,0.004,2022-05-29 08:00:00+00:00,False,pre,-0.007
1754889,KPC_Lv3,971.0,0.8,68.03,2.827,2.267,208.4,471.618,380.479,0.807,231.604,302.301,0.075,-2.445,-4.075,12.707,,0.009,2022-05-29 09:00:00+00:00,False,pre,-0.007
1754890,KPC_Lv3,971.0,1.5,68.77,3.006,2.052,171.5,477.719,385.342,0.807,234.829,307.423,0.073,-1.301,-4.906,9.556,,0.012,2022-05-29 10:00:00+00:00,False,pre,-0.007
1754891,KPC_Lv3,971.0,1.967,67.48,3.05,2.196,198.4,530.075,424.101,0.8,236.013,312.227,0.061,-0.228,-10.482,10.336,,0.014,2022-05-29 11:00:00+00:00,False,pre,-0.007
1754892,KPC_Lv3,970.0,1.833,69.52,3.115,4.266,175.6,529.348,424.101,0.801,251.461,325.682,0.231,0.0,-29.369,23.876,,0.012,2022-05-29 12:00:00+00:00,False,pre,-0.007
1754893,KPC_Lv3,970.0,2.017,69.05,3.135,3.825,176.1,521.06,416.772,0.8,244.722,317.362,0.15,0.0,-25.021,22.926,,0.017,2022-05-29 13:00:00+00:00,False,pre,-0.007
1754894,KPC_Lv3,970.0,2.3,67.23,3.115,3.14,161.4,499.289,394.362,0.79,248.558,316.738,0.176,0.0,-19.306,19.645,,0.009,2022-05-29 14:00:00+00:00,False,pre,-0.007
1754895,KPC_Lv3,969.0,2.4,65.57,3.063,4.346,174.0,479.732,374.137,0.78,250.079,321.223,0.187,0.0,-31.067,30.841,,0.004,2022-05-29 15:00:00+00:00,False,pre,-0.007
1754896,KPC_Lv3,969.0,1.983,69.1,3.133,5.632,166.4,522.18,400.423,0.767,244.162,321.967,0.146,0.0,-38.404,34.334,,0.0,2022-05-29 16:00:00+00:00,False,pre,-0.007
1754897,KPC_Lv3,968.0,2.233,71.2,3.29,4.855,169.2,459.133,346.23,0.754,241.335,317.213,0.103,0.0,-26.306,32.739,,0.004,2022-05-29 17:00:00+00:00,False,pre,-0.007
1754898,KPC_Lv3,968.0,4.05,63.45,3.336,4.609,314.7,426.911,314.658,0.737,235.537,310.324,0.0,-0.651,-13.43,57.596,,0.008,2022-05-29 18:00:00+00:00,False,pre,-0.007
1754899,KPC_Lv3,969.0,4.483,62.02,3.358,2.702,289.2,373.189,267.935,0.718,240.844,314.214,0.0,0.0,-7.586,21.246,,0.01,2022-05-29 19:00:00+00:00,False,pre,-0.007
1754900,KPC_Lv3,969.0,5.767,57.45,3.403,4.924,317.7,316.081,229.457,,247.495,321.048,0.0,0.0,-18.801,73.424,,0.007,2022-05-29 20:00:00+00:00,False,pre,-0.007
1754901,KPC_Lv3,969.0,4.183,65.47,3.471,5.233,313.1,265.401,194.785,,251.333,325.24,0.104,0.0,-18.925,61.646,,0.003,2022-05-29 21:00:00+00:00,False,pre,-0.007
1754902,KPC_Lv3,969.0,3.4,68.75,3.449,8.9,279.9,228.255,169.345,,250.881,323.69,0.142,0.0,-35.384,89.442,,0.004,2022-05-29 22:00:00+00:00,False,pre,-0.007
1754903,KPC_Lv3,970.0,2.417,71.22,3.328,8.91,276.9,206.841,155.109,,246.866,318.862,0.152,0.0,-44.636,64.685,,0.001,2022-05-29 23:00:00+00:00,False,pre,-0.007
1754904,KPC_Lv3,970.0,2.233,70.68,3.26,9.84,278.8,188.948,143.199,,241.556,314.598,0.105,0.0,-55.423,66.592,,0.061,2022-05-30 00:00:00+00:00,False,pre,-0.067
1754905,KPC_Lv3,971.0,1.767,70.1,3.123,8.83,287.8,185.598,142.142,,239.75,313.817,0.111,0.0,-60.917,48.427,,0.09,2022-05-30 01:00:00+00:00,False,pre,-0.067
1754906,KPC_Lv3,972.0,1.583,66.37,2.915,8.89,289.0,193.701,149.894,,235.847,309.238,0.079,-0.898,-55.21,67.95,,0.097,2022-05-30 02:00:00+00:00,False,pre,-0.067
1754907,KPC_Lv3,973.0,1.05,64.6,2.728,10.17,287.9,216.781,169.486,,236.785,309.072,0.117,-0.942,-77.745,62.25,,0.099,2022-05-30 03:00:00+00:00,False,pre,-0.067
1754908,KPC_Lv3,973.0,0.65,63.47,2.604,9.96,288.0,250.191,197.604,,232.254,306.664,0.09,-1.455,-74.029,64.597,,0.104,2022-05-30 04:00:00+00:00,False,pre,-0.067
1754909,KPC_Lv3,974.0,0.767,62.57,2.586,9.59,289.1,293.179,233.897,,226.873,304.848,0.027,-1.831,-62.259,75.034,,0.009,2022-05-30 05:00:00+00:00,False,pre,-0.067
1754910,KPC_Lv3,975.0,0.883,62.18,2.589,9.41,283.5,341.875,275.476,,228.343,305.37,0.037,-1.722,-61.773,72.44,,-0.096,2022-05-30 06:00:00+00:00,False,pre,-0.067
1754911,KPC_Lv3,976.0,1.083,62.47,2.636,7.854,282.6,394.118,320.719,0.814,228.404,306.449,0.027,-1.478,-55.36,62.24,,0.072,2022-05-30 07:00:00+00:00,False,pre,-0.067
1754912,KPC_Lv3,977.0,0.983,64.65,2.706,9.45,277.6,450.972,366.032,0.812,231.904,310.747,0.069,-0.532,-80.086,42.748,,-0.142,2022-05-30 08:00:00+00:00,False,pre,-0.067
1754913,KPC_Lv3,977.0,0.9,66.45,2.764,9.47,279.2,481.897,390.557,0.81,231.421,311.143,0.068,-0.44,-81.65,39.667,,0.084,2022-05-30 09:00:00+00:00,False,pre,-0.067
1754914,KPC_Lv3,978.0,1.617,64.42,2.819,8.24,282.7,535.347,434.179,0.811,228.814,309.447,0.003,-0.803,-58.954,62.017,,0.094,2022-05-30 10:00:00+00:00,False,pre,-0.067
1754915,KPC_Lv3,978.0,1.95,62.73,2.812,8.7,283.4,565.967,456.942,0.807,230.427,314.069,0.003,0.0,-81.404,52.646,,0.075,2022-05-30 11:00:00+00:00,False,pre,-0.067
1754916,KPC_Lv3,978.0,2.433,60.18,2.792,7.726,287.5,582.361,468.71,0.805,228.075,314.3,0.0,0.0,-72.328,57.253,,-0.003,2022-05-30 12:00:00+00:00,False,pre,-0.067
1754917,KPC_Lv3,979.0,1.817,64.37,2.855,8.49,278.1,588.525,470.543,0.799,234.105,320.603,0.049,0.0,-75.055,47.365,,-0.003,2022-05-30 13:00:00+00:00,False,pre,-0.067
1754918,KPC_Lv3,980.0,1.7,65.75,2.889,7.177,279.5,579.404,457.999,0.79,228.965,316.543,0.001,0.0,-61.968,38.006,,-0.002,2022-05-30 14:00:00+00:00,False,pre,-0.067
1754919,KPC_Lv3,980.0,1.867,64.35,2.861,6.758,278.7,559.592,435.166,0.778,228.86,315.701,0.0,0.0,-59.902,39.225,,-0.002,2022-05-30 15:00:00+00:00,False,pre,-0.067
1754920,KPC_Lv3,980.0,1.783,65.82,2.909,6.539,285.4,533.061,408.809,0.767,231.541,316.296,0.023,0.0,-55.44,36.385,,-0.001,2022-05-30 16:00:00+00:00,False,pre,-0.067
1754921,KPC_Lv3,980.0,1.883,63.42,2.823,6.761,286.4,485.434,366.173,0.754,230.266,314.896,0.005,0.0,-62.15,39.569,,-0.001,2022-05-30 17:00:00+00:00,False,pre,-0.067
1754922,KPC_Lv3,980.0,1.7,61.85,2.717,7.29,285.6,433.355,322.058,0.743,231.461,314.356,0.027,0.0,-73.686,38.563,,-0.003,2022-05-30 18:00:00+00:00,False,pre,-0.067
1754923,KPC_Lv3,981.0,1.25,62.68,2.663,6.324,283.6,380.488,278.929,0.733,231.458,311.881,0.051,-0.275,-62.652,30.418,,-0.004,2022-05-30 19:00:00+00:00,False,pre,-0.067
1754924,KPC_Lv3,981.0,0.983,60.63,2.527,6.414,284.7,323.293,238.901,,231.596,308.904,0.066,-0.944,-59.209,38.57,,-0.003,2022-05-30 20:00:00+00:00,False,pre,-0.067
1754925,KPC_Lv3,982.0,0.95,56.17,2.333,6.377,291.3,276.178,205.708,,229.228,304.673,0.043,-1.887,-53.38,55.2,,-0.005,2022-05-30 21:00:00+00:00,False,pre,-0.067
1754926,KPC_Lv3,982.0,0.6,55.37,2.242,6.524,285.7,232.335,174.419,,230.377,304.371,0.073,-1.963,-58.878,51.413,,-0.008,2022-05-30 22:00:00+00:00,False,pre,-0.067
1754927,KPC_Lv3,983.0,-0.1,55.97,2.15,7.23,284.6,203.611,154.052,,229.624,302.405,0.101,-2.407,-63.7,51.661,,-0.006,2022-05-30 23:00:00+00:00,False,pre,-0.067
1754928,KPC_Lv3,983.0,-0.433,57.064,2.133,7.301,292.5,189.471,144.468,,228.966,299.271,0.11,-3.123,-53.441,60.423,,-0.006,2022-05-31 00:00:00+00:00,False,pre,0.0
1754929,KPC_Lv3,983.0,-1.117,62.144,2.194,8.68,295.6,188.022,144.468,,227.562,299.491,0.13,-3.063,-60.285,52.298,,-0.006,2022-05-31 01:00:00+00:00,False,pre,0.0
1754930,KPC_Lv3,984.0,-2.017,67.421,2.206,9.39,296.6,195.15,151.092,,227.429,298.768,0.173,-3.229,-60.928,35.634,,-0.005,2022-05-31 02:00:00+00:00,False,pre,0.0
1754931,KPC_Lv3,984.0,-2.417,68.614,2.171,9.58,294.3,219.786,171.459,,224.965,295.519,0.166,-3.966,-50.002,46.09,,-0.009,2022-05-31 03:00:00+00:00,False,pre,0.0
1754932,KPC_Lv3,985.0,-2.667,72.116,2.232,9.5,300.6,249.433,196.054,,224.815,294.999,0.177,-4.086,-42.188,42.082,,-0.008,2022-05-31 04:00:00+00:00,False,pre,0.0
1754933,KPC_Lv3,986.0,-3.1,72.564,2.163,9.63,297.7,217.234,172.023,,235.966,295.68,0.314,-4.005,-50.117,27.584,,-0.008,2022-05-31 05:00:00+00:00,False,pre,0.0
1754934,KPC_Lv3,987.0,-2.95,71.46,2.155,9.24,302.4,342.398,273.15,,241.4,293.917,0.364,-4.455,-40.127,43.576,,-0.008,2022-05-31 06:00:00+00:00,False,pre,0.0
1754935,KPC_Lv3,987.0,-3.033,70.437,2.11,8.59,302.3,357.169,287.033,0.804,240.48,295.868,0.358,-3.993,-49.284,26.364,,-0.008,2022-05-31 07:00:00+00:00,False,pre,0.0
1754936,KPC_Lv3,988.0,-3.217,71.006,2.092,7.859,299.0,337.812,273.15,0.809,244.991,296.306,0.414,-3.922,-47.915,18.099,,-0.006,2022-05-31 08:00:00+00:00,False,pre,0.0
1754937,KPC_Lv3,989.0,-2.967,68.622,2.062,7.965,296.0,347.416,281.959,0.812,278.208,297.638,0.75,-3.844,-51.556,22.597,,-0.009,2022-05-31 09:00:00+00:00,False,pre,0.0
1754938,KPC_Lv3,989.0,-2.817,68.388,2.082,7.78,302.2,348.796,284.919,0.817,272.698,297.895,0.685,-3.746,-50.7,23.371,,-0.008,2022-05-31 10:00:00+00:00,False,pre,0.0
1754939,KPC_Lv3,989.0,-2.55,67.463,2.1,7.021,302.9,392.385,321.353,0.819,273.691,299.017,0.683,-3.493,-48.785,21.55,,-0.007,2022-05-31 11:00:00+00:00,False,pre,0.0
1754940,KPC_Lv3,989.0,-2.25,65.642,2.096,6.109,304.5,337.088,280.409,0.832,286.183,300.14,0.799,-3.319,-45.288,21.343,,-0.008,2022-05-31 12:00:00+00:00,False,pre,0.0
1754941,KPC_Lv3,989.0,-1.967,64.819,2.119,5.297,303.9,348.639,289.57,0.831,285.602,300.132,0.78,-3.317,-38.065,23.201,,-0.006,2022-05-31 13:00:00+00:00,False,pre,0.0
1754942,KPC_Lv3,989.0,-1.517,63.898,2.169,3.473,306.0,377.891,311.98,0.826,284.51,300.611,0.747,-3.199,-23.097,17.946,,-0.005,2022-05-31 14:00:00+00:00,False,pre,0.0
1754943,KPC_Lv3,989.0,-2.117,71.262,2.3,4.016,295.3,392.265,318.041,0.811,287.64,308.504,0.808,-1.415,-45.399,-9.78,,-0.005,2022-05-31 15:00:00+00:00,False,pre,0.0
1754944,KPC_Lv3,989.0,-2.583,75.205,2.335,5.067,286.8,285.232,233.404,0.818,294.179,309.607,0.899,-1.209,-57.532,-24.069,,-0.007,2022-05-31 16:00:00+00:00,False,pre,0.0
1754945,KPC_Lv3,988.0,-2.9,78.183,2.366,4.683,284.4,267.948,221.917,0.828,293.752,303.753,0.909,-2.539,-34.169,-5.467,,-0.006,2022-05-31 17:00:00+00:00,False,pre,0.0
1754946,KPC_Lv3,988.0,-3.067,80.607,2.405,4.18,289.2,246.995,202.396,0.819,288.757,302.069,0.865,-2.892,-25.384,-2.225,,-0.006,2022-05-31 18:00:00+00:00,False,pre,0.0
1754947,KPC_Lv3,988.0,-3.05,81.675,2.44,4.022,294.1,246.849,202.396,0.82,288.598,300.787,0.862,-3.187,-19.845,2.168,,-0.006,2022-05-31 19:00:00+00:00,False,pre,0.0
1754948,KPC_Lv3,987.0,-2.983,82.445,2.48,3.253,295.9,260.524,214.024,,276.326,299.683,0.731,-3.357,-13.507,4.359,,-0.006,2022-05-31 20:00:00+00:00,False,pre,0.0
1754949,KPC_Lv3,987.0,-2.95,80.495,2.428,3.109,274.2,182.279,150.035,,288.616,301.647,0.858,-2.988,-17.794,0.648,,-0.006,2022-05-31 21:00:00+00:00,False,pre,0.0
1754950,KPC_Lv3,986.0,-2.9,81.474,2.47,2.362,291.3,154.582,127.484,,289.0,300.721,0.859,-3.205,-11.014,2.629,,-0.006,2022-05-31 22:00:00+00:00,False,pre,0.0
1754951,KPC_Lv3,986.0,-2.867,81.427,2.476,1.894,288.3,97.653,80.691,,291.325,299.607,0.882,-3.478,-6.705,3.661,,-0.006,2022-05-31 23:00:00+00:00,False,pre,0.0
1754952,KPC_Lv3,985.0,-2.983,84.812,2.556,1.528,298.0,100.274,83.016,,291.653,299.41,0.891,-3.526,-3.974,2.471,,-0.005,2022-06-01 00:00:00+00:00,False,pre,-0.001
1754953,KPC_Lv3,985.0,-3.267,89.175,2.624,1.116,329.9,88.527,73.432,,291.045,298.041,0.898,-3.84,-1.215,1.432,,-0.004,2022-06-01 01:00:00+00:00,False,pre,-0.001
1754954,KPC_Lv3,984.0,-3.3,90.236,2.65,0.76,330.8,100.738,83.721,,291.701,296.39,0.906,-4.23,0.0,0.0,,-0.005,2022-06-01 02:00:00+00:00,False,pre,-0.001
1754955,KPC_Lv3,983.0,-3.15,88.146,2.625,1.722,322.0,116.371,96.899,,294.041,298.561,0.924,-3.74,-2.985,3.118,,-0.007,2022-06-01 03:00:00+00:00,False,pre,-0.001
1754956,KPC_Lv3,983.0,-3.017,89.474,2.694,1.924,343.1,156.273,130.374,,283.937,297.924,0.812,-3.818,-1.872,4.57,,-0.007,2022-06-01 04:00:00+00:00,False,pre,-0.001
1754957,KPC_Lv3,982.0,-2.533,89.772,2.819,0.79,328.4,193.915,162.086,,278.385,292.76,0.731,-4.988,0.0,0.0,,-0.009,2022-06-01 05:00:00+00:00,False,pre,-0.001
1754958,KPC_Lv3,982.0,-2.7,89.301,2.765,1.921,287.7,194.724,163.073,,296.192,307.26,0.925,-1.755,-13.88,-7.761,,-0.006,2022-06-01 06:00:00+00:00,False,pre,-0.001
1754959,KPC_Lv3,981.0,-2.417,86.395,2.742,1.92,294.8,218.627,183.439,0.839,289.335,302.415,0.84,-2.816,-5.748,2.626,,-0.008,2022-06-01 07:00:00+00:00,False,pre,-0.001
1754960,KPC_Lv3,981.0,-2.25,85.642,2.756,1.462,308.1,234.898,199.013,0.847,282.523,299.121,0.761,-3.53,-0.989,3.44,,-0.007,2022-06-01 08:00:00+00:00,False,pre,-0.001
1754961,KPC_Lv3,981.0,-2.167,84.245,2.73,1.79,309.3,273.812,232.84,0.85,292.114,304.087,0.857,-2.451,-7.293,1.823,,-0.01,2022-06-01 09:00:00+00:00,False,pre,-0.001
1754962,KPC_Lv3,980.0,-1.883,82.689,2.747,3.203,315.0,326.147,273.291,0.838,291.88,306.761,0.841,-1.839,-18.519,-0.253,,-0.009,2022-06-01 10:00:00+00:00,False,pre,-0.001
1754963,KPC_Lv3,979.0,-1.417,79.174,2.738,3.731,315.5,333.743,280.761,0.841,291.468,305.886,0.815,-2.036,-18.817,7.837,,-0.006,2022-06-01 11:00:00+00:00,False,pre,-0.001
1754964,KPC_Lv3,979.0,-1.183,77.558,2.735,4.605,314.5,300.19,255.109,0.85,299.936,308.571,0.892,-1.483,-30.169,4.885,,-0.005,2022-06-01 12:00:00+00:00,False,pre,-0.001
1754965,KPC_Lv3,978.0,-0.9,77.719,2.808,4.487,321.0,314.658,265.75,0.845,298.91,306.882,0.868,-1.86,-21.353,14.107,,-0.007,2022-06-01 13:00:00+00:00,False,pre,-0.001
1754966,KPC_Lv3,977.0,-0.817,77.676,2.829,6.302,314.7,328.65,274.278,0.835,300.617,310.653,0.882,-1.017,-42.908,4.47,,-0.006,2022-06-01 14:00:00+00:00,False,pre,-0.001
1754967,KPC_Lv3,977.0,-0.75,80.778,2.959,7.571,313.1,483.86,393.446,0.813,269.242,309.722,0.549,-1.014,-41.859,6.804,,-0.007,2022-06-01 15:00:00+00:00,False,pre,-0.001
1754968,KPC_Lv3,976.0,-0.8,84.244,3.076,8.12,313.2,445.796,359.267,0.806,252.147,310.404,0.372,-0.745,-42.365,-0.846,,-0.008,2022-06-01 16:00:00+00:00,False,pre,-0.001
1754969,KPC_Lv3,975.0,-1.317,86.895,3.042,8.71,307.8,382.608,305.497,0.798,244.22,310.23,0.314,-0.731,-48.603,-15.382,,-0.005,2022-06-01 17:00:00+00:00,False,pre,-0.001
1754970,KPC_Lv3,975.0,-1.117,89.355,3.181,9.54,310.9,413.909,325.159,0.786,268.295,307.052,0.557,-1.612,-19.3,15.066,,-0.006,2022-06-01 18:00:00+00:00,False,pre,-0.001
1754971,KPC_Lv3,975.0,-1.233,90.872,3.204,9.36,325.5,278.484,220.648,0.792,293.029,311.279,0.822,-0.825,-36.727,-11.43,,0.073,2022-06-01 19:00:00+00:00,False,pre,-0.001
1754972,KPC_Lv3,975.0,-1.483,91.6,3.163,7.814,325.9,137.824,110.007,,304.297,309.991,0.952,-1.191,-25.583,-6.505,,-0.11,2022-06-01 20:00:00+00:00,False,pre,-0.001
1754973,KPC_Lv3,975.0,-1.817,90.066,3.024,7.548,330.5,100.534,80.832,,300.988,307.37,0.934,-1.763,-23.002,-0.721,,-0.112,2022-06-01 21:00:00+00:00,False,pre,-0.001
1754974,KPC_Lv3,975.0,-3.0,91.106,2.77,7.08,343.2,82.84,67.09,,300.816,306.0,0.988,-2.074,-33.495,-20.837,,-0.002,2022-06-01 22:00:00+00:00,False,pre,-0.001
1754975,KPC_Lv3,974.0,-3.233,95.44,2.848,8.47,338.5,77.322,63.073,,296.113,301.752,0.949,-3.016,-14.323,-5.207,,-0.006,2022-06-01 23:00:00+00:00,False,pre,-0.001
1754976,KPC_Lv3,974.0,-3.617,95.9,2.77,9.21,330.2,81.06,66.596,,295.001,300.446,0.956,-3.31,-15.71,-8.201,,-0.007,2022-06-02 00:00:00+00:00,False,pre,0.001
1754977,KPC_Lv3,974.0,-3.767,93.966,2.68,8.64,331.1,70.948,58.703,,291.033,298.162,0.921,-3.812,-12.268,1.789,,-0.006,2022-06-02 01:00:00+00:00,False,pre,0.001
1754978,KPC_Lv3,974.0,-3.883,93.76,2.648,8.35,330.3,67.38,56.145,,290.824,297.106,0.924,-4.056,-9.948,5.099,,-0.006,2022-06-02 02:00:00+00:00,False,pre,0.001
1754979,KPC_Lv3,974.0,-4.05,94.953,2.644,8.52,326.4,88.435,74.207,,289.881,296.701,0.922,-4.144,-8.89,3.087,,-0.006,2022-06-02 03:00:00+00:00,False,pre,0.001
1754980,KPC_Lv3,973.0,-4.1,95.623,2.654,9.03,319.5,105.504,89.147,,290.488,296.436,0.931,-4.211,-7.55,3.701,,-0.007,2022-06-02 04:00:00+00:00,False,pre,0.001
1754981,KPC_Lv3,973.0,-4.117,96.367,2.671,9.51,324.3,144.62,123.044,,289.267,296.335,0.919,-4.226,-6.222,3.818,,-0.007,2022-06-02 05:00:00+00:00,False,pre,0.001
1754982,KPC_Lv3,973.0,-4.083,96.648,2.686,10.29,327.2,138.285,118.464,,289.858,296.924,0.923,-4.092,-8.075,0.966,,-0.008,2022-06-02 06:00:00+00:00,False,pre,0.001
1754983,KPC_Lv3,974.0,-3.933,96.403,2.711,8.62,338.0,157.202,135.588,0.863,288.296,296.009,0.9,-4.295,-1.199,10.306,,-0.008,2022-06-02 07:00:00+00:00,False,pre,0.001
1754984,KPC_Lv3,974.0,-3.817,94.945,2.697,7.052,335.3,183.207,158.421,0.865,288.755,296.469,0.9,-4.191,-3.461,8.866,,-0.007,2022-06-02 08:00:00+00:00,False,pre,0.001
1754985,KPC_Lv3,974.0,-3.8,95.863,2.727,7.318,332.7,195.388,168.851,0.864,291.227,298.098,0.925,-3.828,-7.28,1.158,,-0.007,2022-06-02 09:00:00+00:00,False,pre,0.001
1754986,KPC_Lv3,974.0,-3.8,95.033,2.703,7.347,328.7,211.599,182.382,0.862,290.93,298.246,0.921,-3.792,-9.447,0.307,,-0.007,2022-06-02 10:00:00+00:00,False,pre,0.001
1754987,KPC_Lv3,974.0,-3.8,94.618,2.691,7.483,331.6,218.408,188.725,0.864,290.698,298.275,0.919,-3.783,-10.533,0.109,,-0.007,2022-06-02 11:00:00+00:00,False,pre,0.001
1754988,KPC_Lv3,974.0,-3.8,94.722,2.694,7.451,330.6,267.933,229.81,0.858,289.588,298.073,0.907,-3.823,-9.656,1.042,,-0.007,2022-06-02 12:00:00+00:00,False,pre,0.001
1754989,KPC_Lv3,974.0,-3.667,93.771,2.697,6.763,336.4,288.696,245.595,0.851,289.087,298.448,0.896,-3.732,-9.999,1.871,,-0.007,2022-06-02 13:00:00+00:00,False,pre,0.001
1754990,KPC_Lv3,974.0,-3.65,94.273,2.716,7.24,333.9,319.932,269.415,0.842,288.833,299.964,0.893,-3.378,-15.164,-5.809,,-0.007,2022-06-02 14:00:00+00:00,False,pre,0.001
1754991,KPC_Lv3,973.0,-3.617,95.072,2.749,7.028,333.6,311.747,260.536,0.836,290.382,300.674,0.907,-3.225,-15.312,-8.399,,-0.008,2022-06-02 15:00:00+00:00,False,pre,0.001
1754992,KPC_Lv3,973.0,-3.517,94.876,2.767,6.617,341.0,292.059,242.354,0.83,290.214,300.852,0.901,-3.183,-14.083,-6.715,,-0.005,2022-06-02 16:00:00+00:00,False,pre,0.001
1754993,KPC_Lv3,973.0,-3.567,96.164,2.793,6.57,340.1,258.258,216.702,0.839,291.219,301.455,0.914,-3.05,-14.537,-10.607,,-0.006,2022-06-02 17:00:00+00:00,False,pre,0.001
1754994,KPC_Lv3,973.0,-3.517,95.083,2.773,6.363,329.8,234.967,195.067,0.83,290.755,301.422,0.907,-3.055,-15.207,-9.171,,-0.006,2022-06-02 18:00:00+00:00,False,pre,0.001
1754995,KPC_Lv3,973.0,-3.517,95.29,2.779,5.931,333.3,187.131,155.955,0.833,290.287,300.501,0.902,-3.264,-10.984,-4.504,,-0.007,2022-06-02 19:00:00+00:00,False,pre,0.001
1754996,KPC_Lv3,,,,,,,,,,,,,,,,,-0.007,2022-06-02 20:00:00+00:00,False,pre,0.001
1754997,KPC_Lv3,973.0,-3.683,96.065,,6.5,334.5,,,,,,,,,,,-0.006,2022-06-02 21:00:00+00:00,False,pre,0.001
1754998,KPC_Lv3,972.0,-3.783,95.847,2.736,6.516,323.2,91.835,77.026,,289.71,297.821,0.908,-3.882,-5.588,2.527,,-0.006,2022-06-02 22:00:00+00:00,False,pre,0.001
1754999,KPC_Lv3,972.0,-3.75,94.883,2.716,5.691,318.3,64.124,53.897,,291.312,297.035,0.923,-4.077,-3.546,6.423,,-0.006,2022-06-02 23:00:00+00:00,False,pre,0.001
1755000,KPC_Lv3,972.0,-3.8,94.515,2.694,5.611,311.5,67.937,57.223,,289.62,296.435,0.908,-4.205,-3.071,7.756,,-0.006,2022-06-03 00:00:00+00:00,False,pre,0.0
1755001,KPC_Lv3,972.0,-3.75,93.535,2.677,6.067,309.2,74.556,62.932,,288.485,295.913,0.894,-4.319,-2.735,11.486,,-0.007,2022-06-03 01:00:00+00:00,False,pre,0.0
1755002,KPC_Lv3,972.0,-3.617,92.275,2.671,5.839,317.5,78.482,66.385,,288.507,295.618,0.888,-4.388,-2.104,14.808,,-0.005,2022-06-03 02:00:00+00:00,False,pre,0.0
