index,stid,Time,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation,Downwelling shortwave radiation - corrected,Upwelling shortwave radiation,Upwelling shortwave radiation - corrected,Albedo,Downwelling longwave radiation,Upwelling longwave radiation,Cloud cover,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Upper boom height,Stake height,Depth of pressure transducer in ice,Depth of pressure transducer in ice - corrected,Precipitation (upper boom) (cumulative solid & liquid),Precipitation (upper boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 1,Ice temperature at sensor 2,Ice temperature at sensor 3,Ice temperature at sensor 4,Ice temperature at sensor 5,Ice temperature at sensor 6,Ice temperature at sensor 7,Ice temperature at sensor 8,Tilt to east,Tilt to north,Station rotation from true North,Latitude,Longitude,Altitude,GPS time,Height of EGM96 geoid over WGS84 ellipsoid,GeoUnit,GPS horizontal dillution of precision (HDOP),GPS number of satellites,Quality,Battery voltage,,Battery voltage (sample start),Fan current (upper boom),Frequency of vibrating wire in precipitation gauge,Logger temperature,Radiation sensor temperature,latitude from modem (email text),longitude from modem (email text),Surface height 1,Surface height 1,z_surf_1_adj_flag,z_surf_2_adj_flag,Surface height from combined measurements,Depth of ice temperature measurement 1,Depth of ice temperature measurement 2,Depth of ice temperature measurement 3,Depth of ice temperature measurement 4,Depth of ice temperature measurement 5,Depth of ice temperature measurement 6,Depth of ice temperature measurement 7,Depth of ice temperature measurement 8,Ice temperature interpolated at 10 m depth,Air pressure (lower boom),Air temperature (lower boom),Relative humidity (lower boom),Relative humidity (lower boom) - corrected,Specific humidity (lower boom),Wind speed (lower boom),Wind from direction (lower boom),Latent heat flux (lower boom),Sensible heat flux (lower boom),Lower boom height,Precipitation (lower boom) (cumulative solid & liquid),Precipitation (lower boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 9,Ice temperature at sensor 10,Ice temperature at sensor 11,Fan current (lower boom),Depth of ice temperature measurement 9,Depth of ice temperature measurement 10,Depth of ice temperature measurement 11,z_pt_cor_adj_flag,Ice surface height adjusted for maintenance,Surface height adjusted for maintenance 1,Surface height adjusted for maintenance,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
0,ZAK_Uv3,2022-04-21 12:00:00+00:00,927.0,-9.0,54.2,59.153,,0.14,243.6,,,,,,,,,,,,,,0.895,1.655,,,,,,,,,,,0.193,5.02,214.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.828,,,2022-04-21 12:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
1,ZAK_Uv3,2022-04-21 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,-8.03,-5.63,-1.47,-6.39,-5.63,0.1,0.03,-4.3,0.183,5.017,,74.643,-21.463,864.0,1259.51,,,1.55,,,13.63,,,74.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.857,,,2022-04-21 13:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
2,ZAK_Uv3,2022-04-21 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.885,,,2022-04-21 14:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
3,ZAK_Uv3,2022-04-21 15:00:00+00:00,926.0,-9.2,49.75,54.402,,0.721,47.95,390.888,,316.082,,,,,,,,,,,0.8,1.569,,,,,,,,,,,0.189,5.053,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.914,,,2022-04-21 15:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
4,ZAK_Uv3,2022-04-21 16:00:00+00:00,926.0,-9.17,48.73,53.271,1.001,0.78,346.6,320.794,310.763,259.626,259.626,,230.557,277.14,0.532,-8.396,0.0,0.0,2.14,,0.792,1.562,0.0,0.0,-5.882,-4.823,-5.365,-4.23,-4.543,-0.003,0.033,-3.253,0.2,5.141,213.3,74.643,-21.463,870.0,1559.51,,,0.89,,,15.9,,,83.7,,,-4.211,,,0.46,,,,-0.003,1.0,2.0,3.0,4.0,5.0,6.0,7.0,10.0,-3.253,,,,,,,,,,,,,,,,,,,,,-7.922,-0.003,,2022-04-21 16:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
5,ZAK_Uv3,2022-04-21 17:00:00+00:00,925.0,-8.47,43.15,46.85,0.938,3.948,123.2,344.685,331.3,276.784,276.784,,254.717,280.521,0.754,-7.748,-50.692,-10.687,1.411,,0.772,1.551,0.0,0.0,-6.48,-5.33,-5.205,-5.477,-6.183,-3.437,-3.603,-4.943,0.211,5.225,212.8,74.643,-21.463,873.0,1659.51,,,0.89,,,15.92,,,84.7,,,-5.146,,,1.189,,,,0.727,1.729,2.729,3.729,4.729,5.729,6.729,7.729,10.729,-4.617,,,,,,,,,,,,,,,,,,,,,-7.933,0.727,,2022-04-21 17:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
6,ZAK_Uv3,2022-04-21 18:00:00+00:00,924.0,-8.6,36.33,39.495,0.782,3.906,176.9,277.044,264.335,220.838,220.838,,226.48,272.981,0.465,-9.391,-42.108,11.282,1.406,,0.763,1.551,0.0,0.0,-5.673,-5.058,-5.633,-4.627,-6.018,-5.515,-5.688,-5.397,0.203,5.226,213.0,74.643,-21.463,868.0,1759.51,,,1.16,,,13.57,,,74.55,,,-6.336,,,1.194,,,,0.731,1.734,2.734,3.734,4.734,5.734,6.734,7.734,10.734,-5.468,,,,,,,,,,,,,,,,,,,,,-7.933,0.731,,2022-04-21 18:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
7,ZAK_Uv3,2022-04-21 19:00:00+00:00,923.0,-9.25,36.73,40.184,0.752,4.885,149.1,135.222,123.356,103.058,103.058,,209.076,268.413,0.311,-10.399,-45.425,19.966,1.407,,0.768,1.565,0.0,0.0,,-4.592,,,,,,,0.203,5.228,211.4,74.643,-21.463,873.0,1859.51,,,0.94,,,14.59,,,75.94,,,-7.006,,,1.193,,,,0.73,1.733,2.733,3.733,4.733,5.733,6.733,7.733,10.733,,,,,,,,,,,,,,,,,,,,,,-7.918,0.73,,2022-04-21 19:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
8,ZAK_Uv3,2022-04-21 20:00:00+00:00,923.0,-9.72,38.7,42.534,0.764,3.441,25.81,76.519,60.322,50.396,50.396,,210.75,260.206,0.348,-12.493,-15.884,24.755,2.372,,0.791,1.589,0.0,0.0,,,,,,,,,0.195,5.267,212.4,74.643,-21.463,864.0,1959.52,,,0.91,,,13.15,,,71.19,,,-8.75,,,0.228,,,,-0.234,0.768,1.768,2.768,3.768,4.769,5.769,6.769,9.768,,,,,,,,,,,,,,,,,,,,,,-7.895,-0.234,,2022-04-21 20:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
9,ZAK_Uv3,2022-04-21 21:00:00+00:00,922.0,-9.57,43.98,48.267,0.879,3.271,20.72,25.099,24.719,20.651,20.651,,215.1,257.744,0.387,-13.161,-12.19,35.422,1.401,,0.786,1.593,0.0,0.0,,,,,,,,,0.21,5.276,212.3,74.643,-21.463,861.0,2059.51,,,1.06,,,13.03,,,68.91,,,-9.59,,,1.199,,,,0.737,1.739,2.739,3.739,4.739,5.739,6.739,7.739,10.739,,,,,,,,,,,,,,,,,,,,,,-7.891,0.737,,2022-04-21 21:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
10,ZAK_Uv3,2022-04-21 22:00:00+00:00,919.0,-8.73,60.55,65.909,1.298,11.6,230.2,8.16,9.557,7.984,7.984,,237.385,265.691,0.584,-11.298,-24.96,85.251,2.384,,0.774,1.608,0.0,0.0,,,,,,,,,0.208,5.283,213.7,74.643,-21.463,873.0,2159.51,,,1.0,,,12.98,,,66.4,,,-9.83,,,0.216,,,,-0.246,0.756,1.756,2.756,3.756,4.756,5.756,6.756,9.756,,,,,,,,,,,,,,,,,,,,,,-7.875,-0.246,,2022-04-21 22:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
11,ZAK_Uv3,2022-04-21 23:00:00+00:00,918.0,-3.85,43.4,45.049,1.354,13.74,234.0,1.518,3.988,3.332,3.332,,218.176,264.75,0.163,-11.391,-20.982,279.267,2.408,,0.761,1.605,0.0,0.0,,,,,,,,,0.217,5.295,211.9,74.643,-21.463,857.0,2259.51,,,1.26,,,12.94,,,68.86,,,-8.79,,,0.192,,,,-0.151,0.852,1.852,2.852,3.852,4.852,5.852,6.852,9.852,,,,,,,,,,,,,,,,,,,,,,-7.878,-0.27,,2022-04-21 23:00:00+00:00,2022,April,2022-04-21,111,737776,Spring,21,Apr
12,ZAK_Uv3,2022-04-22 00:00:00+00:00,917.0,-2.6,43.55,44.659,1.493,13.93,240.0,0.581,2.705,2.26,2.26,,233.818,281.958,0.268,-7.248,-80.107,176.398,2.387,,0.748,1.601,0.0,0.0,,,,,,,,,0.227,5.313,215.4,74.643,-21.463,870.0,2359.51,,,0.92,,,12.9,,,69.96,,,-4.272,,,0.213,,,,-0.055,0.947,1.947,2.947,3.947,4.947,5.947,6.947,9.947,,,,,,,,,,,,,,,,,,,,,,-7.882,-0.249,,2022-04-22 00:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
13,ZAK_Uv3,2022-04-22 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257,5.343,,74.643,-21.463,874.0,59.52,,,0.83,,,12.89,,,71.17,,,-2.767,,,,,,,0.041,1.043,2.043,3.043,4.043,5.043,6.043,7.043,10.043,,,,,,,,,,,,,,,,,,,,,,-7.885,-0.056,,2022-04-22 01:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
14,ZAK_Uv3,2022-04-22 02:00:00+00:00,918.0,-4.233,42.97,44.769,,2.818,33.39,-2.61,,0.74,,,,,,,,,,,0.751,1.595,,,,,,,,,,,0.263,5.367,213.6,,,,,,,,,,,,,,,,,,,,,,,0.136,1.139,2.139,3.139,4.139,5.139,6.139,7.139,10.139,,,,,,,,,,,,,,,,,,,,,,-7.889,0.137,,2022-04-22 02:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
15,ZAK_Uv3,2022-04-22 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283,5.341,,74.643,-21.463,868.0,259.51,,,0.75,,,12.86,,,67.36,,,-4.406,,,,,,,0.232,1.234,2.234,3.234,4.234,5.234,6.234,7.234,10.234,,,,,,,,,,,,,,,,,,,,,,-7.887,0.33,,2022-04-22 03:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
16,ZAK_Uv3,2022-04-22 04:00:00+00:00,917.0,-0.433,42.35,42.525,,8.8,240.4,11.869,,13.358,,,,,,,,,,,0.745,1.598,,,,,,,,,,,0.287,5.354,214.3,,,,,,,,,,,,,,,,,,,,,,,0.328,1.33,2.33,3.33,4.33,5.33,6.33,7.33,10.33,,,,,,,,,,,,,,,,,,,,,,-7.885,0.523,,2022-04-22 04:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
17,ZAK_Uv3,2022-04-22 05:00:00+00:00,918.0,-1.0,42.03,42.436,1.62,2.594,268.9,58.061,50.502,42.191,42.191,,223.286,284.839,0.079,-6.478,-11.335,28.385,1.421,,0.754,1.598,0.0,0.0,,,,,,,,,0.297,5.36,214.0,74.643,-21.463,864.0,459.51,,,1.05,,,12.86,,,70.2,,,-0.636,,,1.179,,,,0.423,1.426,2.426,3.426,4.426,5.426,6.426,7.426,10.426,,,,,,,,,,,,,,,,,,,,,,-7.885,0.716,,2022-04-22 05:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
18,ZAK_Uv3,2022-04-22 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,5.38,,74.643,-21.463,873.0,559.52,,,0.89,,,12.89,,,69.43,,,-1.436,,,,,,,0.519,1.521,2.521,3.521,4.521,5.521,6.521,7.521,10.521,,,,,,,,,,,,,,,,,,,,,,-7.873,0.714,,2022-04-22 06:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
19,ZAK_Uv3,2022-04-22 07:00:00+00:00,918.0,0.283,38.58,38.58,,4.562,300.4,248.364,,186.863,,,,,,,,,,,0.778,1.622,,,,,,,,,,,0.339,5.38,213.7,,,,,,,,,,,,,,,,,,,,,,,0.615,1.617,2.617,3.617,4.617,5.617,6.617,7.617,10.617,,,,,,,,,,,,,,,,,,,,,,-7.861,0.712,,2022-04-22 07:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
20,ZAK_Uv3,2022-04-22 08:00:00+00:00,918.0,0.167,41.93,41.93,1.76,5.808,308.5,313.61,303.782,253.794,253.794,,221.693,294.304,0.004,-4.227,-59.656,81.172,1.427,,0.771,1.615,0.0,0.0,,,,,,,,,0.344,4.962,214.2,74.643,-21.463,864.0,759.51,,,0.83,,,13.0,,,71.57,,,1.204,,,1.173,,,,0.71,1.713,2.713,3.713,4.713,5.713,6.713,7.713,10.713,,,,,,,,,,,,,,,,,,,,,,-7.868,0.71,,2022-04-22 08:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
21,ZAK_Uv3,2022-04-22 09:00:00+00:00,919.0,0.75,39.07,39.07,1.71,4.487,275.2,369.801,376.711,314.723,314.723,,219.086,293.094,0.0,-4.491,-42.766,70.427,1.427,,0.778,1.612,0.0,0.0,,,,,,,,,0.353,4.878,214.5,74.643,-21.463,867.0,859.51,,,0.89,,,13.07,,,69.02,,,1.35,,,1.173,,,,0.711,1.713,2.713,3.713,4.713,5.713,6.713,7.713,10.713,,,,,,,,,,,,,,,,,,,,,,-7.871,0.711,,2022-04-22 09:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
22,ZAK_Uv3,2022-04-22 10:00:00+00:00,919.0,1.717,35.28,35.28,1.655,2.172,299.1,409.988,435.407,363.76,363.76,,215.105,289.524,0.0,-5.304,-6.962,17.452,1.427,,0.775,1.609,0.0,0.0,,,,,,,,,0.333,3.683,214.7,74.643,-21.463,866.0,959.51,,,0.8,,,13.21,,,70.88,,,2.335,,,1.173,,,,0.711,1.714,2.714,3.714,4.714,5.714,6.714,7.714,10.714,,,,,,,,,,,,,,,,,,,,,,-7.874,0.711,,2022-04-22 10:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
23,ZAK_Uv3,2022-04-22 11:00:00+00:00,919.0,2.033,34.27,34.27,1.645,1.68,259.3,436.098,475.464,397.225,397.225,0.835,217.87,295.227,0.0,-3.984,-4.833,7.821,1.426,,0.756,1.591,0.0,0.0,,,,,,,,,0.344,3.692,,74.643,-21.463,858.0,1059.52,,,0.94,,,14.42,,,74.14,,,4.66,,,1.174,,,,0.711,1.714,2.714,3.714,4.714,5.714,6.714,7.714,10.714,,,,,,,,,,,,,,,,,,,,,,-7.892,0.711,,2022-04-22 11:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
24,ZAK_Uv3,2022-04-22 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352,3.694,,74.643,-21.463,866.0,1159.51,,,0.81,,,15.48,,,78.04,,,6.543,,,,,,,0.712,1.715,2.715,3.715,4.715,5.715,6.715,7.715,10.715,,,,,,,,,,,,,,,,,,,,,,-7.206,0.712,,2022-04-22 12:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
25,ZAK_Uv3,2022-04-22 13:00:00+00:00,919.0,2.167,38.78,38.78,,1.775,227.1,442.64,,415.006,,,,,,,,,,,2.13,2.964,,,,,,,,,,,0.356,3.353,,,,,,,,,,,,,,,,,,,,,,,,0.714,1.716,2.716,3.716,4.716,5.716,6.716,7.716,10.716,,,,,,,,,,,,,,,,,,,,,,-6.519,0.714,,2022-04-22 13:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
26,ZAK_Uv3,2022-04-22 14:00:00+00:00,919.0,1.8,39.73,39.73,1.875,2.283,258.1,418.808,459.684,399.377,399.377,0.869,232.697,313.173,0.035,0.0,-42.946,12.187,1.423,0.453,9.911,10.745,0.0,0.0,,-5.562,,,-0.828,-0.072,,,0.346,3.357,214.5,74.643,-21.463,869.0,1359.51,,,0.82,,,15.8,,,80.8,,,5.742,,,1.177,0.547,,,0.362,1.364,2.364,3.364,4.364,5.364,6.364,7.364,10.364,,,,,,,,,,,,,,,,,,,,,,1.262,0.715,0.009,2022-04-22 14:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
27,ZAK_Uv3,2022-04-22 15:00:00+00:00,919.0,1.95,39.33,39.33,1.876,2.312,259.1,381.133,425.76,358.55,358.55,0.842,229.479,306.171,0.0,-1.548,-26.372,18.599,1.417,0.456,10.022,10.856,0.0,0.0,,,,,,,,,0.356,3.862,214.8,74.643,-21.463,875.0,1459.51,,,0.9,,,15.65,,,78.21,,,4.713,,,1.183,0.544,,,0.363,1.366,2.366,3.366,4.366,5.366,6.366,7.366,10.366,,,,,,,,,,,,,,,,,,,,,,1.373,0.721,0.006,2022-04-22 15:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
28,ZAK_Uv3,2022-04-22 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358,4.104,,74.643,-21.463,875.0,1559.52,,,1.6,,,15.33,,,77.38,,,4.524,,,,,,,0.363,1.365,2.365,3.365,4.365,5.365,6.365,7.365,10.365,,,,,,,,,,,,,,,,,,,,,,1.392,0.721,0.005,2022-04-22 16:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
29,ZAK_Uv3,2022-04-22 17:00:00+00:00,919.0,1.733,35.05,35.05,,2.462,285.0,298.54,,259.57,,,,,,,,,,,10.059,10.893,,,,,,,,,,,0.372,5.375,214.9,,,,,,,,,,,,,,,,,,,,,,,0.363,1.365,2.365,3.365,4.365,5.365,6.365,7.365,10.365,,,,,,,,,,,,,,,,,,,,,,1.41,0.721,0.005,2022-04-22 17:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
30,ZAK_Uv3,2022-04-22 18:00:00+00:00,919.0,1.467,35.55,35.55,1.638,2.491,341.1,203.738,204.984,171.291,171.291,,232.609,299.096,0.051,-3.189,-22.733,24.528,1.417,0.457,10.05,10.884,0.0,0.0,,,,,,,,,0.369,5.37,214.8,74.643,-21.463,868.0,1759.51,,,0.95,,,14.15,,,72.56,,,3.718,,,1.183,0.543,,,0.363,1.365,2.365,3.365,4.365,5.365,6.365,7.365,10.365,,,,,,,,,,,,,,,,,,,,,,1.401,0.721,0.005,2022-04-22 18:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
31,ZAK_Uv3,2022-04-22 19:00:00+00:00,920.0,-1.25,42.83,43.349,1.618,5.184,286.4,125.117,118.147,98.471,98.471,,242.431,299.665,0.292,-3.126,-77.11,32.923,1.408,0.454,10.059,10.884,0.0,0.0,,,,,,,,,0.364,5.356,214.7,74.643,-21.463,872.0,1859.51,,,0.88,,,13.42,,,69.21,,,2.384,,,1.192,0.546,,,0.369,1.371,2.371,3.371,4.371,5.371,6.371,7.371,10.371,,,,,,,,,,,,,,,,,,,,,,1.401,0.73,0.008,2022-04-22 19:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
32,ZAK_Uv3,2022-04-22 20:00:00+00:00,920.0,-1.05,41.53,41.951,1.592,5.969,293.3,44.539,45.557,37.871,37.871,,243.867,291.38,0.298,-5.069,-60.102,77.476,1.418,0.456,10.068,10.893,0.0,0.0,,,,,,,,,0.359,5.35,213.9,74.643,-21.463,857.0,1959.51,,,1.14,,,13.12,,,69.02,,,-0.433,,,1.182,0.544,,,0.362,1.365,2.365,3.365,4.365,5.365,6.365,7.365,10.365,,,,,,,,,,,,,,,,,,,,,,1.41,0.719,0.006,2022-04-22 20:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
33,ZAK_Uv3,2022-04-22 21:00:00+00:00,920.0,0.283,36.32,36.32,1.535,5.973,269.3,17.301,20.844,17.282,17.282,,247.46,287.638,0.269,-5.982,-50.003,115.643,1.423,0.455,10.068,10.893,0.0,0.0,-13.68,-16.84,-16.29,-15.37,-14.28,-13.1,-11.96,-9.6,0.348,5.336,214.4,74.643,-21.463,871.0,2059.52,,,0.93,,,13.03,,,69.21,,,-1.19,,,1.177,0.545,,,0.361,1.363,2.363,3.363,4.363,5.363,6.363,7.363,10.363,-9.886,,,,,,,,,,,,,,,,,,,,,1.41,0.715,0.007,2022-04-22 21:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
34,ZAK_Uv3,2022-04-22 22:00:00+00:00,919.0,0.1,39.12,39.12,1.633,7.016,263.7,8.773,9.84,8.137,8.137,,257.419,291.934,0.383,-5.035,-67.519,114.196,1.424,0.453,10.068,10.903,0.0,0.0,-13.64,-16.75,-16.34,-15.41,-14.35,-13.13,-11.96,-9.61,0.336,5.322,214.1,74.643,-21.463,870.0,2159.51,,,0.99,,,13.0,,,71.75,,,-0.273,,,1.176,0.547,,,0.361,1.363,2.363,3.363,4.363,5.363,6.363,7.363,10.363,-9.895,,,,,,,,,,,,,,,,,,,,,1.42,0.713,0.009,2022-04-22 22:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
35,ZAK_Uv3,2022-04-22 23:00:00+00:00,919.0,-2.167,49.13,50.169,1.736,6.698,278.3,2.526,3.935,3.246,3.246,,257.56,296.403,0.495,-3.988,-77.145,40.805,1.417,0.451,10.068,10.903,0.0,0.0,,-16.09,-16.25,-15.48,-14.4,-13.25,-12.05,-9.63,0.324,5.319,213.5,74.643,-21.463,860.0,2259.51,,,1.19,,,12.97,,,68.86,,,-0.171,,,1.183,0.549,,,0.365,1.368,2.368,3.368,4.368,5.368,6.368,7.368,10.368,-9.927,,,,,,,,,,,,,,,,,,,,,1.42,0.72,0.011,2022-04-22 23:00:00+00:00,2022,April,2022-04-22,112,737777,Spring,22,Apr
36,ZAK_Uv3,2022-04-23 00:00:00+00:00,920.0,-3.283,46.52,48.022,1.511,6.509,270.6,0.31,4.245,3.492,3.492,,230.484,286.886,0.265,-6.04,-59.002,59.515,1.416,0.453,10.068,10.893,0.0,0.0,,-16.44,-16.32,-15.42,-14.33,-13.15,-12.0,-9.61,0.326,5.322,213.6,74.643,-21.463,864.0,2359.51,,,0.87,,,12.96,,,68.26,,,-2.069,,,1.184,0.547,,,0.365,1.367,2.367,3.367,4.367,5.367,6.367,7.367,10.367,-9.903,,,,,,,,,,,,,,,,,,,,,1.41,0.721,0.009,2022-04-23 00:00:00+00:00,2022,April,2022-04-23,113,737778,Spring,23,Apr
37,ZAK_Uv3,2022-04-23 01:00:00+00:00,919.0,-3.5,45.17,46.727,1.445,6.891,284.0,-1.481,0.0,0.651,0.0,,231.888,281.678,0.29,-7.301,-49.602,85.466,1.414,0.451,10.068,10.903,0.0,0.0,,-16.51,-16.34,-15.46,-14.3,-13.17,-12.03,-9.58,0.314,5.312,213.5,74.643,-21.463,872.0,59.51,,,0.89,,,12.94,,,67.98,,,-3.182,,,1.186,0.549,,,0.367,1.37,2.37,3.37,4.37,5.37,6.37,7.37,10.37,-9.882,,,,,,,,,,,,,,,,,,,,,1.42,0.724,0.011,2022-04-23 01:00:00+00:00,2022,April,2022-04-23,113,737778,Spring,23,Apr
38,ZAK_Uv3,2022-04-23 02:00:00+00:00,919.0,-3.117,44.08,45.43,1.451,8.19,300.8,2.03,3.663,2.998,2.998,,237.829,282.049,0.334,-7.255,-58.545,109.368,1.414,0.455,10.068,10.903,0.0,0.0,-13.7,-16.65,-16.32,-15.39,-14.29,-13.12,-11.98,-9.6,0.309,5.314,213.3,74.643,-21.463,863.0,159.52,,,0.93,,,12.92,,,69.11,,,-3.594,,,1.186,0.545,,,0.365,1.368,2.368,3.368,4.368,5.368,6.368,7.368,10.368,-9.892,,,,,,,,,,,,,,,,,,,,,1.42,0.724,0.007,2022-04-23 02:00:00+00:00,2022,April,2022-04-23,113,737778,Spring,23,Apr
39,ZAK_Uv3,2022-04-23 03:00:00+00:00,919.0,-0.917,32.9,33.191,1.275,5.437,293.6,4.403,6.675,5.447,5.447,,230.655,275.577,0.152,-8.781,-30.855,125.965,1.424,0.453,10.068,10.903,0.0,0.0,-13.62,-16.65,-16.32,-15.43,-14.26,-13.15,-11.98,-9.58,0.314,5.319,213.9,74.643,-21.463,863.0,259.51,,,0.79,,,12.93,,,72.04,,,-3.566,,,1.176,0.547,,,0.361,1.364,2.364,3.364,4.364,5.364,6.364,7.364,10.364,-9.871,,,,,,,,,,,,,,,,,,,,,1.42,0.714,0.009,2022-04-23 03:00:00+00:00,2022,April,2022-04-23,113,737778,Spring,23,Apr
40,ZAK_Uv3,2022-04-23 04:00:00+00:00,919.0,-2.117,37.98,38.765,1.347,5.061,282.3,21.303,31.449,18.199,25.544,,242.302,284.424,0.333,-6.715,-44.882,73.417,1.419,0.453,10.068,10.903,0.0,0.0,-14.28,-16.84,-16.4,-15.41,-14.24,-13.08,-11.93,-9.61,0.319,5.321,213.7,74.643,-21.463,868.0,359.51,,,0.78,,,12.91,,,70.87,,,-1.77,,,1.181,0.547,,,0.364,1.366,2.366,3.366,4.366,5.366,6.366,7.366,10.366,-9.893,,,,,,,,,,,,,,,,,,,,,1.42,0.719,0.009,2022-04-23 04:00:00+00:00,2022,April,2022-04-23,113,737778,Spring,23,Apr
41,ZAK_Uv3,2022-04-23 05:00:00+00:00,919.0,-0.85,32.23,32.494,1.255,4.781,295.5,60.981,56.224,45.64,45.64,,225.076,278.446,0.09,-8.037,-32.429,99.026,1.424,0.454,10.068,10.903,0.0,0.0,,-16.86,-16.31,-15.37,-14.24,-13.12,-11.93,-9.63,0.329,5.324,213.8,74.643,-21.463,866.0,459.51,,,1.05,,,12.91,,,68.65,,,-2.352,,,1.176,0.546,,,0.361,1.363,2.363,3.363,4.363,5.363,6.363,7.363,10.363,-9.908,,,,,,,,,,,,,,,,,,,,,1.42,0.714,0.008,2022-04-23 05:00:00+00:00,2022,April,2022-04-23,113,737778,Spring,23,Apr
42,ZAK_Uv3,2022-04-23 06:00:00+00:00,919.0,-0.183,29.97,30.021,1.225,4.586,308.1,169.977,147.721,119.592,119.592,,219.685,280.329,0.0,-7.54,-34.819,94.926,1.427,0.452,10.087,10.921,0.0,0.0,-14.64,-16.86,-16.31,-15.34,-14.23,-13.12,-11.96,-9.61,0.336,5.328,214.2,74.643,-21.463,869.0,559.51,,,0.75,,,12.94,,,69.9,,,-1.272,,,1.173,0.548,,,0.36,1.363,2.363,3.363,4.363,5.363,6.363,7.363,10.363,-9.894,,,,,,,,,,,,,,,,,,,,,1.438,0.711,0.01,2022-04-23 06:00:00+00:00,2022,April,2022-04-23,113,737778,Spring,23,Apr
