index,stid,Time,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation,Downwelling shortwave radiation - corrected,Upwelling shortwave radiation,Upwelling shortwave radiation - corrected,Albedo,Downwelling longwave radiation,Upwelling longwave radiation,Cloud cover,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Upper boom height,Stake height,Depth of pressure transducer in ice,Depth of pressure transducer in ice - corrected,Precipitation (upper boom) (cumulative solid & liquid),Precipitation (upper boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 1,Ice temperature at sensor 2,Ice temperature at sensor 3,Ice temperature at sensor 4,Ice temperature at sensor 5,Ice temperature at sensor 6,Ice temperature at sensor 7,Ice temperature at sensor 8,Tilt to east,Tilt to north,Station rotation from true North,Latitude,Longitude,Altitude,GPS time,Height of EGM96 geoid over WGS84 ellipsoid,GeoUnit,GPS horizontal dillution of precision (HDOP),GPS number of satellites,Quality,Battery voltage,,Battery voltage (sample start),Fan current (upper boom),Frequency of vibrating wire in precipitation gauge,Logger temperature,Radiation sensor temperature,latitude from modem (email text),longitude from modem (email text),Surface height 1,Surface height 1,z_surf_1_adj_flag,z_surf_2_adj_flag,Surface height from combined measurements,Depth of ice temperature measurement 1,Depth of ice temperature measurement 2,Depth of ice temperature measurement 3,Depth of ice temperature measurement 4,Depth of ice temperature measurement 5,Depth of ice temperature measurement 6,Depth of ice temperature measurement 7,Depth of ice temperature measurement 8,Ice temperature interpolated at 10 m depth,Air pressure (lower boom),Air temperature (lower boom),Relative humidity (lower boom),Relative humidity (lower boom) - corrected,Specific humidity (lower boom),Wind speed (lower boom),Wind from direction (lower boom),Latent heat flux (lower boom),Sensible heat flux (lower boom),Lower boom height,Precipitation (lower boom) (cumulative solid & liquid),Precipitation (lower boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 9,Ice temperature at sensor 10,Ice temperature at sensor 11,Fan current (lower boom),Depth of ice temperature measurement 9,Depth of ice temperature measurement 10,Depth of ice temperature measurement 11,z_pt_cor_adj_flag,Ice surface height adjusted for maintenance,Surface height adjusted for maintenance 1,Surface height adjusted for maintenance,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
0,Roof_GEUS,2022-05-16 12:00:00+00:00,,,,,,,,546.102,,42.983,,,,,,,,,,,,,,,,,,,,,,,2.3,-2.407,195.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.0,17.92,43.75,43.75,,0.513,60.21,,,,,,,,,,,,,,,,,2022-05-16 12:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
1,Roof_GEUS,2022-05-16 13:00:00+00:00,,,,,,,,466.042,,38.0,,,360.37,478.49,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-2.406,195.1,55.689,-12.582,35.6,125954.0,,,0.88,,,11.9,,,4.82,,,22.07,,,,,,,,,,,,,,,,,1018.0,18.4,45.13,45.13,5.879,0.882,109.8,,,,0.0,0.0,0.0,,0.0,62.8,,,,,,,,2022-05-16 13:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
2,Roof_GEUS,2022-05-16 14:00:00+00:00,,,,,,,,222.564,,20.059,,,372.977,457.717,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-2.414,195.1,55.689,-12.582,42.1,135954.0,,,0.72,,,11.86,,,4.84,,,21.66,,,,,,,,,,,,,,,,,1018.0,18.2,39.67,39.67,5.103,1.215,92.1,,,,0.0,0.0,0.0,,0.0,63.07,,,,,,,,2022-05-16 14:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
3,Roof_GEUS,2022-05-16 15:00:00+00:00,,,,,,,,109.445,,11.067,,,374.751,435.908,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-2.417,195.0,55.689,-12.582,43.5,145954.0,,,0.87,,,11.87,,,4.73,,,19.98,,,,,,,,,,,,,,,,,1017.0,17.53,38.68,38.68,4.773,1.298,131.0,,,,0.0,0.0,0.0,,0.0,63.16,,,,,,,,2022-05-16 15:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
4,Roof_GEUS,2022-05-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-2.437,,55.689,-12.582,19.2,155954.0,,,0.96,,,11.87,,,4.78,,,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,63.17,,,,,,,,2022-05-16 16:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
5,Roof_GEUS,2022-05-16 17:00:00+00:00,,,,,,,,49.265,,6.283,,,,,,,,,,,,,,,,,,,,,,,2.293,-2.453,195.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.0,15.5,56.0,56.0,,0.469,115.9,,,,,,,,,,,,,,,,,2022-05-16 17:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
6,Roof_GEUS,2022-05-16 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,-2.467,,55.689,-12.582,33.8,175954.0,,,0.78,,,11.9,,,4.86,,,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,63.65,,,,,,,,2022-05-16 18:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
7,Roof_GEUS,2022-05-16 19:00:00+00:00,,,,,,,,-1.903,,3.671,,,,,,,,,,,,,,,,,,,,,,,2.283,-2.473,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.0,15.08,56.13,56.13,,0.058,294.5,,,,,,,,,,,,,,,,,2022-05-16 19:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
8,Roof_GEUS,2022-05-16 20:00:00+00:00,,,,,,,,-3.272,,3.967,,,315.251,381.827,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283,-2.475,194.9,55.689,-12.582,31.4,195954.0,,,0.91,,,11.9,,,4.72,,,14.03,,,,,,,,,,,,,,,,,1017.0,14.7,58.35,58.35,6.002,0.254,318.0,,,,0.0,0.0,0.0,,0.0,63.67,,,,,,,,2022-05-16 20:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
9,Roof_GEUS,2022-05-16 21:00:00+00:00,,,,,,,,-2.24,,3.984,,,316.51,378.99,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,-2.48,195.0,55.689,-12.582,44.6,205954.0,,,0.85,,,11.89,,,4.79,,,13.33,,,,,,,,,,,,,,,,,1017.0,14.18,59.98,59.98,5.965,0.385,339.7,,,,0.0,0.0,0.0,,0.0,63.31,,,,,,,,2022-05-16 21:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
10,Roof_GEUS,2022-05-16 22:00:00+00:00,,,,,,,,-2.032,,3.345,,,320.884,375.969,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,-2.483,195.0,55.689,-12.582,29.8,215955.0,,,0.84,,,11.88,,,4.87,,,12.77,,,,,,,,,,,,,,,,,1017.0,14.08,58.43,58.43,5.773,0.522,27.44,,,,0.0,0.0,0.0,,0.0,63.61,,,,,,,,2022-05-16 22:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
11,Roof_GEUS,2022-05-16 23:00:00+00:00,,,,,,,,-1.732,,2.983,,,326.858,376.625,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.275,-2.483,195.0,55.688,-12.582,22.5,225954.0,,,0.9,,,11.89,,,4.85,,,12.89,,,,,,,,,,,,,,,,,1018.0,14.17,57.4,57.4,5.699,0.739,350.3,,,,0.0,0.0,0.0,,0.0,63.32,,,,,,,,2022-05-16 23:00:00+00:00,2022,May,2022-05-16,136,737801,Spring,16,May
12,Roof_GEUS,2022-05-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.267,-2.486,,55.689,-12.582,35.0,235954.0,,,0.76,,,11.9,,,4.88,,,13.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,63.26,,,,,,,,2022-05-17 00:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
13,Roof_GEUS,2022-05-17 01:00:00+00:00,,,,,,,,-3.959,,2.072,,,,,,,,,,,,,,,,,,,,,,,2.258,-2.489,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.0,11.8,78.72,78.72,,0.912,81.8,,,,,,,,,,,,,,,,,2022-05-17 01:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
14,Roof_GEUS,2022-05-17 02:00:00+00:00,,,,,,,,0.011,,2.72,,,301.423,367.053,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.256,-2.497,194.9,55.689,-12.582,30.4,15954.0,,,1.23,,,11.91,,,4.74,,,11.09,,,,,,,,,,,,,,,,,1018.0,10.98,82.5,82.5,6.636,1.034,93.3,,,,0.0,0.0,0.0,,0.0,64.16,,,,,,,,2022-05-17 02:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
15,Roof_GEUS,2022-05-17 03:00:00+00:00,,,,,,,,36.799,,6.189,,,299.104,365.096,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.253,-2.497,194.8,55.688,-12.582,32.8,25955.0,,,0.86,,,11.88,,,4.77,,,10.21,,,,,,,,,,,,,,,,,1018.0,9.98,85.9,85.9,6.461,1.353,73.04,,,,0.0,0.0,0.0,,0.0,63.78,,,,,,,,2022-05-17 03:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
16,Roof_GEUS,2022-05-17 04:00:00+00:00,,,,,,,,103.223,,13.79,,,295.828,366.553,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.257,-2.498,194.9,55.689,-12.582,23.7,35954.0,,,0.81,,,11.91,,,4.84,,,9.5,,,,,,,,,,,,,,,,,1018.0,10.02,84.7,84.7,6.388,1.262,80.6,,,,0.0,0.0,0.0,,0.0,64.68,,,,,,,,2022-05-17 04:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
17,Roof_GEUS,2022-05-17 05:00:00+00:00,,,,,,,,277.062,,35.05,,,298.396,383.39,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,-2.486,194.9,55.689,-12.582,27.7,45954.0,,,0.79,,,11.9,,,4.95,,,9.77,,,,,,,,,,,,,,,,,1018.0,10.45,78.28,78.28,6.077,1.541,65.89,,,,0.0,0.0,0.0,,0.0,63.6,,,,,,,,2022-05-17 05:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
18,Roof_GEUS,2022-05-17 06:00:00+00:00,,,,,,,,428.111,,52.513,,,290.727,410.176,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.264,-2.471,195.0,55.689,-12.582,36.6,55954.0,,,0.82,,,11.88,,,5.13,,,11.09,,,,,,,,,,,,,,,,,1019.0,11.65,74.03,74.03,6.22,0.928,87.4,,,,0.0,0.0,0.0,,0.0,64.75,,,,,,,,2022-05-17 06:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
19,Roof_GEUS,2022-05-17 07:00:00+00:00,,,,,,,,525.187,,62.176,,,295.426,436.629,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.276,-2.462,194.8,55.689,-12.582,30.8,65954.0,,,0.75,,,11.89,,,4.98,,,13.78,,,,,,,,,,,,,,,,,1020.0,12.58,67.05,67.05,5.986,1.324,58.94,,,,0.0,0.0,0.0,,0.0,63.71,,,,,,,,2022-05-17 07:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
20,Roof_GEUS,2022-05-17 08:00:00+00:00,,,,,,,,682.909,,81.597,,,289.25,466.656,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283,-2.455,194.8,55.689,-12.582,23.0,75955.0,,,0.9,,,11.89,,,5.3,,,15.08,,,,,,,,,,,,,,,,,1020.0,14.47,59.3,59.3,5.992,0.883,42.45,,,,0.0,0.0,0.0,,0.0,64.2,,,,,,,,2022-05-17 08:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
21,Roof_GEUS,2022-05-17 09:00:00+00:00,,,,,,,,766.117,,91.344,,,298.288,497.787,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.292,-2.439,195.0,55.689,-12.582,33.7,85954.0,,,0.8,,,11.86,,,5.12,,,18.61,,,,,,,,,,,,,,,,,1020.0,16.18,50.73,50.73,5.725,0.877,42.65,,,,0.0,0.0,0.0,,0.0,62.43,,,,,,,,2022-05-17 09:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
22,Roof_GEUS,2022-05-17 10:00:00+00:00,,,,,,,,885.307,,98.992,,,316.568,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-2.428,195.0,55.689,-12.582,33.4,95954.0,,,0.9,,,11.89,,,5.0,,,21.23,,,,,,,,,,,,,,,,,1021.0,16.73,43.22,43.22,,1.636,81.5,,,,0.0,0.0,0.0,,0.0,62.9,,,,,,,,2022-05-17 10:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
23,Roof_GEUS,2022-05-17 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.303,-2.42,,55.689,-12.582,36.5,105954.0,,,0.87,,,11.85,,,5.05,,,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,62.41,,,,,,,,2022-05-17 11:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
24,Roof_GEUS,2022-05-17 12:00:00+00:00,,,,,,,,837.331,,69.748,,,,,,,,,,,,,,,,,,,,,,,2.303,-2.42,195.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.0,17.5,34.78,34.78,,1.629,107.8,,,,,,,,,,,,,,,,,2022-05-17 12:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
25,Roof_GEUS,2022-05-17 13:00:00+00:00,,,,,,,,779.61,,54.63,,,305.409,479.318,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.303,-2.423,195.2,55.689,-12.582,41.3,125955.0,,,0.92,,,11.9,,,4.96,,,20.97,,,,,,,,,,,,,,,,,1021.0,17.45,31.78,31.78,3.886,1.923,107.3,,,,0.0,0.0,0.0,,0.0,62.5,,,,,,,,2022-05-17 13:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
26,Roof_GEUS,2022-05-17 14:00:00+00:00,,,,,,,,666.417,,44.185,,,308.678,464.368,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.297,-2.423,194.8,55.689,-12.582,36.4,135954.0,,,0.72,,,11.89,,,4.84,,,20.6,,,,,,,,,,,,,,,,,1021.0,17.75,30.15,30.15,3.758,2.268,91.2,,,,0.0,0.0,0.0,,0.0,61.5,,,,,,,,2022-05-17 14:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
27,Roof_GEUS,2022-05-17 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278,-2.428,,55.689,-12.582,34.0,145954.0,,,0.93,,,11.9,,,4.77,,,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,62.47,,,,,,,,2022-05-17 15:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
28,Roof_GEUS,2022-05-17 16:00:00+00:00,,,,,,,,324.138,,20.655,,,,,,,,,,,,,,,,,,,,,,,2.275,-2.436,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.0,17.08,32.82,32.82,,1.783,114.3,,,,,,,,,,,,,,,,,2022-05-17 16:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
29,Roof_GEUS,2022-05-17 17:00:00+00:00,,,,,,,,183.733,,14.202,,,299.209,412.274,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272,-2.45,194.7,55.689,-12.582,24.9,165954.0,,,0.91,,,11.89,,,4.66,,,18.09,,,,,,,,,,,,,,,,,1022.0,15.9,36.65,36.65,4.054,1.179,88.4,,,,0.0,0.0,0.0,,0.0,61.83,,,,,,,,2022-05-17 17:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
30,Roof_GEUS,2022-05-17 18:00:00+00:00,,,,,,,,42.519,,5.685,,,294.718,397.936,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.267,-2.458,194.6,55.689,-12.582,37.9,175955.0,,,0.83,,,11.9,,,4.65,,,16.61,,,,,,,,,,,,,,,,,1022.0,14.42,38.55,38.55,3.875,2.169,115.1,,,,0.0,0.0,0.0,,0.0,61.68,,,,,,,,2022-05-17 18:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
31,Roof_GEUS,2022-05-17 19:00:00+00:00,,,,,,,,-3.002,,2.329,,,288.204,383.576,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274,-2.462,194.9,55.689,-12.582,30.2,185954.0,,,0.88,,,11.9,,,4.61,,,14.33,,,,,,,,,,,,,,,,,1023.0,12.73,46.87,46.87,4.213,2.106,79.22,,,,0.0,0.0,0.0,,0.0,60.36,,,,,,,,2022-05-17 19:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
32,Roof_GEUS,2022-05-17 20:00:00+00:00,,,,,,,,-4.516,,2.467,,,280.014,371.219,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.269,-2.471,195.0,55.689,-12.582,27.8,195954.0,,,0.9,,,11.9,,,4.7,,,12.11,,,,,,,,,,,,,,,,,1023.0,11.57,46.48,46.48,3.869,2.082,87.4,,,,0.0,0.0,0.0,,0.0,62.22,,,,,,,,2022-05-17 20:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
33,Roof_GEUS,2022-05-17 21:00:00+00:00,,,,,,,,-4.302,,2.356,,,275.761,364.22,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,-2.476,194.8,55.689,-12.582,39.8,205954.0,,,0.95,,,11.88,,,4.78,,,10.84,,,,,,,,,,,,,,,,,1023.0,10.85,50.28,50.28,3.989,2.391,77.6,,,,0.0,0.0,0.0,,0.0,62.21,,,,,,,,2022-05-17 21:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
34,Roof_GEUS,2022-05-17 22:00:00+00:00,,,,,,,,-3.953,,2.576,,,273.8,360.041,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272,-2.481,195.0,55.689,-12.582,30.2,215954.0,,,0.89,,,11.92,,,4.81,,,10.14,,,,,,,,,,,,,,,,,1023.0,10.52,51.82,51.82,4.022,2.278,91.4,,,,0.0,0.0,0.0,,0.0,61.25,,,,,,,,2022-05-17 22:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
35,Roof_GEUS,2022-05-17 23:00:00+00:00,,,,,,,,-4.145,,2.102,,,274.077,357.696,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.261,-2.492,194.8,55.688,-12.582,12.0,225955.0,,,1.0,,,11.89,,,4.84,,,9.75,,,,,,,,,,,,,,,,,1024.0,10.13,54.28,54.28,4.1,2.473,73.43,,,,0.0,0.0,0.0,,0.0,61.65,,,,,,,,2022-05-17 23:00:00+00:00,2022,May,2022-05-17,137,737802,Spring,17,May
36,Roof_GEUS,2022-05-18 00:00:00+00:00,,,,,,,,-3.73,,2.267,,,279.247,357.169,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.264,-2.483,194.8,55.689,-12.582,36.8,235954.0,,,0.76,,,11.89,,,4.81,,,9.46,,,,,,,,,,,,,,,,,1024.0,9.6,66.17,66.17,4.822,2.089,116.1,,,,0.0,0.0,0.0,,0.0,61.38,,,,,,,,2022-05-18 00:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
37,Roof_GEUS,2022-05-18 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.256,-2.483,,55.689,-12.582,32.6,5954.0,,,0.95,,,11.91,,,4.83,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,61.48,,,,,,,,2022-05-18 01:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
38,Roof_GEUS,2022-05-18 02:00:00+00:00,,,,,,,,1.34,,2.946,,,,,,,,,,,,,,,,,,,,,,,2.248,-2.478,194.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,9.22,75.92,75.92,,2.195,109.6,,,,,,,,,,,,,,,,,2022-05-18 02:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
39,Roof_GEUS,2022-05-18 03:00:00+00:00,,,,,,,,61.02,,9.151,,,278.277,353.985,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.236,-2.475,195.0,55.689,-12.582,25.7,25954.0,,,1.25,,,11.89,,,4.88,,,8.46,,,,,,,,,,,,,,,,,1024.0,9.52,72.53,72.53,5.258,2.313,110.1,,,,0.0,0.0,0.0,,0.0,63.77,,,,,,,,2022-05-18 03:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
40,Roof_GEUS,2022-05-18 04:00:00+00:00,,,,,,,,144.453,,17.437,,,297.026,364.813,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,-2.472,194.6,55.689,-12.582,32.6,35955.0,,,0.8,,,11.88,,,4.95,,,8.96,,,,,,,,,,,,,,,,,1024.0,9.92,69.67,69.67,5.188,2.84,101.5,,,,0.0,0.0,0.0,,0.0,61.37,,,,,,,,2022-05-18 04:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
41,Roof_GEUS,2022-05-18 05:00:00+00:00,,,,,,,,208.321,,25.177,,,304.844,376.383,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.236,-2.469,194.7,55.689,-12.582,35.6,45954.0,,,0.78,,,11.91,,,4.92,,,10.0,,,,,,,,,,,,,,,,,1024.0,10.55,70.28,70.28,5.46,2.729,103.1,,,,0.0,0.0,0.0,,0.0,61.93,,,,,,,,2022-05-18 05:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
42,Roof_GEUS,2022-05-18 06:00:00+00:00,,,,,,,,326.537,,40.462,,,292.365,390.44,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.241,-2.46,194.9,55.689,-12.582,25.1,55954.0,,,0.9,,,11.91,,,5.05,,,10.85,,,,,,,,,,,,,,,,,1024.0,11.68,63.12,63.12,5.288,3.038,114.7,,,,0.0,0.0,0.0,,0.0,60.13,,,,,,,,2022-05-18 06:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
43,Roof_GEUS,2022-05-18 07:00:00+00:00,,,,,,,,482.909,,57.941,,,298.322,410.5,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.245,-2.371,194.7,55.688,-12.582,29.5,65954.0,,,1.0,,,11.9,,,5.0,,,12.38,,,,,,,,,,,,,,,,,1024.0,12.25,55.53,55.53,4.831,3.498,102.1,,,,0.0,0.0,0.0,,0.0,62.38,,,,,,,,2022-05-18 07:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
44,Roof_GEUS,2022-05-18 08:00:00+00:00,,,,,,,,696.402,,86.302,,,293.358,440.905,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281,-2.112,194.7,55.689,-12.582,21.0,75954.0,,,1.2,,,11.87,,,5.05,,,13.51,,,,,,,,,,,,,,,,,1024.0,13.08,49.95,49.95,4.59,3.549,59.54,,,,0.0,0.0,0.0,,0.0,62.31,,,,,,,,2022-05-18 08:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
45,Roof_GEUS,2022-05-18 09:00:00+00:00,,,,,,,,808.846,,100.924,,,294.531,461.504,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,-1.859,194.9,55.689,-12.582,19.4,85955.0,,,1.43,,,11.88,,,4.96,,,15.23,,,,,,,,,,,,,,,,,1023.0,13.85,47.97,47.97,4.641,3.428,108.5,,,,0.0,0.0,0.0,,0.0,61.89,,,,,,,,2022-05-18 09:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
46,Roof_GEUS,2022-05-18 10:00:00+00:00,,,,,,,,834.333,,96.219,,,302.235,467.376,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,-1.605,195.2,55.689,-12.582,35.8,95954.0,,,0.91,,,11.88,,,5.04,,,16.41,,,,,,,,,,,,,,,,,1023.0,14.33,47.38,47.38,4.73,3.207,104.0,,,,0.0,0.0,0.0,,0.0,62.26,,,,,,,,2022-05-18 10:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
47,Roof_GEUS,2022-05-18 11:00:00+00:00,,,,,,,,814.093,,81.765,,,308.008,466.583,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361,-1.464,195.3,55.689,-12.582,33.3,105954.0,,,0.86,,,11.86,,,4.95,,,17.21,,,,,,,,,,,,,,,,,1023.0,14.57,48.22,48.22,4.889,2.927,104.5,,,,0.0,0.0,0.0,,0.0,62.36,,,,,,,,2022-05-18 11:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
48,Roof_GEUS,2022-05-18 12:00:00+00:00,,,,,,,,798.351,,66.781,,,313.722,459.742,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,-1.161,195.3,55.689,-12.582,35.8,115954.0,,,0.88,,,11.86,,,4.78,,,17.36,,,,,,,,,,,,,,,,,1022.0,14.23,53.1,53.1,5.272,2.973,113.3,,,,0.0,0.0,0.0,,0.0,60.28,,,,,,,,2022-05-18 12:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
49,Roof_GEUS,2022-05-18 13:00:00+00:00,,,,,,,,653.673,,48.143,,,316.169,444.966,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.456,-0.864,195.3,55.689,-12.582,35.0,125954.0,,,0.87,,,11.88,,,4.81,,,16.79,,,,,,,,,,,,,,,,,1022.0,14.32,53.77,53.77,5.37,2.996,116.4,,,,0.0,0.0,0.0,,0.0,61.7,,,,,,,,2022-05-18 13:00:00+00:00,2022,May,2022-05-18,138,737803,Spring,18,May
