index,stid,Time,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation,Downwelling shortwave radiation - corrected,Upwelling shortwave radiation,Upwelling shortwave radiation - corrected,Albedo,Downwelling longwave radiation,Upwelling longwave radiation,Cloud cover,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Upper boom height,Stake height,Depth of pressure transducer in ice,Depth of pressure transducer in ice - corrected,Precipitation (upper boom) (cumulative solid & liquid),Precipitation (upper boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 1,Ice temperature at sensor 2,Ice temperature at sensor 3,Ice temperature at sensor 4,Ice temperature at sensor 5,Ice temperature at sensor 6,Ice temperature at sensor 7,Ice temperature at sensor 8,Tilt to east,Tilt to north,Station rotation from true North,Latitude,Longitude,Altitude,GPS time,Height of EGM96 geoid over WGS84 ellipsoid,GeoUnit,GPS horizontal dillution of precision (HDOP),GPS number of satellites,Quality,Battery voltage,,Battery voltage (sample start),Fan current (upper boom),Frequency of vibrating wire in precipitation gauge,Logger temperature,Radiation sensor temperature,latitude from modem (email text),longitude from modem (email text),Surface height 1,Surface height 1,z_surf_1_adj_flag,z_surf_2_adj_flag,Surface height from combined measurements,Depth of ice temperature measurement 1,Depth of ice temperature measurement 2,Depth of ice temperature measurement 3,Depth of ice temperature measurement 4,Depth of ice temperature measurement 5,Depth of ice temperature measurement 6,Depth of ice temperature measurement 7,Depth of ice temperature measurement 8,Ice temperature interpolated at 10 m depth,Air pressure (lower boom),Air temperature (lower boom),Relative humidity (lower boom),Relative humidity (lower boom) - corrected,Specific humidity (lower boom),Wind speed (lower boom),Wind from direction (lower boom),Latent heat flux (lower boom),Sensible heat flux (lower boom),Lower boom height,Precipitation (lower boom) (cumulative solid & liquid),Precipitation (lower boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 9,Ice temperature at sensor 10,Ice temperature at sensor 11,Fan current (lower boom),Depth of ice temperature measurement 9,Depth of ice temperature measurement 10,Depth of ice temperature measurement 11,z_pt_cor_adj_flag,Ice surface height adjusted for maintenance,Surface height adjusted for maintenance 1,Surface height adjusted for maintenance,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
0,LYN_T,2021-09-01 00:00:00+00:00,912.0,-2.389,92.5,94.66,,1.87,85.9,-2.722,,-0.444,,,,,,,,,,,,,,,,,,,,,,,5.963,2.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01 00:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
1,LYN_T,2021-09-01 01:00:00+00:00,912.0,-2.618,100.1,100.0,3.357,2.897,84.6,0.056,0.0,-0.111,0.0,,288.245,299.225,0.838,-3.546,,,,,,,,,,,,,,,,,5.925,2.229,,,,,,,,,,,,,,,,,-2.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01 01:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
2,LYN_T,2021-09-01 02:00:00+00:00,912.0,-2.575,100.1,100.0,3.369,3.561,110.0,0.278,0.0,0.222,0.0,,299.749,301.773,0.957,-3.036,,,,,,,,,,,,,,,,,5.897,2.268,,,,,,,,,,,,,,,,,-2.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01 02:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
3,LYN_T,2021-09-01 03:00:00+00:00,912.0,-2.494,100.1,100.0,3.392,4.662,106.1,0.167,0.0,0.222,0.0,,298.99,303.206,0.945,-2.701,,,,2.431,,,,,-0.23,-0.191,-0.134,-0.153,,-0.163,,,5.864,2.293,,69.304,-53.59,935.0,25942.0,,,1.25,,,13.33,,,134.7,,,-2.57,,,,-1.431,,,-1.431,1.0,2.0,3.0,4.0,5.0,6.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,-1.431,2021-09-01 03:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
4,LYN_T,2021-09-01 04:00:00+00:00,912.0,-2.529,100.1,100.0,3.382,4.522,116.2,-0.278,0.0,0.056,0.0,,294.655,303.321,0.901,-2.645,,,,,,,,,,,,,,,,,5.828,2.31,,,,,,,,,,,,,,,,,-2.481,,,,,,,-1.429,1.002,2.002,3.002,4.002,5.002,6.002,7.002,10.002,,,,,,,,,,,,,,,,,,,,,,,,-1.429,2021-09-01 04:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
5,LYN_T,2021-09-01 05:00:00+00:00,912.0,-2.706,100.1,100.0,3.332,5.113,123.3,-1.222,0.0,0.278,0.0,,284.64,301.289,0.805,-3.043,,,,,,,,,,,,,,,,,5.79,2.323,,,,,,,,,,,,,,,,,-2.531,,,,,,,-1.426,1.005,2.005,3.005,4.005,5.005,6.005,7.005,10.005,,,,,,,,,,,,,,,,,,,,,,,,-1.426,2021-09-01 05:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
6,LYN_T,2021-09-01 06:00:00+00:00,913.0,-2.519,100.1,100.0,3.381,5.546,128.2,0.167,0.0,0.222,0.0,,299.908,302.752,0.956,-2.812,,,,2.424,,,,,-0.25,-0.192,-0.144,-0.163,,-0.173,,,5.732,2.339,,69.304,-53.59,937.0,55941.0,,,0.87,,,13.14,,,134.9,,,-2.697,,,,-1.424,,,-1.424,1.007,2.007,3.007,4.007,5.007,6.007,7.007,10.007,,,,,,,,,,,,,,,,,,,,,,,,-1.424,2021-09-01 06:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
7,LYN_T,2021-09-01 07:00:00+00:00,913.0,-2.505,100.1,100.0,3.385,4.805,118.4,2.222,2.267,2.222,2.222,,298.945,303.311,0.945,-2.676,,,,,,,,,,,,,,,,,5.683,2.323,,,,,,,,,,,,,,,,,-2.524,,,,,,,-1.427,1.004,2.004,3.004,4.004,5.004,6.004,7.004,10.004,,,,,,,,,,,,,,,,,,,,,,,,-1.427,2021-09-01 07:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
8,LYN_T,2021-09-01 08:00:00+00:00,913.0,-3.109,100.1,100.0,3.217,4.341,95.9,57.93,67.773,46.99,61.764,,263.642,293.092,0.604,-4.806,,,,,,,,,,,,,,,,,5.644,2.276,,,,,,,,,,,,,,,,,-2.446,,,,,,,-1.431,1.0,2.0,3.0,4.0,5.0,6.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,-1.431,2021-09-01 08:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
9,LYN_T,2021-09-01 09:00:00+00:00,913.0,-2.946,99.8,100.0,3.262,3.955,82.7,158.0,133.279,125.2,121.306,,236.423,286.903,0.311,-6.079,,,,2.434,,,,,-0.258,-0.191,-0.152,-0.172,,-0.181,,,5.608,2.221,,69.304,-53.59,939.0,85942.0,,,0.71,,,13.21,,,135.7,,,-3.086,,,,-1.434,,,-1.434,0.997,1.997,2.997,3.997,4.997,5.997,6.997,9.997,,,,,,,,,,,,,,,,,,,,,,,,-1.434,2021-09-01 09:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
10,LYN_T,2021-09-01 10:00:00+00:00,913.0,-2.148,90.9,92.806,3.237,2.924,80.6,247.8,198.785,226.3,180.848,,188.989,284.259,0.0,-6.371,,,,,,,,,,,,,,,,,5.578,2.171,,,,,,,,,,,,,,,,,-2.489,,,,,,,-1.43,1.001,2.001,3.001,4.001,5.001,6.001,7.001,10.001,,,,,,,,,,,,,,,,,,,,,,,,-1.43,2021-09-01 10:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
11,LYN_T,2021-09-01 11:00:00+00:00,913.0,-1.286,78.66,79.64,2.986,4.272,92.5,353.9,264.291,343.3,240.39,,189.029,288.989,0.0,-5.246,,,,,,,,,,,,,,,,,5.556,2.124,,,,,,,,,,,,,,,,,-1.485,,,,,,,-1.425,1.006,2.006,3.006,4.006,5.006,6.006,7.006,10.006,,,,,,,,,,,,,,,,,,,,,,,,-1.425,2021-09-01 11:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
12,LYN_T,2021-09-01 12:00:00+00:00,913.0,-0.184,67.3,67.415,2.769,5.666,95.7,506.9,329.797,438.7,299.932,0.98,188.826,292.796,0.0,-4.349,,,,2.421,,,,,-0.223,-0.185,-0.128,-0.147,,-0.156,,,5.548,2.086,,69.304,-53.59,941.0,115941.0,,,0.84,,,14.56,,,146.5,,,-0.371,,,,-1.421,,,-1.421,1.01,2.01,3.01,4.01,5.01,6.01,7.01,10.01,,,,,,,,,,,,,,,,,,,,,,,,-1.421,2021-09-01 12:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
13,LYN_T,2021-09-01 13:00:00+00:00,912.0,0.477,64.2,64.2,2.775,5.67,85.8,567.4,395.303,506.0,359.474,0.949,189.412,296.032,0.0,-3.599,,,,,,,,,,,,,,,,,5.543,2.077,,,,,,,,,,,,,,,,,0.813,,,,,,,-1.422,1.009,2.009,3.009,4.009,5.009,6.009,7.009,10.009,,,,,,,,,,,,,,,,,,,,,,,,-1.422,2021-09-01 13:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
14,LYN_T,2021-09-01 14:00:00+00:00,912.0,0.682,64.32,64.32,2.822,5.618,87.0,592.0,460.808,546.7,419.016,0.934,190.004,298.064,0.0,-3.132,,,,,,,,,,,,,,,,,5.541,2.097,,,,,,,,,,,,,,,,,1.856,,,,,,,-1.422,1.009,2.009,3.009,4.009,5.009,6.009,7.009,10.009,,,,,,,,,,,,,,,,,,,,,,,,-1.422,2021-09-01 14:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
15,LYN_T,2021-09-01 15:00:00+00:00,912.0,1.144,62.82,62.82,2.85,5.274,86.3,588.9,526.314,559.3,478.558,0.917,191.403,301.173,0.0,-2.427,,,,2.423,,,,,-0.209,-0.171,-0.133,-0.142,,-0.161,,,5.547,2.139,,69.304,-53.59,943.0,145941.0,,,0.93,,,14.49,,,145.5,,,2.721,,,,-1.423,,,-1.423,1.008,2.008,3.008,4.008,5.008,6.008,7.008,10.008,,,,,,,,,,,,,,,,,,,,,,,,-1.423,2021-09-01 15:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
16,LYN_T,2021-09-01 16:00:00+00:00,912.0,1.652,57.25,57.25,2.694,3.015,72.1,546.4,591.82,538.1,538.1,0.909,185.089,293.419,0.0,-4.177,,,,,,,,,,,,,,,,,5.568,2.18,,,,,,,,,,,,,,,,,3.325,,,,,,,-1.421,1.01,2.01,3.01,4.01,5.01,6.01,7.01,10.01,,,,,,,,,,,,,,,,,,,,,,,,-1.421,2021-09-01 16:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
17,LYN_T,2021-09-01 17:00:00+00:00,911.0,1.962,56.26,56.26,2.71,3.204,68.93,487.5,553.98,492.7,492.7,0.889,195.262,303.172,0.0,-1.996,,,,,,,,,,,,,,,,,5.604,2.219,,,,,,,,,,,,,,,,,5.158,,,,,,,-1.419,1.012,2.012,3.012,4.012,5.012,6.012,7.012,10.012,,,,,,,,,,,,,,,,,,,,,,,,-1.419,2021-09-01 17:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
18,LYN_T,2021-09-01 18:00:00+00:00,910.0,2.163,55.32,55.32,2.706,4.429,58.5,410.1,478.905,427.4,427.4,,196.795,304.045,0.0,-1.808,,,,2.417,,,,,-0.195,-0.176,-0.128,-0.138,,-0.148,,,5.661,2.256,,69.304,-53.59,942.0,175942.0,,,0.92,,,14.17,,,141.1,,,4.878,,,,-1.417,,,-1.417,1.014,2.014,3.014,4.014,5.014,6.014,7.014,10.014,,,,,,,,,,,,,,,,,,,,,,,,-1.417,2021-09-01 18:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
19,LYN_T,2021-09-01 19:00:00+00:00,910.0,2.496,49.61,49.61,2.486,3.482,61.32,308.6,367.16,328.8,328.8,,190.781,293.641,0.0,-4.165,,,,,,,,,,,,,,,,,5.729,2.288,,,,,,,,,,,,,,,,,4.03,,,,,,,-1.415,1.016,2.016,3.016,4.016,5.016,6.016,7.016,10.016,,,,,,,,,,,,,,,,,,,,,,,,-1.415,2021-09-01 19:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
20,LYN_T,2021-09-01 20:00:00+00:00,909.0,2.503,48.71,48.71,2.444,3.235,62.44,202.0,245.495,220.6,220.6,,194.714,293.384,0.0,-4.253,,,,,,,,,,,,,,,,,5.809,2.313,,,,,,,,,,,,,,,,,4.285,,,,,,,-1.412,1.019,2.019,3.019,4.019,5.019,6.019,7.019,10.019,,,,,,,,,,,,,,,,,,,,,,,,-1.412,2021-09-01 20:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
21,LYN_T,2021-09-01 21:00:00+00:00,909.0,2.167,49.48,49.48,2.424,2.897,74.96,100.7,126.211,113.8,113.8,,196.156,289.286,0.0,-5.226,,,,2.41,,,,,-0.214,-0.186,-0.128,-0.148,,-0.157,,,5.874,2.326,,69.304,-53.59,943.0,205941.0,,,0.78,,,13.92,,,138.5,,,3.776,,,,-1.41,,,-1.41,1.021,2.021,3.021,4.021,5.021,6.021,7.021,10.021,,,,,,,,,,,,,,,,,,,,,,,,-1.41,2021-09-01 21:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
22,LYN_T,2021-09-01 22:00:00+00:00,908.0,2.546,43.64,43.64,2.199,4.083,77.6,24.93,124.65,36.64,112.775,,195.39,288.95,0.0,-5.3,,,,,,,,,,,,,,,,,5.917,2.334,,,,,,,,,,,,,,,,,2.949,,,,,,,-1.411,1.02,2.02,3.02,4.02,5.02,6.02,7.02,10.02,,,,,,,,,,,,,,,,,,,,,,,,-1.411,2021-09-01 22:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
23,LYN_T,2021-09-01 23:00:00+00:00,907.0,2.589,40.19,40.19,2.034,3.93,50.78,-2.11,0.0,2.998,0.0,,192.433,283.083,0.0,-6.677,,,,,,,,,,,,,,,,,5.938,2.337,,,,,,,,,,,,,,,,,2.243,,,,,,,-1.413,1.018,2.018,3.018,4.018,5.018,6.018,7.018,10.018,,,,,,,,,,,,,,,,,,,,,,,,-1.413,2021-09-01 23:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
24,LYN_T,2021-09-02 00:00:00+00:00,907.0,2.063,40.93,40.93,1.995,3.26,54.42,-5.775,0.0,-0.888,0.0,,193.7,280.08,0.0,-7.411,,,,2.414,,,,,-0.219,-0.191,-0.133,-0.152,,-0.162,,,5.952,2.344,,69.304,-53.59,937.0,235942.0,,,0.85,,,13.58,,,133.5,,,1.94,,,,-1.414,,,-1.414,1.017,2.017,3.017,4.017,5.017,6.017,7.017,10.017,,,,,,,,,,,,,,,,,,,,,,,,-1.414,2021-09-02 00:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
25,LYN_T,2021-09-02 01:00:00+00:00,906.0,2.905,27.15,27.15,1.407,1.433,26.22,-4.776,0.0,0.722,0.0,,190.512,267.002,0.0,-10.613,,,,,,,,,,,,,,,,,5.953,2.354,,,,,,,,,,,,,,,,,1.241,,,,,,,-1.413,1.018,2.018,3.018,4.018,5.018,6.018,7.018,10.018,,,,,,,,,,,,,,,,,,,,,,,,-1.413,2021-09-02 01:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
26,LYN_T,2021-09-02 02:00:00+00:00,905.0,2.867,23.67,23.67,1.224,1.28,353.3,-4.554,0.0,1.888,0.0,,189.584,261.784,0.0,-11.927,,,,,,,,,,,,,,,,,5.942,2.368,,,,,,,,,,,,,,,,,1.064,,,,,,,-1.413,1.018,2.018,3.018,4.018,5.018,6.018,7.018,10.018,,,,,,,,,,,,,,,,,,,,,,,,-1.413,2021-09-02 02:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
27,LYN_T,2021-09-02 03:00:00+00:00,904.0,2.751,23.49,23.49,1.206,1.115,307.3,-3.943,0.0,2.166,0.0,,190.406,260.116,0.0,-12.359,,,,2.412,,,,,-0.224,-0.195,-0.138,-0.157,,-0.157,,,5.919,2.379,,69.304,-53.59,937.0,25941.0,,,0.9,,,13.34,,,134.1,,,0.919,,,,-1.412,,,-1.412,1.019,2.019,3.019,4.019,5.019,6.019,7.019,10.019,,,,,,,,,,,,,,,,,,,,,,,,-1.412,2021-09-02 03:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
28,LYN_T,2021-09-02 04:00:00+00:00,904.0,2.125,33.82,33.82,1.661,1.41,273.9,-5.942,0.0,2.499,0.0,,185.871,256.341,0.0,-13.297,,,,,,,,,,,,,,,,,5.91,2.393,,,,,,,,,,,,,,,,,0.396,,,,,,,-1.416,1.015,2.015,3.015,4.015,5.015,6.015,7.015,10.015,,,,,,,,,,,,,,,,,,,,,,,,-1.416,2021-09-02 04:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
29,LYN_T,2021-09-02 05:00:00+00:00,903.0,1.209,49.24,49.24,2.267,1.464,270.3,-6.109,0.0,2.999,0.0,,189.55,260.44,0.0,-12.27,,,,,,,,,,,,,,,,,5.916,2.409,,,,,,,,,,,,,,,,,0.456,,,,,,,-1.419,1.012,2.012,3.012,4.012,5.012,6.012,7.012,10.012,,,,,,,,,,,,,,,,,,,,,,,,-1.419,2021-09-02 05:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
30,LYN_T,2021-09-02 06:00:00+00:00,903.0,-0.993,74.42,75.134,2.918,2.199,257.4,-6.276,0.0,1.555,0.0,,191.897,267.757,0.0,-10.434,,,,2.423,,,,,-0.233,-0.194,-0.137,-0.156,,-0.166,,,5.929,2.401,,69.304,-53.59,936.0,55941.0,,,0.87,,,13.15,,,134.9,,,-0.399,,,,-1.423,,,-1.423,1.008,2.008,3.008,4.008,5.008,6.008,7.008,10.008,,,,,,,,,,,,,,,,,,,,,,,,-1.423,2021-09-02 06:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
31,LYN_T,2021-09-02 07:00:00+00:00,903.0,-1.029,72.24,72.958,2.825,2.228,247.4,-1.444,0.0,5.055,0.0,,188.794,264.594,0.0,-11.207,,,,,,,,,,,,,,,,,5.937,2.36,,,,,,,,,,,,,,,,,-1.757,,,,,,,-1.424,1.007,2.007,3.007,4.007,5.007,6.007,7.007,10.007,,,,,,,,,,,,,,,,,,,,,,,,-1.424,2021-09-02 07:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
32,LYN_T,2021-09-02 08:00:00+00:00,903.0,-1.445,70.35,71.337,2.669,2.464,223.8,68.04,80.897,37.16,75.114,,185.542,263.612,0.0,-11.431,,,,,,,,,,,,,,,,,5.937,2.285,,,,,,,,,,,,,,,,,-2.122,,,,,,,-1.424,1.007,2.007,3.007,4.007,5.007,6.007,7.007,10.007,,,,,,,,,,,,,,,,,,,,,,,,-1.424,2021-09-02 08:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
33,LYN_T,2021-09-02 09:00:00+00:00,903.0,-0.781,62.58,63.05,2.493,1.425,224.2,184.3,161.794,120.0,150.229,,180.574,256.034,0.0,-13.335,,,,2.425,,,,,-0.227,-0.189,-0.141,-0.151,,-0.16,,,5.925,2.222,,69.304,-53.59,940.0,85942.0,,,0.64,,,13.28,,,136.1,,,-1.916,,,,-1.425,,,-1.425,1.006,2.006,3.006,4.006,5.006,6.006,7.006,10.006,,,,,,,,,,,,,,,,,,,,,,,,-1.425,2021-09-02 09:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
34,LYN_T,2021-09-02 10:00:00+00:00,903.0,-0.138,61.01,61.087,2.547,0.876,331.0,299.4,242.691,221.8,225.343,,172.794,252.424,0.0,-14.215,,,,,,,,,,,,,,,,,5.9,2.177,,,,,,,,,,,,,,,,,-0.53,,,,,,,-1.425,1.006,2.006,3.006,4.006,5.006,6.006,7.006,10.006,,,,,,,,,,,,,,,,,,,,,,,,-1.425,2021-09-02 10:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
35,LYN_T,2021-09-02 11:00:00+00:00,903.0,-0.37,63.59,63.813,2.61,2.022,329.0,410.1,323.589,330.9,300.457,,185.386,276.016,0.0,-8.34,,,,,,,,,,,,,,,,,5.862,2.151,,,,,,,,,,,,,,,,,2.064,,,,,,,-1.426,1.005,2.005,3.005,4.005,5.005,6.005,7.005,10.005,,,,,,,,,,,,,,,,,,,,,,,,-1.426,2021-09-02 11:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
36,LYN_T,2021-09-02 12:00:00+00:00,903.0,-0.254,67.53,67.691,2.796,1.507,330.9,491.8,404.486,423.3,375.571,,177.147,275.717,0.0,-8.352,,,,2.426,,,,,-0.214,-0.185,-0.176,-0.147,,-0.157,,,5.83,2.121,,69.304,-53.59,944.0,115941.0,,,0.76,,,14.61,,,150.5,,,2.077,,,,-1.426,,,-1.426,1.005,2.005,3.005,4.005,5.005,6.005,7.005,10.005,,,,,,,,,,,,,,,,,,,,,,,,-1.426,2021-09-02 12:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
37,LYN_T,2021-09-02 13:00:00+00:00,903.0,-0.06,68.76,68.794,2.887,1.749,341.2,552.1,485.383,490.7,450.686,0.951,179.541,285.531,0.0,-5.999,,,,,,,,,,,,,,,,,5.808,2.114,,,,,,,,,,,,,,,,,3.461,,,,,,,-1.425,1.006,2.006,3.006,4.006,5.006,6.006,7.006,10.006,,,,,,,,,,,,,,,,,,,,,,,,-1.425,2021-09-02 13:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
38,LYN_T,2021-09-02 14:00:00+00:00,903.0,0.374,66.74,66.74,2.892,1.375,351.1,574.0,566.28,525.8,525.8,0.928,169.638,280.038,0.0,-7.246,,,,,,,,,,,,,,,,,5.797,2.13,,,,,,,,,,,,,,,,,4.228,,,,,,,-1.423,1.008,2.008,3.008,4.008,5.008,6.008,7.008,10.008,,,,,,,,,,,,,,,,,,,,,,,,-1.423,2021-09-02 14:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
39,LYN_T,2021-09-02 15:00:00+00:00,903.0,0.963,68.09,68.09,3.079,1.17,351.2,565.1,585.504,534.5,534.5,0.913,170.566,283.216,0.0,-6.488,1.569,6.465,0.44,2.422,,,,,-0.195,-0.167,-0.214,-0.128,,-0.148,,,5.784,2.175,,69.304,-53.59,941.0,145942.0,,,0.93,,,14.49,,,147.3,,,6.62,,,2.16,-1.422,,,-1.395,1.036,2.036,3.036,4.036,5.036,6.036,7.036,10.036,,,,,,,,,,,,,,,,,,,,,,,-1.369,-1.422,2021-09-02 15:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
40,LYN_T,2021-09-02 16:00:00+00:00,903.0,1.53,70.22,70.22,3.308,0.839,314.4,529.3,574.917,520.5,520.5,0.905,181.008,292.958,0.0,-4.256,,,,,,,,,,,,,,,,,5.774,2.203,,,,,,,,,,,,,,,,,8.64,,,,,,,-1.396,1.035,2.035,3.035,4.035,5.035,6.035,7.035,10.035,,,,,,,,,,,,,,,,,,,,,,,-1.372,-1.42,2021-09-02 16:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
41,LYN_T,2021-09-02 17:00:00+00:00,903.0,1.674,70.13,70.13,3.338,0.826,339.9,465.9,531.61,467.2,467.2,0.879,178.882,289.492,0.0,-5.055,,,,,,,,,,,,,,,,,5.767,2.215,,,,,,,,,,,,,,,,,8.93,,,,,,,-1.396,1.035,2.035,3.035,4.035,5.035,6.035,7.035,10.035,,,,,,,,,,,,,,,,,,,,,,,-1.375,-1.417,2021-09-02 17:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
42,LYN_T,2021-09-02 18:00:00+00:00,903.0,1.731,68.57,68.57,3.277,0.876,351.1,382.0,457.563,401.5,401.5,,182.736,289.866,0.0,-4.994,0.0,0.0,0.448,2.415,,,,,-0.201,-0.172,-0.229,-0.134,,-0.153,,,5.779,2.215,,69.304,-53.59,942.0,175941.0,,,0.91,,,14.13,,,143.1,,,9.45,,,2.152,-1.415,,,-1.396,1.035,2.035,3.035,4.035,5.035,6.035,7.035,10.035,,,,,,,,,,,,,,,,,,,,,,,-1.378,-1.415,2021-09-02 18:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
43,LYN_T,2021-09-02 19:00:00+00:00,903.0,1.305,70.63,70.63,3.274,0.922,306.6,287.9,356.347,312.2,312.2,,199.307,300.267,0.0,-2.689,,,,,,,,,,,,,,,,,5.792,2.225,,,,,,,,,,,,,,,,,9.19,,,,,,,-1.395,1.036,2.036,3.036,4.036,5.036,6.036,7.036,10.036,,,,,,,,,,,,,,,,,,,,,,,-1.377,-1.414,2021-09-02 19:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
44,LYN_T,2021-09-02 20:00:00+00:00,904.0,1.566,69.4,69.4,3.274,0.01,2.967,178.9,228.409,199.8,199.8,,183.149,274.259,0.0,-8.754,,,,,,,,,,,,,,,,,5.807,2.246,,,,,,,,,,,,,,,,,6.314,,,,,,,-1.394,1.037,2.037,3.037,4.037,5.037,6.037,7.037,10.037,,,,,,,,,,,,,,,,,,,,,,,-1.376,-1.412,2021-09-02 20:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
45,LYN_T,2021-09-02 21:00:00+00:00,904.0,0.822,77.1,77.1,3.447,0.218,205.3,85.0,115.871,101.2,101.2,,204.557,287.007,0.0,-5.826,0.0,0.0,0.447,2.411,,,,,-0.215,-0.186,-0.215,-0.138,,-0.157,,,5.814,2.273,,69.304,-53.59,943.0,205941.0,,,0.86,,,13.86,,,137.5,,,6.598,,,2.153,-1.411,,,-1.393,1.038,2.038,3.038,4.038,5.038,6.038,7.038,10.038,,,,,,,,,,,,,,,,,,,,,,,-1.376,-1.411,2021-09-02 21:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
46,LYN_T,2021-09-02 22:00:00+00:00,904.0,0.286,79.67,79.67,3.427,0.486,35.97,17.88,89.4,29.65,77.959,,205.232,280.863,0.0,-7.305,,,,,,,,,,,,,,,,,5.827,2.299,,,,,,,,,,,,,,,,,3.188,,,,,,,-1.393,1.038,2.038,3.038,4.038,5.038,6.038,7.038,10.038,,,,,,,,,,,,,,,,,,,,,,,-1.376,-1.411,2021-09-02 22:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
47,LYN_T,2021-09-02 23:00:00+00:00,904.0,-0.085,83.4,83.462,3.491,0.941,63.87,-1.611,0.0,1.388,0.0,,201.619,272.379,0.0,-9.355,,,,,,,,,,,,,,,,,5.846,2.325,,,,,,,,,,,,,,,,,0.169,,,,,,,-1.393,1.038,2.038,3.038,4.038,5.038,6.038,7.038,10.038,,,,,,,,,,,,,,,,,,,,,,,-1.375,-1.411,2021-09-02 23:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
