,index,stid,time,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downwelling_shortwave_flux,surface_downwelling_shortwave_flux_corrected,surface_upwelling_shortwave_flux,surface_upwelling_shortwave_flux_corrected,surface_albedo,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux,cloud_area_fraction,surface_temperature,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,distance_to_surface_from_stake_assembly,depth_of_pressure_transducer_in_ice,depth_of_pressure_transducer_in_ice_corrected,precipitation,precipitation_corrected,ice_temperature_at_t1,ice_temperature_at_t2,ice_temperature_at_t3,ice_temperature_at_t4,ice_temperature_at_t5,ice_temperature_at_t6,ice_temperature_at_t7,ice_temperature_at_t8,platform_view_angle_x,platform_view_angle_y,platform_azimuth_angle,gps_latitude,gps_longitude,gps_altitude,gps_time,gps_geoid_separation,gps_geounit,gps_hdop,gps_numsat,gps_q,battery_voltage,,battery_voltage_at_sample_start,fan_current,frequency_of_precipitation_wire_vibration,temperature_of_logger,temperature_of_radiation_sensor,message_latitude,message_longitude,surface_height_1,surface_height_2,z_surf_1_adj_flag,z_surf_2_adj_flag,surface_height_combined,depth_of_ice_temperature_t1,depth_of_ice_temperature_t2,depth_of_ice_temperature_t3,depth_of_ice_temperature_t4,depth_of_ice_temperature_t5,depth_of_ice_temperature_t6,depth_of_ice_temperature_t7,depth_of_ice_temperature_t8,ice_temperature_at_10m,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,precipitation,precipitation_corrected,ice_temperature_at_t9,ice_temperature_at_t10,ice_temperature_at_t11,fan_current,depth_of_ice_temperature_t9,depth_of_ice_temperature_t10,depth_of_ice_temperature_t11,z_pt_cor_adj_flag,adjusted_ice_surface_height,adjusted_surface_height_1,adjusted_surface_height_2,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
3406904,0,QAS_Lv3,2022-08-29 18:00:00+00:00,968.0,3.3,84.6,84.6,,4.632,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-29 18:00:00+00:00,2022,August,2022-08-29,241,737906,Summer,29,Aug
3406905,1,QAS_Lv3,2022-08-29 19:00:00+00:00,968.0,3.233,86.9,86.9,,5.943,313.2,,,,,,,,,,,,2.529,1.339,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.2,,,66.93,,,,,0.0,0.071,-0.339,,,-0.152,1.0,2.0,3.0,4.0,5.0,6.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,0.036,-0.339,2022-08-29 19:00:00+00:00,2022,August,2022-08-29,241,737906,Summer,29,Aug
3406906,2,QAS_Lv3,2022-08-29 20:00:00+00:00,968.0,3.033,88.4,88.4,,5.308,311.1,,,,,,,,,,,,2.62,1.338,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.15,,,68.46,,,,,0.0,-0.02,-0.338,,,-0.197,0.955,1.955,2.955,3.955,4.955,5.955,6.955,9.955,,,,,,,,,,,,,,,,,,,,,,,-0.056,-0.338,2022-08-29 20:00:00+00:00,2022,August,2022-08-29,241,737906,Summer,29,Aug
3406907,3,QAS_Lv3,2022-08-29 21:00:00+00:00,969.0,3.017,90.3,90.3,,4.245,306.0,,,,,,,,,,,,2.528,1.345,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.06,,,65.48,,,,,0.0,0.072,-0.345,,,-0.154,0.997,1.998,2.997,3.997,4.997,5.997,6.997,9.998,,,,,,,,,,,,,,,,,,,,,,,0.037,-0.345,2022-08-29 21:00:00+00:00,2022,August,2022-08-29,241,737906,Summer,29,Aug
3406908,4,QAS_Lv3,2022-08-29 22:00:00+00:00,969.0,2.567,91.6,91.6,,3.076,355.9,,,,,,,,,,,,2.529,1.343,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.05,,,65.87,,,,,0.0,0.071,-0.343,,,-0.154,0.998,1.998,2.998,3.998,4.998,5.998,6.998,9.998,,,,,,,,,,,,,,,,,,,,,,,0.036,-0.343,2022-08-29 22:00:00+00:00,2022,August,2022-08-29,241,737906,Summer,29,Aug
3406909,5,QAS_Lv3,2022-08-29 23:00:00+00:00,969.0,2.333,92.8,92.8,,2.782,351.6,,,,,,,,,,,,2.543,1.344,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.04,,,66.93,,,,,0.0,0.057,-0.344,,,-0.161,0.99,1.99,2.99,3.99,4.99,5.99,6.99,9.99,,,,,,,,,,,,,,,,,,,,,,,0.022,-0.344,2022-08-29 23:00:00+00:00,2022,August,2022-08-29,241,737906,Summer,29,Aug
3406910,6,QAS_Lv3,2022-08-30 00:00:00+00:00,969.0,2.617,90.5,90.5,,2.555,40.58,,,,,,,,,,,,2.545,1.347,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.03,,,62.91,,,,,0.0,0.055,-0.347,,,-0.164,0.988,1.988,2.988,3.988,4.988,5.988,6.988,9.988,,,,,,,,,,,,,,,,,,,,,,,0.019,-0.347,2022-08-30 00:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406911,7,QAS_Lv3,2022-08-30 01:00:00+00:00,970.0,3.017,89.2,89.2,,1.112,69.6,,,,,,,,,,,,2.546,1.348,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.02,,,63.98,,,,,0.0,0.054,-0.348,,,-0.165,0.987,1.987,2.987,3.987,4.987,5.987,6.987,9.987,,,,,,,,,,,,,,,,,,,,,,,0.019,-0.348,2022-08-30 01:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406912,8,QAS_Lv3,2022-08-30 02:00:00+00:00,970.0,2.433,91.4,91.4,,1.597,13.22,,,,,,,,,,,,2.544,1.352,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.02,,,64.26,,,,,0.0,0.056,-0.352,,,-0.166,0.986,1.986,2.986,3.986,4.986,5.986,6.986,9.986,,,,,,,,,,,,,,,,,,,,,,,0.02,-0.352,2022-08-30 02:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406913,9,QAS_Lv3,2022-08-30 03:00:00+00:00,970.0,2.417,91.8,91.8,,1.305,358.6,,,,,,,,,,,,2.934,1.353,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.01,,,62.7,,,,,0.0,-0.334,-0.353,,,-0.361,0.79,1.79,2.79,3.79,4.79,5.79,6.79,9.79,,,,,,,,,,,,,,,,,,,,,,,-0.369,-0.353,2022-08-30 03:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406914,10,QAS_Lv3,2022-08-30 04:00:00+00:00,970.0,2.183,91.4,91.4,,0.933,309.5,,,,,,,,,,,,2.779,1.351,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.01,,,62.28,,,,,0.0,-0.179,-0.351,,,-0.283,0.869,1.869,2.869,3.869,4.869,5.869,6.869,9.869,,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.351,2022-08-30 04:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406915,11,QAS_Lv3,2022-08-30 05:00:00+00:00,971.0,2.233,90.6,90.6,,2.485,299.7,,,,,,,,,,,,2.759,1.351,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,13.0,,,63.32,,,,,0.0,-0.159,-0.351,,,-0.273,0.879,1.879,2.879,3.879,4.879,5.879,6.879,9.879,,,,,,,,,,,,,,,,,,,,,,,-0.195,-0.351,2022-08-30 05:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406916,12,QAS_Lv3,2022-08-30 06:00:00+00:00,972.0,2.033,92.9,92.9,,2.928,273.0,,,,,,,,,,,,2.535,1.351,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,12.99,,,63.21,,,,,0.0,0.065,-0.351,,,-0.161,0.991,1.991,2.991,3.991,4.991,5.991,6.991,9.991,,,,,,,,,,,,,,,,,,,,,,,0.029,-0.351,2022-08-30 06:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406917,13,QAS_Lv3,2022-08-30 07:00:00+00:00,972.0,2.117,92.6,92.6,,5.047,289.4,,,,,,,,,,,,2.538,1.351,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,12.99,,,64.56,,,,,0.0,0.062,-0.351,,,-0.162,0.99,1.99,2.99,3.99,4.989,5.989,6.989,9.989,,,,,,,,,,,,,,,,,,,,,,,0.027,-0.351,2022-08-30 07:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406918,14,QAS_Lv3,2022-08-30 08:00:00+00:00,973.0,2.017,92.9,92.9,,6.685,286.0,,,,,,,,,,,,2.528,1.348,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,12.97,,,64.21,,,,,0.0,0.072,-0.348,,,-0.156,0.996,1.996,2.996,3.996,4.996,5.996,6.996,9.996,,,,,,,,,,,,,,,,,,,,,,,0.036,-0.348,2022-08-30 08:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406919,15,QAS_Lv3,2022-08-30 09:00:00+00:00,974.0,1.817,92.7,92.7,,5.67,275.7,,,,,,,,,,,,2.527,1.347,,,0.0,0.0,,,,,,,,,-0.293,0.314,0.0,,,,,,,,,,12.96,,,64.91,,,,,0.0,0.073,-0.347,,,-0.155,0.997,1.997,2.997,3.997,4.997,5.997,6.997,9.997,,,,,,,,,,,,,,,,,,,,,,,0.037,-0.347,2022-08-30 09:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406920,16,QAS_Lv3,2022-08-30 10:00:00+00:00,975.0,1.983,90.0,90.0,,5.398,288.1,,,,,,,,,,,,2.534,1.352,,,0.0,0.0,,,,,,,,,-0.521,0.593,0.0,,,,,,,,,,12.98,,,65.41,,,,,0.0,0.066,-0.352,,,-0.161,0.991,1.991,2.991,3.991,4.991,5.991,6.991,9.991,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.352,2022-08-30 10:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406921,17,QAS_Lv3,2022-08-30 11:00:00+00:00,976.0,2.383,87.1,87.1,,4.751,280.2,,,,,,,,,,,,2.529,1.351,,,0.0,0.0,,,,,,,,,-0.745,0.876,0.0,,,,,,,,,,13.01,,,64.97,,,,,0.0,0.071,-0.351,,,-0.158,0.994,1.994,2.994,3.994,4.994,5.994,6.994,9.994,,,,,,,,,,,,,,,,,,,,,,,0.036,-0.351,2022-08-30 11:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406922,18,QAS_Lv3,2022-08-30 12:00:00+00:00,977.0,3.2,80.7,80.7,,4.332,302.5,610.085,,78.567,,,,,,,,,2.531,1.35,,,0.0,0.0,,,,,,,,,-0.957,1.171,184.0,,,,,,,,,,13.13,,,66.45,,,,,0.0,0.069,-0.35,,,-0.158,0.994,1.994,2.994,3.994,4.994,5.994,6.994,9.994,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.35,2022-08-30 12:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406923,19,QAS_Lv3,2022-08-30 13:00:00+00:00,977.0,3.55,78.45,78.45,3.945,4.422,291.2,688.21,624.324,97.519,85.688,0.137,247.444,317.889,0.097,0.0,1.562,41.679,2.603,1.35,,,0.0,0.0,,,,,,,,,-1.171,1.479,184.7,,,,,,,,,,13.22,,,63.74,,,4.633,,0.0,-0.003,-0.35,,,-0.194,0.958,1.958,2.958,3.958,4.957,5.957,6.957,9.957,,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.35,2022-08-30 13:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406924,20,QAS_Lv3,2022-08-30 14:00:00+00:00,978.0,3.55,79.18,79.18,3.978,4.785,297.0,719.46,672.905,99.724,92.81,0.134,248.733,317.923,0.111,0.0,3.089,46.56,2.554,1.368,,,0.0,0.0,,,,,,,,,-1.379,1.793,185.0,,,,,,,,,,13.2,,,66.31,,,4.952,,0.0,0.046,-0.368,,,-0.179,0.973,1.973,2.973,3.973,4.973,5.973,6.973,9.973,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.368,2022-08-30 14:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406925,21,QAS_Lv3,2022-08-30 15:00:00+00:00,978.0,3.683,78.23,78.23,3.967,3.83,296.9,696.733,721.486,99.931,99.931,0.139,251.432,317.185,0.132,0.0,1.976,35.319,2.537,1.373,,,0.0,0.0,,,,,,,,,-1.586,2.107,185.5,,,,,,,,,,13.38,,,66.48,,,5.099,,0.0,0.063,-0.373,,,-0.173,0.979,1.979,2.979,3.979,4.979,5.979,6.979,9.979,,,,,,,,,,,,,,,,,,,,,,,0.028,-0.373,2022-08-30 15:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406926,22,QAS_Lv3,2022-08-30 16:00:00+00:00,979.0,4.5,74.23,74.23,3.983,1.293,321.8,666.903,687.8,100.965,100.965,0.147,242.424,309.643,0.0,-0.851,0.46,2.449,2.534,1.382,,,0.0,0.0,,,,,,,,,-1.495,2.112,185.5,,,,,,,,,,13.45,,,65.45,,,5.512,,0.0,0.066,-0.382,,,-0.176,0.976,1.976,2.976,3.976,4.976,5.976,6.976,9.976,,,,,,,,,,,,,,,,,,,,,,,0.031,-0.382,2022-08-30 16:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406927,23,QAS_Lv3,2022-08-30 17:00:00+00:00,979.0,3.467,78.43,78.43,3.913,2.285,326.7,593.04,602.919,97.657,97.657,0.162,256.832,325.626,0.201,0.0,0.227,12.044,2.526,1.379,,,0.0,0.0,,,,,,,,,-1.464,2.148,185.7,,,,,,,,,,13.52,,,65.42,,,7.866,,0.0,0.074,-0.379,,,-0.17,0.981,1.981,2.981,3.981,4.981,5.981,6.981,9.981,,,,,,,,,,,,,,,,,,,,,,,0.039,-0.379,2022-08-30 17:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406928,24,QAS_Lv3,2022-08-30 18:00:00+00:00,980.0,3.833,76.6,76.6,3.918,1.385,280.3,398.579,400.825,70.296,70.296,0.175,264.684,321.567,0.265,0.0,0.065,2.744,2.541,1.388,,,0.0,0.0,,,,,,,,,-1.44,2.183,185.6,,,,,,,,,,13.54,,,65.67,,,6.689,,0.0,0.059,-0.388,,,-0.182,0.97,1.97,2.97,3.97,4.97,5.97,6.97,9.97,,,,,,,,,,,,,,,,,,,,,,,0.024,-0.388,2022-08-30 18:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406929,25,QAS_Lv3,2022-08-30 19:00:00+00:00,980.0,3.483,79.6,79.6,3.971,4.382,281.8,288.707,286.94,52.102,52.102,0.182,281.785,329.091,0.466,0.0,2.848,41.155,2.531,1.395,,,0.0,0.0,,,,,,,,,-1.41,2.205,185.5,,,,,,,,,,13.36,,,65.96,,,6.355,,0.0,0.069,-0.395,,,-0.181,0.971,1.971,2.971,3.971,4.971,5.971,6.971,9.971,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.395,2022-08-30 19:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406930,26,QAS_Lv3,2022-08-30 20:00:00+00:00,981.0,3.417,80.6,80.6,3.998,3.694,261.6,199.858,238.055,42.743,42.743,,253.488,320.357,0.169,0.0,3.054,31.84,2.534,1.406,,,0.0,0.0,,,,,,,,,-1.402,2.207,185.5,,,,,,,,,,13.44,,,67.66,,,4.204,,0.0,0.066,-0.406,,,-0.188,0.964,1.964,2.964,3.964,4.964,5.964,6.964,9.964,,,,,,,,,,,,,,,,,,,,,,,0.031,-0.406,2022-08-30 20:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406931,27,QAS_Lv3,2022-08-30 21:00:00+00:00,981.0,3.017,85.9,85.9,4.142,5.219,285.6,64.773,91.464,16.237,16.237,,259.411,321.297,0.253,0.0,10.934,45.268,2.535,1.413,,,0.0,0.0,,,,,,,,,-1.395,2.205,185.5,,,,,,,,,,13.34,,,64.87,,,3.652,,0.0,0.065,-0.413,,,-0.192,0.96,1.96,2.96,3.96,4.96,5.96,6.96,9.96,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.413,2022-08-30 21:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406932,28,QAS_Lv3,2022-08-30 22:00:00+00:00,982.0,2.483,90.0,90.0,4.174,4.692,294.3,-0.222,0.0,0.544,0.0,,278.752,320.469,0.486,0.0,11.276,33.887,2.53,1.411,,,0.0,0.0,,,,,,,,,-1.386,2.205,186.4,,,,,,,,,,13.29,,,65.36,,,2.887,,0.0,0.07,-0.411,,,-0.188,0.963,1.963,2.963,3.963,4.963,5.963,6.963,9.963,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.411,2022-08-30 22:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406933,29,QAS_Lv3,2022-08-30 23:00:00+00:00,982.0,2.05,87.6,87.6,3.938,2.164,310.6,-3.011,0.0,1.754,0.0,,259.455,320.493,0.304,0.0,0.755,9.105,2.53,1.416,,,0.0,0.0,,,,,,,,,-1.386,2.202,185.5,,,,,,,,,,13.29,,,64.15,,,2.25,,0.0,0.07,-0.416,,,-0.191,0.961,1.961,2.961,3.961,4.961,5.961,6.961,9.961,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.416,2022-08-30 23:00:00+00:00,2022,August,2022-08-30,242,737907,Summer,30,Aug
3406934,30,QAS_Lv3,2022-08-31 00:00:00+00:00,983.0,2.333,78.9,78.9,3.616,0.993,81.1,-2.196,0.0,3.505,0.0,,245.764,316.88,0.145,0.0,0.0,0.0,2.537,1.417,,,0.0,0.0,,,,,,,,,-1.371,2.205,185.7,,,,,,,,,,13.28,,,64.99,,,1.307,,0.0,0.063,-0.417,,,-0.195,0.957,1.957,2.957,3.957,4.957,5.957,6.957,9.957,,,,,,,,,,,,,,,,,,,,,,,0.028,-0.417,2022-08-31 00:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406935,31,QAS_Lv3,2022-08-31 01:00:00+00:00,983.0,2.467,69.35,69.35,3.209,2.326,76.19,-3.118,0.0,1.651,0.0,,238.817,308.458,0.064,-1.094,-3.283,12.711,2.531,1.412,,,0.0,0.0,,,,,,,,,-1.36,2.203,185.6,,,,,,,,,,13.27,,,64.98,,,0.711,,0.0,0.069,-0.412,,,-0.189,0.962,1.962,2.962,3.962,4.962,5.962,6.962,9.962,,,,,,,,,,,,,,,,,,,,,,,0.033,-0.412,2022-08-31 01:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406936,32,QAS_Lv3,2022-08-31 02:00:00+00:00,983.0,1.967,71.5,71.5,3.192,4.112,56.46,-3.356,0.0,0.921,0.0,,242.664,311.803,0.131,-0.368,-18.587,27.54,2.532,1.415,,,0.0,0.0,,,,,,,,,-1.374,2.198,185.7,,,,,,,,,,13.26,,,65.77,,,1.519,,0.0,0.068,-0.415,,,-0.191,0.96,1.96,2.96,3.96,4.96,5.96,6.96,9.96,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.415,2022-08-31 02:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406937,33,QAS_Lv3,2022-08-31 03:00:00+00:00,984.0,1.233,73.95,73.95,3.129,5.204,43.85,-3.426,0.0,0.578,0.0,,244.902,312.725,0.193,-0.176,-30.647,22.774,2.529,1.41,,,0.0,0.0,,,,,,,,,-1.35,2.202,186.0,,,,,,,,,,13.26,,,65.8,,,1.419,,0.0,0.071,-0.41,,,-0.187,0.965,1.965,2.965,3.965,4.965,5.965,6.965,9.965,,,,,,,,,,,,,,,,,,,,,,,0.036,-0.41,2022-08-31 03:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406938,34,QAS_Lv3,2022-08-31 04:00:00+00:00,984.0,0.867,72.45,72.45,2.985,4.12,41.96,-3.012,0.0,1.09,0.0,,244.74,310.181,0.21,-0.746,-22.575,20.104,2.543,1.414,,,0.0,0.0,,,,,,,,,-1.343,2.202,185.8,,,,,,,,,,13.25,,,67.39,,,0.848,,0.0,0.057,-0.414,,,-0.196,0.955,1.955,2.955,3.955,4.955,5.955,6.955,9.955,,,,,,,,,,,,,,,,,,,,,,,0.022,-0.414,2022-08-31 04:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406939,35,QAS_Lv3,2022-08-31 05:00:00+00:00,985.0,0.533,74.1,74.1,2.977,3.704,21.32,-3.065,0.0,1.173,0.0,,243.878,308.339,0.218,-1.155,-16.339,18.549,2.534,1.414,,,0.0,0.0,,,,,,,,,-1.341,2.202,185.9,,,,,,,,,,13.23,,,65.14,,,0.322,,0.0,0.066,-0.414,,,-0.192,0.96,1.96,2.96,3.96,4.96,5.96,6.96,9.96,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.414,2022-08-31 05:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406940,36,QAS_Lv3,2022-08-31 06:00:00+00:00,985.0,0.667,69.97,69.97,2.839,4.255,356.8,-2.268,0.0,1.751,0.0,,241.36,305.964,0.185,-1.676,-18.046,28.916,2.538,1.418,,,0.0,0.0,,,,,,,,,-1.333,2.2,186.0,,,,,,,,,,13.22,,,64.23,,,-0.065,,0.0,0.062,-0.418,,,-0.196,0.956,1.956,2.956,3.956,4.956,5.956,6.956,9.956,,,,,,,,,,,,,,,,,,,,,,,0.026,-0.418,2022-08-31 06:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406941,37,QAS_Lv3,2022-08-31 07:00:00+00:00,986.0,0.783,68.77,68.77,2.811,2.95,58.51,-0.651,0.0,2.209,0.0,,240.201,304.566,0.167,-1.986,-9.068,19.419,2.533,1.418,,,0.0,0.0,,,,,,,,,-1.353,2.198,185.6,,,,,,,,,,13.23,,,64.75,,,-0.073,,0.0,0.067,-0.418,,,-0.193,0.959,1.959,2.959,3.959,4.959,5.959,6.959,9.959,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.418,2022-08-31 07:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406942,38,QAS_Lv3,2022-08-31 08:00:00+00:00,987.0,1.083,69.33,69.33,2.893,3.356,65.39,40.391,93.131,9.221,14.206,,238.934,303.1,0.138,-2.312,-6.54,27.434,2.538,1.421,,,0.0,0.0,,,,,,,,,-1.369,2.195,185.6,,,,,,,,,,13.23,,,64.58,,,-0.004,,0.0,0.062,-0.421,,,-0.197,0.954,1.954,2.954,3.954,4.954,5.954,6.954,9.954,,,,,,,,,,,,,,,,,,,,,,,0.027,-0.421,2022-08-31 08:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406943,39,QAS_Lv3,2022-08-31 09:00:00+00:00,987.0,2.033,72.88,72.88,3.256,3.335,72.03,159.588,186.261,30.069,28.411,,236.803,305.936,0.066,-1.651,-2.318,28.424,2.544,1.42,,,0.0,0.0,,,,,,,,,-1.374,2.198,185.6,,,,,,,,,,13.24,,,65.55,,,0.491,,0.0,0.056,-0.42,,,-0.2,0.952,1.952,2.952,3.952,4.952,5.952,6.952,9.952,,,,,,,,,,,,,,,,,,,,,,,0.02,-0.42,2022-08-31 09:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406944,40,QAS_Lv3,2022-08-31 10:00:00+00:00,988.0,2.783,75.43,75.43,3.552,2.242,67.11,305.682,279.392,50.482,42.617,,238.806,310.002,0.047,-0.746,-0.652,11.546,2.532,1.419,,,0.0,0.0,,,,,,,,,-1.393,2.198,185.3,,,,,,,,,,13.24,,,64.48,,,1.906,,0.0,0.068,-0.419,,,-0.193,0.958,1.958,2.958,3.958,4.958,5.958,6.958,9.958,,,,,,,,,,,,,,,,,,,,,,,0.033,-0.419,2022-08-31 10:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406945,41,QAS_Lv3,2022-08-31 11:00:00+00:00,988.0,2.917,76.27,76.27,3.626,2.043,53.32,453.551,372.523,71.33,56.823,,240.269,310.942,0.055,-0.544,-0.416,8.837,2.532,1.411,,,0.0,0.0,,,,,,,,,-1.41,2.205,185.3,,,,,,,,,,13.25,,,66.21,,,3.297,,0.0,0.068,-0.411,,,-0.189,0.962,1.962,2.962,3.962,4.962,5.962,6.962,9.962,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.411,2022-08-31 11:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406946,42,QAS_Lv3,2022-08-31 12:00:00+00:00,988.0,3.0,76.97,76.97,3.681,2.296,33.99,560.227,465.653,87.595,71.029,0.147,246.036,316.264,0.112,0.0,-1.918,11.903,2.536,1.416,,,0.0,0.0,,,,,,,,,-1.414,2.219,185.5,,,,,,,,,,13.35,,,66.29,,,4.751,,0.0,0.064,-0.416,,,-0.194,0.958,1.958,2.958,3.958,4.958,5.958,6.958,9.958,,,,,,,,,,,,,,,,,,,,,,,0.029,-0.416,2022-08-31 12:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406947,43,QAS_Lv3,2022-08-31 13:00:00+00:00,989.0,3.133,76.7,76.7,3.699,2.019,27.37,661.932,558.784,104.342,85.234,0.149,243.266,315.986,0.075,0.0,-1.143,8.488,2.539,1.42,,,0.0,0.0,,,,,,,,,-1.426,2.233,185.5,,,,,,,,,,13.46,,,65.14,,,5.158,,0.0,0.061,-0.42,,,-0.197,0.954,1.954,2.954,3.954,4.954,5.954,6.954,9.954,,,,,,,,,,,,,,,,,,,,,,,0.025,-0.42,2022-08-31 13:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406948,44,QAS_Lv3,2022-08-31 14:00:00+00:00,989.0,3.083,76.93,76.93,3.697,2.589,36.57,709.517,651.915,112.888,99.44,0.152,247.237,318.405,0.12,0.0,-2.2,15.863,2.538,1.431,,,0.0,0.0,,,,,,,,,-1.426,2.245,185.6,,,,,,,,,,13.45,,,64.95,,,5.779,,0.0,0.062,-0.431,,,-0.202,0.949,1.949,2.949,3.949,4.949,5.949,6.949,9.949,,,,,,,,,,,,,,,,,,,,,,,0.026,-0.431,2022-08-31 14:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
3406949,45,QAS_Lv3,2022-08-31 15:00:00+00:00,989.0,3.95,72.0,72.0,3.679,2.318,357.6,715.199,745.045,113.646,113.646,0.152,246.189,316.636,0.062,0.0,-1.546,12.772,2.543,1.434,,,0.0,0.0,,,,,,,,,-1.429,2.259,185.9,,,,,,,,,,13.62,,,67.72,,,5.888,,0.0,0.057,-0.434,,,-0.206,0.945,1.945,2.945,3.945,4.945,5.945,6.945,9.945,,,,,,,,,,,,,,,,,,,,,,,0.021,-0.434,2022-08-31 15:00:00+00:00,2022,August,2022-08-31,243,737908,Summer,31,Aug
