,index,stid,time,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downwelling_shortwave_flux,surface_downwelling_shortwave_flux_corrected,surface_upwelling_shortwave_flux,surface_upwelling_shortwave_flux_corrected,surface_albedo,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux,cloud_area_fraction,surface_temperature,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,distance_to_surface_from_stake_assembly,depth_of_pressure_transducer_in_ice,depth_of_pressure_transducer_in_ice_corrected,precipitation,precipitation_corrected,ice_temperature_at_t1,ice_temperature_at_t2,ice_temperature_at_t3,ice_temperature_at_t4,ice_temperature_at_t5,ice_temperature_at_t6,ice_temperature_at_t7,ice_temperature_at_t8,platform_view_angle_x,platform_view_angle_y,platform_azimuth_angle,gps_latitude,gps_longitude,gps_altitude,gps_time,gps_geoid_separation,gps_geounit,gps_hdop,gps_numsat,gps_q,battery_voltage,,battery_voltage_at_sample_start,fan_current,frequency_of_precipitation_wire_vibration,temperature_of_logger,temperature_of_radiation_sensor,message_latitude,message_longitude,surface_height_1,surface_height_2,z_surf_1_adj_flag,z_surf_2_adj_flag,surface_height_combined,depth_of_ice_temperature_t1,depth_of_ice_temperature_t2,depth_of_ice_temperature_t3,depth_of_ice_temperature_t4,depth_of_ice_temperature_t5,depth_of_ice_temperature_t6,depth_of_ice_temperature_t7,depth_of_ice_temperature_t8,ice_temperature_at_10m,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,precipitation,precipitation_corrected,ice_temperature_at_t9,ice_temperature_at_t10,ice_temperature_at_t11,fan_current,depth_of_ice_temperature_t9,depth_of_ice_temperature_t10,depth_of_ice_temperature_t11,z_pt_cor_adj_flag,adjusted_ice_surface_height,adjusted_surface_height_1,adjusted_surface_height_2,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
1753857,0,KPC_Lv3,2022-05-28 17:00:00+00:00,975.0,1.667,61.15,61.15,,4.803,178.5,468.569,,324.524,,,,,,,,,,,10.582,10.94,,,,,,,,,,,1.855,0.483,212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.741,,,2022-05-28 17:00:00+00:00,2022,May,2022-05-28,148,737813,Spring,28,May
1753858,1,KPC_Lv3,2022-05-28 18:00:00+00:00,975.0,1.35,62.0,62.0,2.67,6.018,172.8,404.26,427.03,308.95,308.95,0.724,231.331,313.388,0.044,0.0,-63.516,25.077,2.509,0.618,15.258,15.615,0.0,0.0,,,,,,,,,1.862,0.481,212.1,79.914,-24.094,364.9,1800.26,,,0.93,,,13.45,,,70.53,,,3.176,,,0.091,0.382,,,-0.117,0.45,1.45,2.45,3.45,4.45,5.45,6.45,9.45,,,,,,,,,,,,,,,,,,,,,,-0.065,-0.242,0.009,2022-05-28 18:00:00+00:00,2022,May,2022-05-28,148,737813,Spring,28,May
1753859,2,KPC_Lv3,2022-05-28 19:00:00+00:00,975.0,0.917,66.17,66.17,2.762,5.38,168.0,352.733,374.326,273.432,273.432,0.731,231.661,310.717,0.07,-0.537,-46.083,24.786,2.257,0.61,15.373,15.731,0.0,0.0,,,,,,,,,1.859,0.476,211.9,79.914,-24.094,376.2,1900.26,,,0.72,,,13.45,,,68.68,,,2.634,,,0.343,0.39,,,0.013,0.58,1.58,2.58,3.58,4.58,5.58,6.58,9.58,,,,,,,,,,,,,,,,,,,,,,0.05,0.01,0.017,2022-05-28 19:00:00+00:00,2022,May,2022-05-28,148,737813,Spring,28,May
1753860,3,KPC_Lv3,2022-05-28 20:00:00+00:00,975.0,0.467,67.92,67.92,2.744,5.131,173.2,293.087,306.09,225.511,225.511,,235.842,309.074,0.137,-0.935,-39.36,22.848,2.268,0.605,15.393,15.75,0.0,0.0,,,,,,,,,1.912,0.583,211.8,79.914,-24.094,378.2,2000.26,,,0.78,,,13.41,,,69.63,,,2.104,,,0.332,0.395,,,0.01,0.577,1.577,2.577,3.577,4.577,5.577,6.577,9.577,,,,,,,,,,,,,,,,,,,,,,0.069,-0.001,0.022,2022-05-28 20:00:00+00:00,2022,May,2022-05-28,148,737813,Spring,28,May
1753861,4,KPC_Lv3,2022-05-28 21:00:00+00:00,974.0,-0.183,71.25,71.371,2.748,5.067,177.2,236.656,243.845,181.184,181.184,,239.318,307.301,0.207,-1.359,-33.545,19.156,2.265,0.605,15.402,15.769,0.0,0.0,,,,,,,,,1.969,0.691,212.0,79.914,-24.094,379.8,2100.26,,,0.81,,,13.34,,,70.39,,,1.453,,,0.335,0.395,,,0.012,0.578,1.579,2.579,3.579,4.579,5.579,6.579,9.579,,,,,,,,,,,,,,,,,,,,,,0.088,0.002,0.022,2022-05-28 21:00:00+00:00,2022,May,2022-05-28,148,737813,Spring,28,May
1753862,5,KPC_Lv3,2022-05-28 22:00:00+00:00,974.0,-0.55,72.52,72.902,2.723,4.701,173.0,173.473,176.53,132.276,132.276,,238.004,302.917,0.211,-2.348,-20.074,26.354,2.266,0.608,15.412,15.779,0.0,0.0,,,,,,,,,1.957,0.683,211.8,79.914,-24.094,370.8,2200.26,,,0.73,,,13.31,,,68.32,,,0.485,,,0.334,0.392,,,0.01,0.577,1.577,2.577,3.577,4.577,5.577,6.577,9.577,,,,,,,,,,,,,,,,,,,,,,0.098,0.001,0.019,2022-05-28 22:00:00+00:00,2022,May,2022-05-28,148,737813,Spring,28,May
1753863,6,KPC_Lv3,2022-05-28 23:00:00+00:00,974.0,-1.05,73.52,74.266,2.661,3.963,179.7,170.177,164.337,124.172,124.172,,228.772,299.088,0.139,-3.164,-11.291,25.174,2.268,0.61,15.402,15.769,0.0,0.0,,,,,,,,,1.955,0.681,211.7,79.914,-24.094,377.9,2300.26,,,0.69,,,13.31,,,69.67,,,-0.17,,,0.332,0.39,,,0.008,0.575,1.575,2.575,3.575,4.575,5.575,6.575,9.575,,,,,,,,,,,,,,,,,,,,,,0.088,-0.001,0.017,2022-05-28 23:00:00+00:00,2022,May,2022-05-28,148,737813,Spring,28,May
1753864,7,KPC_Lv3,2022-05-29 00:00:00+00:00,974.0,-1.633,75.22,76.414,2.608,3.345,177.9,108.039,108.315,82.523,82.523,,230.056,296.408,0.181,-3.795,-6.346,20.742,2.267,0.611,15.412,15.779,0.0,0.0,,,,,,,,,1.964,0.674,211.8,79.914,-24.094,379.0,0.26,,,0.99,,,13.29,,,69.7,,,-0.762,,,0.333,0.389,,,0.008,0.575,1.575,2.575,3.575,4.574,5.574,6.574,9.575,,,,,,,,,,,,,,,,,,,,,,0.098,-0.0,0.016,2022-05-29 00:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753865,8,KPC_Lv3,2022-05-29 01:00:00+00:00,973.0,-1.617,73.68,74.838,2.561,2.93,180.0,108.199,168.529,129.457,129.457,,228.113,291.077,0.16,-5.029,-0.06,22.828,2.277,0.612,15.393,15.769,0.0,0.0,,,,,,,,,1.948,0.679,212.2,79.914,-24.094,383.0,100.26,,,0.79,,,13.3,,,65.78,,,-1.752,,,0.323,0.388,,,0.002,0.569,1.569,2.569,3.569,4.569,5.569,6.569,9.569,,,,,,,,,,,,,,,,,,,,,,0.088,-0.01,0.015,2022-05-29 01:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753866,9,KPC_Lv3,2022-05-29 02:00:00+00:00,973.0,-1.167,70.25,71.043,2.524,3.712,213.9,170.739,167.89,130.021,130.021,,243.226,291.967,0.297,-4.926,-1.694,36.231,2.276,0.613,15.393,15.769,0.0,0.0,,,,,,,,,1.943,0.672,211.8,79.914,-24.094,379.6,200.26,,,0.82,,,13.32,,,68.75,,,-1.57,,,0.324,0.387,,,0.002,0.569,1.569,2.569,3.569,4.569,5.569,6.569,9.569,,,,,,,,,,,,,,,,,,,,,,0.088,-0.009,0.014,2022-05-29 02:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753867,10,KPC_Lv3,2022-05-29 03:00:00+00:00,972.0,-1.3,71.62,72.522,2.551,3.012,206.6,193.087,180.259,140.733,140.733,,233.019,293.226,0.196,-4.559,-2.439,23.402,2.273,0.608,15.383,15.768,0.0,0.0,,,,,,,,,1.943,0.676,211.7,79.914,-24.094,373.4,300.26,,,0.74,,,13.32,,,69.35,,,-1.049,,,0.327,0.392,,,0.006,0.573,1.573,2.573,3.573,4.573,5.573,6.573,9.573,,,,,,,,,,,,,,,,,,,,,,0.088,-0.006,0.019,2022-05-29 03:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753868,11,KPC_Lv3,2022-05-29 04:00:00+00:00,972.0,-0.6,67.45,67.838,2.529,2.537,217.6,250.724,229.413,180.55,180.55,,226.878,289.26,0.097,-5.45,0.566,18.404,2.273,0.61,15.345,15.73,0.0,0.0,,,,,,,,,1.941,0.681,211.1,79.914,-24.094,380.2,400.26,,,0.66,,,13.33,,,68.55,,,-1.034,,,0.327,0.39,,,0.005,0.572,1.572,2.572,3.572,4.572,5.572,6.572,9.572,,,,,,,,,,,,,,,,,,,,,,0.049,-0.007,0.017,2022-05-29 04:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753869,12,KPC_Lv3,2022-05-29 05:00:00+00:00,972.0,-0.633,64.13,64.519,2.398,3.668,232.8,296.865,272.192,215.927,215.927,,230.907,295.147,0.141,-4.094,-10.335,33.521,2.271,0.604,15.335,15.72,0.0,0.0,,,,,,,,,1.931,0.683,211.1,79.914,-24.094,379.5,500.26,,,0.76,,,13.33,,,69.99,,,-0.021,,,0.329,0.396,,,0.009,0.576,1.576,2.576,3.576,4.576,5.576,6.576,9.576,,,,,,,,,,,,,,,,,,,,,,0.04,-0.005,0.023,2022-05-29 05:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753870,13,KPC_Lv3,2022-05-29 06:00:00+00:00,972.0,-0.083,63.52,63.566,2.473,2.343,271.2,350.965,326.285,260.888,260.888,,227.271,291.178,0.075,-5.0,-0.835,14.645,2.277,0.604,15.306,15.691,0.0,0.0,,,,,,,,,1.922,0.691,210.9,79.914,-24.094,376.7,600.26,,,0.76,,,13.36,,,67.91,,,0.227,,,0.323,0.396,,,0.006,0.573,1.573,2.573,3.573,4.573,5.573,6.573,9.573,,,,,,,,,,,,,,,,,,,,,,0.011,-0.01,0.023,2022-05-29 06:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753871,14,KPC_Lv3,2022-05-29 07:00:00+00:00,972.0,-0.45,68.27,68.563,2.588,2.129,259.1,368.971,347.353,279.915,279.915,0.806,235.655,299.882,0.181,-3.029,-5.056,10.27,2.276,0.603,15.296,15.682,0.0,0.0,,,,,,,,,1.905,0.695,210.6,79.914,-24.094,376.1,700.26,,,0.69,,,13.37,,,69.79,,,1.767,,,0.324,0.397,,,0.007,0.574,1.574,2.574,3.574,4.574,5.574,6.574,9.574,,,,,,,,,,,,,,,,,,,,,,0.001,-0.009,0.024,2022-05-29 07:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753872,15,KPC_Lv3,2022-05-29 08:00:00+00:00,972.0,0.133,71.07,71.07,2.811,2.294,197.6,437.058,413.562,335.095,335.095,0.81,229.326,300.805,0.086,-2.772,-3.634,12.678,2.281,0.605,15.287,15.672,0.0,0.0,,,,,,,,,1.905,0.698,209.9,79.914,-24.094,378.1,800.26,,,0.79,,,13.38,,,68.68,,,1.776,,,0.319,0.395,,,0.004,0.571,1.571,2.571,3.571,4.571,5.571,6.571,9.571,,,,,,,,,,,,,,,,,,,,,,-0.008,-0.014,0.022,2022-05-29 08:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753873,16,KPC_Lv3,2022-05-29 09:00:00+00:00,971.0,0.8,68.03,68.03,2.827,2.267,208.4,492.042,471.618,380.479,380.479,0.807,231.604,302.301,0.075,-2.445,-4.075,12.707,2.276,0.599,15.239,15.633,0.0,0.0,,,,,,,,,1.891,0.71,210.1,79.914,-24.094,375.7,900.26,,,0.74,,,13.41,,,69.51,,,2.554,,,0.324,0.401,,,0.009,0.576,1.576,2.576,3.576,4.576,5.576,6.576,9.576,,,,,,,,,,,,,,,,,,,,,,-0.047,-0.009,0.028,2022-05-29 09:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753874,17,KPC_Lv3,2022-05-29 10:00:00+00:00,971.0,1.5,68.77,68.77,3.006,2.052,171.5,491.961,477.719,385.342,385.342,0.807,234.829,307.423,0.073,-1.301,-4.906,9.556,2.272,0.598,15.219,15.614,0.0,0.0,,,,,,,,,1.895,0.71,209.8,79.914,-24.094,380.0,1000.26,,,0.69,,,13.44,,,67.64,,,3.837,,,0.328,0.402,,,0.012,0.578,1.578,2.579,3.579,4.579,5.579,6.579,9.579,,,,,,,,,,,,,,,,,,,,,,-0.066,-0.005,0.029,2022-05-29 10:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753875,18,KPC_Lv3,2022-05-29 11:00:00+00:00,971.0,1.967,67.48,67.48,3.05,2.196,198.4,538.987,530.075,424.101,424.101,0.8,236.013,312.227,0.061,-0.228,-10.482,10.336,2.271,0.595,15.191,15.585,0.0,0.0,,,,,,,,,1.898,0.707,210.4,79.914,-24.094,371.8,1100.26,,,0.84,,,13.53,,,68.91,,,4.994,,,0.329,0.405,,,0.014,0.581,1.581,2.581,3.581,4.581,5.581,6.581,9.581,,,,,,,,,,,,,,,,,,,,,,-0.095,-0.004,0.032,2022-05-29 11:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753876,19,KPC_Lv3,2022-05-29 12:00:00+00:00,970.0,1.833,69.52,69.52,3.115,4.266,175.6,531.19,529.348,424.101,424.101,0.801,251.461,325.682,0.231,0.0,-29.369,23.876,2.274,0.595,15.229,15.633,0.0,0.0,,,,,,,,,1.924,0.705,210.6,79.914,-24.094,384.2,1200.26,,,0.92,,,13.62,,,68.0,,,5.876,,,0.326,0.405,,,0.012,0.579,1.579,2.579,3.579,4.579,5.579,6.579,9.579,,,,,,,,,,,,,,,,,,,,,,-0.047,-0.007,0.032,2022-05-29 12:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753877,20,KPC_Lv3,2022-05-29 13:00:00+00:00,970.0,2.017,69.05,69.05,3.135,3.825,176.1,517.363,521.06,416.772,416.772,0.8,244.722,317.362,0.15,0.0,-25.021,22.926,2.263,0.597,15.229,15.633,0.0,0.0,,,,,,,,,1.957,0.7,210.9,79.914,-24.094,372.9,1300.26,,,1.02,,,13.62,,,68.02,,,4.253,,,0.337,0.403,,,0.017,0.583,1.583,2.583,3.583,4.583,5.583,6.583,9.583,,,,,,,,,,,,,,,,,,,,,,-0.047,0.004,0.03,2022-05-29 13:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753878,21,KPC_Lv3,2022-05-29 14:00:00+00:00,970.0,2.3,67.23,67.23,3.115,3.14,161.4,490.756,499.289,394.362,394.362,0.79,248.558,316.738,0.176,0.0,-19.306,19.645,2.272,0.604,15.229,15.633,0.0,0.0,,,,,,,,,1.971,0.693,211.2,79.914,-24.094,380.7,1400.26,,,0.93,,,13.63,,,68.31,,,4.643,,,0.329,0.396,,,0.009,0.576,1.576,2.576,3.576,4.576,5.576,6.576,9.576,,,,,,,,,,,,,,,,,,,,,,-0.047,-0.005,0.023,2022-05-29 14:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753879,22,KPC_Lv3,2022-05-29 15:00:00+00:00,969.0,2.4,65.57,65.57,3.063,4.346,174.0,467.042,479.732,374.137,374.137,0.78,250.079,321.223,0.187,0.0,-31.067,30.841,2.273,0.613,15.219,15.633,0.0,0.0,,,,,,,,,1.993,0.686,212.2,79.914,-24.094,375.3,1500.26,,,0.93,,,13.88,,,70.4,,,5.11,,,0.327,0.387,,,0.004,0.571,1.571,2.571,3.571,4.571,5.571,6.571,9.571,,,,,,,,,,,,,,,,,,,,,,-0.048,-0.006,0.014,2022-05-29 15:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753880,23,KPC_Lv3,2022-05-29 16:00:00+00:00,969.0,1.983,69.1,69.1,3.133,5.632,166.4,502.813,522.18,400.423,400.423,0.767,244.162,321.967,0.146,0.0,-38.404,34.334,2.276,0.617,15.219,15.633,0.0,0.0,,,,,,,,,2.0,0.681,213.1,79.914,-24.094,383.2,1600.26,,,0.73,,,13.78,,,69.79,,,4.605,,,0.324,0.383,,,0.0,0.567,1.567,2.567,3.567,4.567,5.567,6.567,9.567,,,,,,,,,,,,,,,,,,,,,,-0.048,-0.009,0.01,2022-05-29 16:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753881,24,KPC_Lv3,2022-05-29 17:00:00+00:00,968.0,2.233,71.2,71.2,3.29,4.855,169.2,437.219,459.133,346.23,346.23,0.754,241.335,317.213,0.103,0.0,-26.306,32.739,2.274,0.611,15.219,15.642,0.0,0.0,,,,,,,,,2.007,0.676,212.0,79.914,-24.094,376.1,1700.26,,,0.81,,,13.93,,,70.19,,,3.82,,,0.326,0.389,,,0.004,0.571,1.571,2.571,3.571,4.571,5.571,6.571,9.571,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.007,0.016,2022-05-29 17:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753882,25,KPC_Lv3,2022-05-29 18:00:00+00:00,968.0,4.05,63.45,63.45,3.336,4.609,314.7,400.884,426.911,314.658,314.658,0.737,235.537,310.324,0.0,-0.651,-13.43,57.596,2.27,0.607,15.229,15.652,0.0,0.0,,,,,,,,,2.0,0.664,212.5,79.914,-24.094,373.2,1800.26,,,0.93,,,13.92,,,71.86,,,3.939,,,0.33,0.393,,,0.008,0.575,1.575,2.575,3.575,4.575,5.575,6.575,9.575,,,,,,,,,,,,,,,,,,,,,,-0.029,-0.003,0.02,2022-05-29 18:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753883,26,KPC_Lv3,2022-05-29 19:00:00+00:00,969.0,4.483,62.02,62.02,3.358,2.702,289.2,347.749,373.189,267.935,267.935,0.718,240.844,314.214,0.0,0.0,-7.586,21.246,2.269,0.605,15.229,15.643,0.0,0.0,,,,,,,,,2.048,0.655,211.5,79.914,-24.094,379.2,1900.26,,,0.69,,,13.86,,,71.28,,,5.869,,,0.331,0.395,,,0.01,0.576,1.576,2.576,3.576,4.576,5.576,6.576,9.576,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.003,0.022,2022-05-29 19:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753884,27,KPC_Lv3,2022-05-29 20:00:00+00:00,969.0,5.767,57.45,57.45,3.403,4.924,317.7,302.251,316.081,229.457,229.457,,247.495,321.048,0.0,0.0,-18.801,73.424,2.283,0.597,15.229,15.643,0.0,0.0,,,,,,,,,2.021,0.655,212.5,79.914,-24.094,378.6,2000.26,,,0.72,,,13.8,,,72.63,,,6.993,,,0.317,0.403,,,0.007,0.574,1.574,2.574,3.574,4.574,5.574,6.574,9.574,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.016,0.03,2022-05-29 20:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753885,28,KPC_Lv3,2022-05-29 21:00:00+00:00,969.0,4.183,65.47,65.47,3.471,5.233,313.1,261.174,265.401,194.785,194.785,,251.333,325.24,0.104,0.0,-18.925,61.646,2.273,0.614,15.248,15.662,0.0,0.0,,,,,,,,,2.017,0.643,212.2,79.914,-24.094,378.1,2100.26,,,0.81,,,13.71,,,70.31,,,6.788,,,0.327,0.386,,,0.003,0.57,1.57,2.57,3.57,4.57,5.57,6.57,9.57,,,,,,,,,,,,,,,,,,,,,,-0.019,-0.006,0.013,2022-05-29 21:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753886,29,KPC_Lv3,2022-05-29 22:00:00+00:00,969.0,3.4,68.75,68.75,3.449,8.9,279.9,230.868,228.255,169.345,169.345,,250.881,323.69,0.142,0.0,-35.384,89.442,2.272,0.614,15.258,15.671,0.0,0.0,,,,,,,,,1.983,0.626,215.3,79.914,-24.094,373.3,2200.26,,,0.78,,,13.67,,,69.74,,,5.252,,,0.328,0.386,,,0.004,0.571,1.571,2.571,3.571,4.571,5.571,6.571,9.571,,,,,,,,,,,,,,,,,,,,,,-0.009,-0.005,0.013,2022-05-29 22:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753887,30,KPC_Lv3,2022-05-29 23:00:00+00:00,970.0,2.417,71.22,71.22,3.328,8.91,276.9,212.942,206.841,155.109,155.109,,246.866,318.862,0.152,0.0,-44.636,64.685,2.273,0.619,15.287,15.691,0.0,0.0,,,,,,,,,2.047,0.605,212.3,79.914,-24.094,379.6,2300.26,,,0.77,,,13.66,,,70.52,,,3.706,,,0.327,0.381,,,0.001,0.568,1.568,2.568,3.568,4.568,5.568,6.568,9.568,,,,,,,,,,,,,,,,,,,,,,0.01,-0.006,0.008,2022-05-29 23:00:00+00:00,2022,May,2022-05-29,149,737814,Spring,29,May
1753888,31,KPC_Lv3,2022-05-30 00:00:00+00:00,970.0,2.233,70.68,70.68,3.26,9.84,278.8,199.598,188.948,143.199,143.199,,241.556,314.598,0.105,0.0,-55.423,66.592,2.147,0.624,15.268,15.672,0.0,0.0,,,,,,,,,2.081,0.588,210.6,79.914,-24.094,382.2,0.26,,,0.78,,,13.66,,,68.93,,,2.671,,,0.453,0.376,,,0.061,0.628,1.628,2.628,3.628,4.628,5.628,6.628,9.628,,,,,,,,,,,,,,,,,,,,,,-0.009,0.12,0.003,2022-05-30 00:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753889,32,KPC_Lv3,2022-05-30 01:00:00+00:00,971.0,1.767,70.1,70.1,3.123,8.83,287.8,90.354,185.598,142.142,142.142,,239.75,313.817,0.111,0.0,-60.917,48.427,2.087,0.626,15.287,15.682,0.0,0.0,,,,,,,,,2.086,0.591,211.1,79.914,-24.094,378.7,100.26,,,0.86,,,13.65,,,69.37,,,2.359,,,0.513,0.374,,,0.09,0.657,1.657,2.657,3.657,4.657,5.657,6.657,9.657,,,,,,,,,,,,,,,,,,,,,,0.001,0.18,0.001,2022-05-30 01:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753890,33,KPC_Lv3,2022-05-30 02:00:00+00:00,972.0,1.583,66.37,66.37,2.915,8.89,289.0,211.736,193.701,149.894,149.894,,235.847,309.238,0.079,-0.898,-55.21,67.95,2.072,0.627,15.287,15.672,0.0,0.0,,,,,,,,,2.005,0.581,214.2,79.914,-24.094,377.0,200.26,,,0.83,,,13.65,,,70.37,,,1.716,,,0.528,0.373,,,0.097,0.664,1.664,2.664,3.664,4.664,5.664,6.664,9.664,,,,,,,,,,,,,,,,,,,,,,-0.008,0.195,-0.0,2022-05-30 02:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753891,34,KPC_Lv3,2022-05-30 03:00:00+00:00,973.0,1.05,64.6,64.6,2.728,10.17,287.9,237.862,216.781,169.486,169.486,,236.785,309.072,0.117,-0.942,-77.745,62.25,2.073,0.623,15.296,15.673,0.0,0.0,,,,,,,,,2.002,0.572,212.4,79.914,-24.094,374.5,300.26,,,0.73,,,13.66,,,69.73,,,1.64,,,0.527,0.377,,,0.099,0.666,1.666,2.666,3.666,4.666,5.666,6.666,9.666,,,,,,,,,,,,,,,,,,,,,,-0.008,0.194,0.004,2022-05-30 03:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753892,35,KPC_Lv3,2022-05-30 04:00:00+00:00,973.0,0.65,63.47,63.47,2.604,9.96,288.0,274.598,250.191,197.604,197.604,,232.254,306.664,0.09,-1.455,-74.029,64.597,2.066,0.619,15.306,15.682,0.0,0.0,,,,,,,,,2.0,0.576,210.6,79.914,-24.094,378.3,400.26,,,0.7,,,13.66,,,69.56,,,1.204,,,0.534,0.381,,,0.104,0.671,1.671,2.671,3.671,4.671,5.671,6.671,9.671,,,,,,,,,,,,,,,,,,,,,,0.002,0.201,0.008,2022-05-30 04:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753893,36,KPC_Lv3,2022-05-30 05:00:00+00:00,974.0,0.767,62.57,62.57,2.586,9.59,289.1,322.026,293.179,233.897,233.897,,226.873,304.848,0.027,-1.831,-62.259,75.034,2.257,0.618,15.316,15.682,0.0,0.0,,,,,,,,,2.036,0.574,210.0,79.914,-24.094,378.2,500.26,,,0.81,,,13.67,,,70.32,,,0.977,,,0.343,0.382,,,0.009,0.576,1.576,2.576,3.576,4.576,5.576,6.576,9.576,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,0.009,2022-05-30 05:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753894,37,KPC_Lv3,2022-05-30 06:00:00+00:00,975.0,0.883,62.18,62.18,2.589,9.41,283.5,370.981,341.875,275.476,275.476,,228.343,305.37,0.037,-1.722,-61.773,72.44,2.466,0.62,15.316,15.673,0.0,0.0,,,,,,,,,1.948,0.574,210.4,79.914,-24.094,377.2,600.26,,,0.76,,,13.68,,,69.19,,,1.245,,,0.134,0.38,,,-0.096,0.471,1.471,2.471,3.471,4.471,5.471,6.471,9.471,,,,,,,,,,,,,,,,,,,,,,-0.007,-0.199,0.007,2022-05-30 06:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753895,38,KPC_Lv3,2022-05-30 07:00:00+00:00,976.0,1.083,62.47,62.47,2.636,7.854,282.6,422.347,394.118,320.719,320.719,0.814,228.404,306.449,0.027,-1.478,-55.36,62.24,2.128,0.622,15.325,15.673,0.0,0.0,,,,,,,,,1.881,0.588,211.1,79.914,-24.094,375.6,700.26,,,0.69,,,13.7,,,68.85,,,1.649,,,0.472,0.378,,,0.072,0.638,1.638,2.639,3.639,4.638,5.638,6.638,9.639,,,,,,,,,,,,,,,,,,,,,,-0.007,0.139,0.005,2022-05-30 07:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753896,39,KPC_Lv3,2022-05-30 08:00:00+00:00,977.0,0.983,64.65,64.65,2.706,9.45,277.6,476.929,450.972,366.032,366.032,0.812,231.904,310.747,0.069,-0.532,-80.086,42.748,2.555,0.622,15.316,15.655,0.0,0.0,,,,,,,,,1.907,0.595,212.0,79.914,-24.094,379.9,800.26,,,0.71,,,13.71,,,70.7,,,2.139,,,0.045,0.378,,,-0.142,0.425,1.425,2.425,3.425,4.425,5.425,6.425,9.425,,,,,,,,,,,,,,,,,,,,,,-0.026,-0.288,0.005,2022-05-30 08:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
1753897,40,KPC_Lv3,2022-05-30 09:00:00+00:00,977.0,0.9,66.45,66.45,2.764,9.47,279.2,503.698,481.897,390.557,390.557,0.81,231.421,311.143,0.068,-0.44,-81.65,39.667,2.103,0.622,15.325,15.664,0.0,0.0,,,,,,,,,1.933,0.607,210.7,79.914,-24.094,373.5,900.26,,,0.74,,,13.73,,,71.96,,,2.014,,,0.497,0.378,,,0.084,0.651,1.651,2.651,3.651,4.651,5.651,6.651,9.651,,,,,,,,,,,,,,,,,,,,,,-0.017,0.163,0.005,2022-05-30 09:00:00+00:00,2022,May,2022-05-30,150,737815,Spring,30,May
