,stid,Datetime,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Downwelling longwave radiation,Upwelling longwave radiation,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Surface height from combined measurements,Surface height from combined measurements DELTA,Albedo,Cloud cover,Ablation,Melting Season
115886,NSE,1998-04-24 00:00:00+00:00,,,,,,,,,,,,,,0.0,0.0,,,False,
115887,NSE,1998-04-25 00:00:00+00:00,750.0,-21.229166666666668,,,6.161666666666666,324.2083333333333,272.81666666666666,226.81875,,,,,-12.85,-0.0008333333333333334,0.0,0.8366666666666666,,False,
115888,NSE,1998-04-26 00:00:00+00:00,748.8125,-18.261666666666667,,,3.0262499999999997,272.09999999999997,260.4166666666667,219.55958333333334,,,,,-11.542,-0.004583333333333333,-0.01,0.841111111111111,,False,
115889,NSE,1998-04-27 00:00:00+00:00,744.1958333333333,-16.731666666666666,,,2.9000000000000004,309.46250000000003,276.14166666666665,233.9825,,,,,-14.962222222222225,-0.005833333333333334,0.0,0.8455555555555555,,False,
115890,NSE,1998-04-28 00:00:00+00:00,742.9416666666667,-23.48541666666667,,,4.399583333333333,270.7625,285.36958333333337,235.78958333333333,,,,,-17.422608695652173,-0.01,0.0,0.8255555555555555,,False,
115891,NSE,1998-04-29 00:00:00+00:00,745.8666666666667,-22.679999999999996,,,4.5375000000000005,127.12083333333334,299.7416666666666,249.94583333333335,,,,,-7.848888888888889,-0.01,0.0,0.835,,False,
115892,NSE,1998-04-30 00:00:00+00:00,743.6916666666666,-17.530833333333334,,,7.8950000000000005,103.47916666666667,256.875,218.42333333333332,,,,,-4.815833333333334,-0.009166666666666667,0.0,0.849,,False,
115893,NSE,1998-05-01 00:00:00+00:00,747.7333333333332,-17.122916666666665,,,2.4929166666666664,131.1625,312.35833333333335,265.9166666666667,,,,,-12.47181818181818,-0.01958333333333333,0.0,0.8560000000000001,,False,
115894,NSE,1998-05-02 00:00:00+00:00,741.3083333333334,-13.246666666666664,,,4.1499999999999995,139.6625,257.05,225.1170833333333,,,,,4.533333333333332,-0.014166666666666668,0.01,0.8666666666666667,,False,
115895,NSE,1998-05-03 00:00:00+00:00,738.5583333333334,-15.950000000000001,,,10.240416666666667,243.23749999999998,299.9583333333333,255.16166666666666,,,,,-2.3595833333333336,-0.011250000000000001,-0.01,0.852,,False,
115896,NSE,1998-05-04 00:00:00+00:00,741.9499999999999,-20.45125,,,11.565416666666666,326.39166666666665,322.40000000000003,267.45125,,,,,-7.550416666666667,-0.023749999999999997,0.0,0.8320000000000001,,False,
115897,NSE,1998-05-05 00:00:00+00:00,746.0708333333332,-22.464583333333334,,,4.881666666666667,313.25,306.4479166666667,261.51208333333335,,,,,-4.711904761904761,-0.014166666666666668,0.0,0.8627272727272728,,False,
115898,NSE,1998-05-06 00:00:00+00:00,752.6541666666667,-19.398333333333333,,,7.0874999999999995,340.0708333333333,329.8,276.19166666666666,,,,,-16.801666666666666,-0.01,0.0,0.8390909090909091,,False,
115899,NSE,1998-05-07 00:00:00+00:00,751.6458333333334,-17.294583333333335,,,5.392500000000001,213.54583333333332,322.4166666666667,270.68125000000003,,,,,-18.480416666666667,-0.014583333333333335,-0.01,0.838181818181818,,False,
115900,NSE,1998-05-08 00:00:00+00:00,745.6083333333332,-15.936250000000001,,,4.37125,189.35833333333335,289.4166666666667,245.6883333333333,,,,,-8.156190476190478,-0.018333333333333333,0.01,0.85,,False,
115901,NSE,1998-05-09 00:00:00+00:00,738.9625,-13.000416666666666,,,2.2133333333333334,159.19166666666666,280.25,242.25625,,,,,3.0376470588235294,0.014583333333333332,0.04,0.8645454545454545,,False,
115902,NSE,1998-05-10 00:00:00+00:00,734.3708333333334,-16.307916666666667,,,4.614583333333333,221.48333333333335,263.0,230.45083333333335,,,,,3.56125,0.034583333333333334,0.01,0.879090909090909,,False,
115903,NSE,1998-05-11 00:00:00+00:00,736.1416666666665,-12.597916666666665,,,5.6379166666666665,163.35,293.0833333333333,254.69333333333336,,,,,10.210833333333333,0.07125,0.05000000000000001,0.8690909090909091,,False,
115904,NSE,1998-05-12 00:00:00+00:00,738.5333333333334,-14.320416666666665,,,6.157499999999999,107.9875,298.25,258.04833333333335,,,,,-2.719999999999999,0.07833333333333334,-0.06,0.8654545454545454,,False,
115905,NSE,1998-05-13 00:00:00+00:00,737.3958333333334,-12.981666666666664,,,9.03125,81.30833333333334,284.6666666666667,245.96166666666667,,,,,21.795294117647057,0.015000000000000001,-0.0499999999999999,0.8654545454545454,,False,
115906,NSE,1998-05-14 00:00:00+00:00,731.4458333333332,-13.715416666666668,,,9.059583333333334,88.425,297.5333333333333,256.57,,,,,-16.889166666666664,0.0016666666666666668,0.0,0.8636363636363636,,False,
115907,NSE,1998-05-15 00:00:00+00:00,738.7708333333334,-18.615416666666665,,,5.45,307.2375,361.18333333333334,303.4558333333333,,,,,-7.609166666666667,0.0,0.0,0.8418181818181818,,False,
115908,NSE,1998-05-16 00:00:00+00:00,738.7125,-20.057916666666667,,,7.019999999999999,309.29583333333335,333.89166666666665,286.00624999999997,,,,,0.7026086956521741,-0.00375,-0.01,0.8572727272727273,,False,
115909,NSE,1998-05-17 00:00:00+00:00,744.9875000000001,-18.110416666666666,,,4.64375,179.15,361.3416666666667,307.93208333333337,,,,,-7.347916666666666,-0.015833333333333335,-0.01,0.8563636363636363,,False,
115910,NSE,1998-05-18 00:00:00+00:00,753.1124999999998,-18.874166666666667,,,5.861666666666667,303.12083333333334,366.3416666666667,310.8666666666667,,,,,-15.823333333333336,-0.017083333333333336,-0.01,0.85,,False,
115911,NSE,1998-05-19 00:00:00+00:00,759.5499999999998,-12.911666666666667,,,5.760833333333333,305.60833333333335,344.575,292.6145833333333,,,,,-27.64625,-0.01875,0.01,0.8509090909090908,,False,
115912,NSE,1998-05-20 00:00:00+00:00,758.7208333333334,-6.785833333333334,,,3.5362499999999994,243.54583333333335,347.8416666666667,293.1758333333333,,,,,-26.011111111111113,-0.024166666666666666,-0.0199999999999999,0.8454545454545453,,False,
115913,NSE,1998-05-21 00:00:00+00:00,755.25,-3.1475000000000004,,,4.38875,128.66666666666666,297.375,253.48000000000002,,,,,22.704444444444444,-0.024166666666666666,0.01,0.8527272727272727,,False,
115914,NSE,1998-05-22 00:00:00+00:00,753.1125000000001,-4.8637500000000005,,,4.9158333333333335,171.49166666666667,348.13333333333327,293.52458333333334,,,,,15.215000000000002,-0.009583333333333334,0.01,0.8445454545454545,,False,
115915,NSE,1998-05-23 00:00:00+00:00,752.625,-8.473333333333334,,,7.68625,254.67083333333332,340.7,284.5075,,,,,33.715333333333334,-0.00125,0.01,0.835,,False,
115916,NSE,1998-05-24 00:00:00+00:00,755.8333333333334,-7.7924999999999995,,,5.517916666666667,285.2916666666667,343.23333333333335,290.3575,,,,,12.482272727272727,0.0004166666666666667,-0.02,0.8483333333333333,,False,
115917,NSE,1998-05-25 00:00:00+00:00,758.375,-6.368333333333332,,,5.10625,157.79583333333332,313.5208333333333,269.16333333333336,,,,,46.28470588235294,0.0016666666666666668,0.02,0.8463636363636364,,False,
115918,NSE,1998-05-26 00:00:00+00:00,756.0208333333334,-6.624166666666667,,,7.4312499999999995,126.49583333333332,256.2333333333333,222.94499999999996,,,,,65.85400000000001,0.009583333333333334,0.03,0.87,,False,
115919,NSE,1998-05-27 00:00:00+00:00,757.1625,-4.0925,,,7.712083333333333,154.40416666666667,325.91249999999997,283.1816666666667,,,,,74.54,0.10083333333333333,0.12,0.87,,False,
115920,NSE,1998-05-28 00:00:00+00:00,760.0500000000001,-2.715833333333333,,,3.3166666666666664,103.24583333333332,304.5541666666667,261.5125,,,,,58.9975,0.14583333333333334,-0.0099999999999999,0.8527272727272727,,False,
115921,NSE,1998-05-29 00:00:00+00:00,764.0333333333333,-2.5958333333333337,,,3.892916666666667,134.83333333333334,356.325,293.01958333333334,,,,,37.155454545454546,0.12958333333333336,-0.02,0.8258333333333333,,False,
115922,NSE,1998-05-30 00:00:00+00:00,767.7833333333333,-6.611250000000001,,,4.241666666666667,54.77916666666667,383.0916666666667,308.85083333333336,,,,,-21.23,0.12125000000000001,0.0,0.8116666666666666,,False,
115923,NSE,1998-05-31 00:00:00+00:00,768.8916666666665,-7.497916666666666,,,3.34125,40.0375,391.89166666666665,317.13124999999997,,,,,-17.380000000000003,0.11499999999999999,0.0,0.8108333333333334,,False,
115924,NSE,1998-06-01 00:00:00+00:00,767.0791666666668,-8.862083333333333,,,3.663333333333334,190.3083333333333,395.6333333333334,317.16041666666666,,,,,-12.195384615384617,0.1125,0.0,0.8108333333333334,,False,
115925,NSE,1998-06-02 00:00:00+00:00,765.6166666666668,-8.129166666666668,,,4.20125,162.29999999999998,392.6333333333334,318.0570833333333,,,,,-0.29727272727272785,0.11041666666666666,0.0,0.8108333333333334,,False,
115926,NSE,1998-06-03 00:00:00+00:00,759.5083333333332,-7.520416666666666,,,5.242916666666667,216.04999999999998,401.1416666666667,323.56916666666666,,,,,-27.946250000000003,0.11,0.0,0.8058333333333333,,False,
115927,NSE,1998-06-04 00:00:00+00:00,759.2083333333334,-9.484166666666667,,,7.086666666666667,328.125,401.1333333333334,320.3016666666667,,,,,-9.920833333333334,0.10583333333333333,0.0,0.8076923076923077,,False,
115928,NSE,1998-06-05 00:00:00+00:00,758.4583333333334,-7.22625,,,9.334166666666667,249.97500000000002,397.6583333333333,319.09375,,,,,12.004583333333334,0.10125,0.0,0.8023076923076923,,False,
115929,NSE,1998-06-06 00:00:00+00:00,756.2458333333334,-8.930833333333334,,,3.0308333333333333,124.05416666666667,345.7416666666666,284.14208333333335,,,,,-0.9445000000000003,0.09250000000000001,-0.01,0.8284615384615385,,False,
115930,NSE,1998-06-07 00:00:00+00:00,753.275,-11.195416666666668,,,3.143333333333333,57.979166666666664,389.59999999999997,314.0820833333333,,,,,4.386923076923078,0.085,0.0,0.803076923076923,,False,
115931,NSE,1998-06-08 00:00:00+00:00,749.4041666666667,-10.5275,,,2.6875,155.85416666666666,392.92499999999995,318.03875,,,,,6.145416666666667,0.08166666666666667,-0.0099999999999999,0.8115384615384615,,False,
115932,NSE,1998-06-09 00:00:00+00:00,748.5083333333333,-12.837916666666667,,,6.432083333333334,332.0416666666667,406.3500000000001,328.37624999999997,,,,,-8.485416666666667,0.08,0.0,0.8099999999999999,,False,
115933,NSE,1998-06-10 00:00:00+00:00,750.0791666666668,-12.902499999999998,,,4.4325,174.14166666666665,406.60833333333335,328.88208333333336,,,,,-13.50375,0.08041666666666666,-0.0099999999999999,0.8092307692307692,,False,
115934,NSE,1998-06-11 00:00:00+00:00,750.475,-12.649166666666668,,,4.20625,73.1375,408.5916666666667,330.08625,,,,,-16.057894736842105,0.07916666666666668,0.0099999999999999,0.81,,False,
115935,NSE,1998-06-12 00:00:00+00:00,751.7708333333334,-12.684583333333334,,,3.9945833333333334,146.34583333333333,413.5833333333333,331.7275,,,,,-12.562083333333334,0.07666666666666667,0.0,0.8023076923076923,,False,
115936,NSE,1998-06-13 00:00:00+00:00,753.9041666666667,-10.152083333333332,,,4.2370833333333335,85.83333333333333,414.2083333333333,331.79625000000004,,,,,-32.30176470588236,0.07375,-0.0099999999999999,0.8015384615384615,,False,
115937,NSE,1998-06-14 00:00:00+00:00,758.2375000000001,-8.492916666666666,,,3.989166666666667,255.4625,412.7083333333333,327.63041666666663,,,,,0.6099999999999999,0.07625,0.0,0.7976923076923078,,False,
115938,NSE,1998-06-15 00:00:00+00:00,762.5333333333333,-6.96125,,,4.332916666666667,329.3625,411.24583333333334,322.09583333333336,,,,,-25.34347826086957,0.06833333333333334,-0.01,0.7823076923076923,,False,
115939,NSE,1998-06-16 00:00:00+00:00,762.6625,-5.958749999999999,,,3.7954166666666667,268.07916666666665,313.2975,259.36125,,,,,-12.52842105263158,0.07291666666666667,0.0399999999999999,0.833076923076923,,False,
115940,NSE,1998-06-17 00:00:00+00:00,761.1,-4.03125,,,6.316666666666666,309.425,334.29999999999995,293.38124999999997,,,,,10.236666666666666,0.10416666666666667,-0.0099999999999999,0.8823076923076923,,False,
115941,NSE,1998-06-18 00:00:00+00:00,759.2708333333334,-8.210416666666667,,,4.94125,224.45416666666665,387.0833333333333,326.19291666666663,,,,,-6.093636363636364,0.09249999999999999,0.0,0.8423076923076922,,False,
115942,NSE,1998-06-19 00:00:00+00:00,759.8166666666666,-8.672083333333333,,,6.675,150.65833333333333,290.1583333333333,249.27666666666664,,,,,42.90291666666667,0.09249999999999999,-0.01,0.8576923076923078,,False,
115943,NSE,1998-06-20 00:00:00+00:00,759.0791666666668,-8.233749999999999,,,5.791666666666667,139.8,317.5,272.2991666666667,,,,,23.839583333333334,0.09000000000000001,0.0,0.856923076923077,,False,
115944,NSE,1998-06-21 00:00:00+00:00,756.4541666666668,-8.67375,,,1.5136842105263157,94.67083333333335,372.875,312.0416666666667,,,,,12.033333333333333,0.08374999999999999,-0.0099999999999999,0.8461538461538461,,False,
115945,NSE,1998-06-22 00:00:00+00:00,756.2166666666667,-7.340833333333333,,,2.1733333333333333,84.00833333333334,321.62083333333334,285.73333333333335,,,,,2.3600000000000003,0.09458333333333334,0.01,0.8691666666666666,,False,
115946,NSE,1998-06-23 00:00:00+00:00,756.7541666666666,-7.309583333333333,,,2.60875,257.9875,355.57916666666665,305.44125,,,,,-1.4013043478260858,0.09833333333333333,0.0,0.8491666666666666,,False,
115947,NSE,1998-06-24 00:00:00+00:00,759.6541666666666,-4.709583333333334,,,2.7000000000000006,102.06666666666668,366.4791666666667,303.79833333333335,,,,,1.333076923076923,0.09666666666666666,-0.02,0.8353846153846154,,False,
115948,NSE,1998-06-25 00:00:00+00:00,762.6166666666667,-3.9200000000000004,,,1.7666666666666666,144.35416666666666,295.05,254.14166666666665,,,,,51.39272727272728,0.09583333333333333,0.03,0.8615384615384615,,False,
115949,NSE,1998-06-26 00:00:00+00:00,763.1708333333332,-3.109583333333333,,,1.0995833333333334,108.44166666666666,358.4291666666666,305.39833333333337,,,,,18.524615384615384,0.10666666666666667,-0.03,0.8523076923076923,,False,
115950,NSE,1998-06-27 00:00:00+00:00,760.3625000000001,-5.41875,,,2.3325,249.21666666666667,376.82500000000005,307.40916666666664,,,,,-3.1335714285714285,0.08833333333333333,0.01,0.8200000000000001,,False,
115951,NSE,1998-06-28 00:00:00+00:00,760.5666666666666,-6.477083333333333,,,1.91625,127.08333333333333,358.5041666666666,293.83458333333334,,,,,-3.1258333333333326,0.08625,0.0,0.8323076923076923,,False,
115952,NSE,1998-06-29 00:00:00+00:00,761.9541666666668,-6.920416666666667,,,3.3154166666666662,74.22916666666667,394.625,307.8704166666667,,,,,4.900588235294117,0.08875,0.0,0.7853846153846155,,False,
115953,NSE,1998-06-30 00:00:00+00:00,760.6833333333334,-8.270833333333334,,,6.2275,112.69583333333333,262.04583333333335,227.40583333333333,,,,,3.701428571428571,0.09083333333333334,0.03,0.8516666666666666,,False,
115954,NSE,1998-07-01 00:00:00+00:00,756.1541666666667,-4.1033333333333335,,,4.807083333333334,135.12916666666666,332.09166666666664,284.3879166666666,,,,,37.743750000000006,0.1679166666666667,0.04,0.856923076923077,,False,
115955,NSE,1998-07-02 00:00:00+00:00,751.7583333333333,-5.80875,,,7.470833333333334,302.7625,370.0916666666667,312.7345833333334,,,,,17.817142857142862,0.18083333333333332,0.0099999999999999,0.8461538461538461,,False,
115956,NSE,1998-07-03 00:00:00+00:00,749.7416666666667,-5.788333333333334,,,5.025833333333333,277.5541666666667,396.65000000000003,328.18416666666667,,,,,5.987368421052632,0.17541666666666667,-0.0199999999999999,0.8276923076923077,,False,
115957,NSE,1998-07-04 00:00:00+00:00,753.75,-7.245416666666666,,,4.902916666666667,287.53749999999997,378.59999999999997,316.4370833333333,,,,,7.446956521739129,0.17083333333333336,0.01,0.8353846153846154,,False,
115958,NSE,1998-07-05 00:00:00+00:00,757.4416666666666,-3.6858333333333326,,,4.199166666666667,282.89166666666665,367.8708333333334,303.45208333333335,,,,,11.905652173913042,0.17,0.0,0.8407692307692307,,False,
115959,NSE,1998-07-06 00:00:00+00:00,753.2541666666667,-7.763749999999999,,,3.9170833333333337,192.4916666666667,359.9875,298.2391666666667,,,,,-10.868695652173916,0.16416666666666668,0.0,0.8323076923076923,,False,
115960,NSE,1998-07-07 00:00:00+00:00,748.0499999999998,-9.589166666666666,,,5.348333333333334,326.24583333333334,372.8875,306.82916666666665,,,,,-9.338636363636365,0.16083333333333336,-0.01,0.8253846153846154,,False,
115961,NSE,1998-07-08 00:00:00+00:00,747.5125000000002,-9.31375,,,7.002083333333334,325.94166666666666,378.1791666666666,311.56541666666664,,,,,-3.905416666666667,0.15625,0.0,0.8284615384615385,,False,
115962,NSE,1998-07-09 00:00:00+00:00,742.7041666666668,-10.873333333333335,,,4.975833333333333,233.54583333333335,384.0375000000001,315.86375,,,,,-0.05583333333333318,0.15875,0.0,0.8225000000000001,,False,
115963,NSE,1998-07-10 00:00:00+00:00,745.4749999999999,-13.073333333333332,,,7.078333333333333,327.2041666666667,387.0833333333333,318.1175,,,,,-5.725833333333334,0.155,-0.01,0.8241666666666667,,False,
