,stid,Datetime,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Downwelling longwave radiation,Upwelling longwave radiation,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Surface height from combined measurements,Surface height from combined measurements DELTA,Albedo,Cloud cover,Ablation,Melting Season
198256,SWC_O,2022-08-02 00:00:00+00:00,,,,,,,,,,,,,,0.04416666666666667,,0.4963333333333333,,False,pre
198257,SWC_O,2022-08-03 00:00:00+00:00,878.125,1.0104583333333335,84.39375000000001,3.923708333333334,6.723625000000001,109.75833333333334,295.22650000000004,156.90120833333333,248.5145,313.3510833333333,-0.4507916666666667,-18.783041666666666,29.47895833333334,0.03891666666666666,0.011000000000000001,0.5293,0.24187499999999998,False,pre
198258,SWC_O,2022-08-04 00:00:00+00:00,870.2916666666666,1.7534999999999998,91.21375,4.523291666666666,9.847833333333334,141.7875,141.203125,58.264041666666664,317.3192916666667,317.958125,-0.005958333333333333,10.771875,48.13795833333334,0.036291666666666667,0.01,0.4102,0.91975,False,pre
198259,SWC_O,2022-08-05 00:00:00+00:00,872.0,0.5791666666666666,97.58079166666666,4.4565909090909095,5.593916666666668,139.11249999999998,136.59316666666666,62.554875,312.4084166666667,315.98133333333334,-0.10137499999999999,5.137409090909092,12.519227272727273,0.04008333333333333,-0.020999999999999897,0.4547,0.932,True,beginning
198260,SWC_O,2022-08-06 00:00:00+00:00,869.5,1.115375,93.20416666666665,4.41675,4.773958333333334,109.2425,256.3675416666667,112.19866666666667,280.05916666666667,316.60362499999997,-0.03983333333333334,2.308125,12.899625,0.005666666666666667,-0.059,0.4368,0.568,True,beginning
198261,SWC_O,2022-08-07 00:00:00+00:00,865.5833333333334,0.8895416666666668,88.51470833333333,4.157333333333334,4.307291666666667,108.09166666666665,262.65483333333333,117.09504166666666,257.01095833333335,313.86920833333335,-0.4136666666666667,-3.0666666666666664,15.386666666666665,-0.043583333333333335,-0.04800000000000001,0.4443,0.3385833333333334,True,beginning
198262,SWC_O,2022-08-08 00:00:00+00:00,864.5416666666666,-1.5729583333333335,93.31158333333333,3.620041666666667,2.667125,157.9,158.40129166666668,78.58904166666667,278.782625,307.67758333333336,-1.7139999999999997,-4.6978333333333335,1.6530000000000002,-0.078375,-0.02,0.4968,0.6805416666666666,True,beginning
198263,SWC_O,2022-08-09 00:00:00+00:00,866.1666666666666,-1.9173749999999998,98.83070833333333,3.7060833333333334,3.8153333333333332,194.9125,179.09379166666668,151.66549999999998,303.44374999999997,307.94033333333334,-1.6514999999999997,-4.526521739130434,-3.0460434782608696,-0.09466666666666666,0.002,0.8506,0.9637083333333333,True,beginning
198264,SWC_O,2022-08-10 00:00:00+00:00,871.695652173913,-2.05625,98.19945833333334,3.6263478260869566,3.3101250000000007,180.70000000000002,180.00320833333333,161.31270833333335,299.22645833333337,305.49654166666664,-2.182541666666667,-1.3018181818181818,0.8723181818181817,-0.09183333333333334,-0.0089999999999999,0.8994,0.9260416666666668,False,pre
198265,SWC_O,2022-08-11 00:00:00+00:00,873.25,-1.9257499999999999,97.094375,3.645,4.042875,144.39166666666668,191.59720833333336,159.00066666666666,296.1619166666667,306.672125,-2.206958333333333,-1.3618750000000002,3.325416666666667,-0.09258333333333334,0.001,0.8265,0.8860416666666667,False,pre
198266,SWC_O,2022-08-12 00:00:00+00:00,878.125,-0.6785,97.80941666666666,4.009458333333334,5.538833333333334,158.40416666666667,237.301375,194.5466666666667,282.44958333333335,312.24800000000005,-0.5832083333333333,-5.886375,-1.202625,-0.095375,-0.009,0.817,0.6840416666666665,False,pre
198267,SWC_O,2022-08-13 00:00:00+00:00,878.4166666666666,-1.327125,81.399875,3.1775,11.092625,116.36250000000001,273.72054166666663,199.455875,246.10983333333334,305.15933333333334,-1.8983333333333334,-48.87279166666667,16.91179166666667,-0.09958333333333334,0.0,0.7301,0.33445833333333336,True,beginning
198268,SWC_O,2022-08-14 00:00:00+00:00,877.2083333333334,-2.0826666666666664,86.10495833333334,3.248708333333333,12.01291666666667,118.41250000000001,180.6295,136.85658333333333,264.0195833333333,300.3755833333334,-3.350333333333333,-13.159208333333332,41.44875,-0.10004166666666668,0.0,0.7682,0.5572499999999999,True,middle
198269,SWC_O,2022-08-15 00:00:00+00:00,876.5833333333334,1.6278333333333332,91.90416666666665,4.488166666666667,8.336416666666667,134.05833333333334,189.47895833333337,130.61658333333332,300.9235,317.3358333333333,-0.0047083333333333335,8.902708333333333,37.37820833333333,-0.10529166666666667,-0.001,0.6937777777777777,0.7641666666666667,True,middle
198270,SWC_O,2022-08-16 00:00:00+00:00,869.7916666666666,1.0410416666666666,94.69166666666668,4.466375,5.292291666666666,131.48333333333332,158.459,87.84041666666667,311.21754166666665,317.367125,-0.05854166666666666,3.160625,16.433458333333334,-0.11870833333333335,-0.02,0.5502222222222222,0.9020416666666667,True,middle
198271,SWC_O,2022-08-17 00:00:00+00:00,873.1666666666666,-1.6736666666666666,99.51333333333332,3.7882916666666664,4.965833333333333,183.95833333333334,167.90141666666668,138.91766666666666,301.974875,309.9586666666667,-1.199625,-7.096083333333333,-6.502750000000002,-0.13066666666666668,0.0030000000000000005,0.8305555555555555,0.9319583333333332,True,middle
