,stid,Surface height from combined measurements,Surface height from combined measurements DELTA,Ablation,Melting Season,PC1,PC2,PC3,PC4,PC5
59,KAN_L,-0.209875,-0.0219999999999998,False,no_ablation,0.8915230483718811,0.9382705991952014,0.358697773299556,0.3765687594538471,0.4974645217109537
60,KAN_L,-0.2232083333333333,-0.004,False,no_ablation,0.3135636320095593,-0.39329394836529763,-0.008329543836979153,-0.17101553817354664,-0.02606853402961559
61,KAN_L,-0.20225,0.068,False,no_ablation,0.506920589177618,-0.10369727313998942,0.38625859167821014,-0.3539398079722028,-0.2913412050954756
62,KAN_L,-0.1924583333333333,-0.0529999999999999,False,no_ablation,0.8616193026185526,0.44704840009610397,0.013303552638394193,-0.045393821123740886,0.06496758460111819
63,KAN_L,-0.2243333333333333,-0.0149999999999999,False,no_ablation,0.6972349839854222,0.05695717524623151,-0.24173638626200855,-0.08707511653066623,0.06056329830374244
64,KAN_L,-0.2328333333333333,0.0029999999999999,False,no_ablation,0.8019682007404245,-0.07807266085276998,-0.16449039966463153,-0.03286943074067948,-0.09979137425692408
65,KAN_L,-0.234625,-0.003,False,no_ablation,0.7173410518901085,-0.2774319571633433,-0.39178488400811756,0.043119864819383714,-0.008640190851208646
66,KAN_L,-0.2322916666666666,0.0089999999999999,False,no_ablation,0.7055786146258477,-0.12538386893165698,0.19471826566706227,-0.23390470829010068,-0.2635374069381944
67,KAN_L,-0.231,0.007,False,no_ablation,0.5203807329667487,-0.29183191878182035,0.32891320194453905,-0.27111556370336876,-0.29258439035345957
68,KAN_L,-0.2333333333333333,0.002,False,no_ablation,0.757181971713121,-0.09313672941853719,0.30374890633250445,-0.26884531802654904,-0.33641110105611305
69,KAN_L,-0.2220416666666666,-0.001,False,no_ablation,0.5359936682326903,-0.2843382206824545,-0.39161247730254667,-0.06541436580568093,0.10717267691300124
70,KAN_L,-0.225625,0.002,False,no_ablation,0.26309982133765086,-0.5885246369476782,0.4789229314955172,-0.15917456002207223,-0.20050727569109925
71,KAN_L,-0.212125,0.012,False,no_ablation,0.9770083808171042,0.7013607545259741,0.37825168288017713,-0.013410852444093907,-0.025790193613811845
72,KAN_L,-0.2024166666666666,0.0119999999999999,False,no_ablation,0.8257414500787823,0.582564519544164,0.33079520492066705,-0.2002282228255228,-0.115033219366106
73,KAN_L,-0.2002083333333333,-0.002,False,no_ablation,0.6942402347780757,0.6217051551886033,0.22049656096451878,-0.2966424150192155,0.050130378229182766
74,KAN_L,-0.1867916666666666,0.032,False,no_ablation,0.6235944912576965,0.681925009974141,0.255430434110118,-0.3435372130270953,0.0519168918378463
75,KAN_L,-0.1335416666666666,0.055,False,no_ablation,-0.06879034479135707,-0.5326350390737817,0.8393875071687097,-0.17489810137214065,0.1532385836118819
76,KAN_L,-0.0893333333333333,0.0369999999999999,False,no_ablation,0.7960537909198274,0.9608447399267461,0.34907221108696906,-0.05537797676895715,0.2660499427469878
77,KAN_L,-0.00375,-0.0069999999999998,False,no_ablation,1.0324972489753517,0.6835841821668103,0.2423204075484559,0.20527886609779522,0.14517493978310245
78,KAN_L,-0.0984583333333333,-0.0419999999999999,False,no_ablation,0.5950440693477949,-0.14306652843268597,-0.17849217252270566,-0.1584489993569631,0.010148920038226407
79,KAN_L,-0.0904583333333333,0.0119999999999999,False,no_ablation,0.6782935347412089,0.6032562409549018,0.2504158779897441,-0.31803849704770354,0.013645132979037094
80,KAN_L,-0.1080833333333333,0.0219999999999998,False,no_ablation,0.7741521042189468,0.7905997695049586,0.16231542113737865,-0.091316823364471,0.24341484480295064
81,KAN_L,0.0742083333333333,0.138,False,no_ablation,0.7401288117045449,0.21084591946466186,0.22568457515111875,-0.2757733713555756,-0.18992828244070384
82,KAN_L,0.0414166666666666,-0.033,False,no_ablation,0.15404636952159317,-0.6011827820524784,0.6951409794980613,-0.18043473952030048,-0.11074227334002348
83,KAN_L,0.014,-0.029,False,no_ablation,0.12225219031309544,-0.7237020446800525,0.6589620457423131,-0.07342442659716601,0.021730608556836336
84,KAN_L,-0.0117083333333333,-0.013,False,no_ablation,0.5269054170747351,-0.6742802789093294,0.0022710462288299477,-0.025829069198787045,-0.1773631501796515
85,KAN_L,-0.109875,-0.063,False,no_ablation,0.6945010251034014,-0.19309662869316158,-0.24897626203405143,-0.06943260683624278,-0.020759088698300336
86,KAN_L,-0.138125,-0.001,False,no_ablation,0.5198562677504653,-0.4514067825201035,-0.2716634681301643,-0.0815453740330977,0.040609396649385315
87,KAN_L,-0.1200416666666666,0.023,False,no_ablation,0.5972858825402791,0.40925086514202874,-0.08644095516261285,-0.2583352203718651,0.1881025717485816
88,KAN_L,-0.1147083333333333,-0.001,False,no_ablation,0.39146091341684147,0.3685002120798753,-0.03912887004458098,-0.40532385325107345,0.19348099279274583
89,KAN_L,-0.1311666666666666,-0.0379999999999999,False,no_ablation,0.41797514957611653,0.42410374679779156,-0.2591807387744629,-0.3913272179838374,0.46122175535838883
90,KAN_L,-0.1836666666666666,-0.019,False,no_ablation,0.6067311190590163,0.24504168404275023,-0.28743210023570703,-0.2247574002732159,0.3195392827193527
91,KAN_L,-0.1887916666666666,0.014,False,no_ablation,0.8324795358591696,0.39950392077855074,0.11329236837479843,-0.15868790107402078,-0.015381238422821788
92,KAN_L,-0.1813749999999999,-0.009,False,no_ablation,0.7208860662280521,0.3051016281990416,-0.01035796906453586,-0.21823231126859344,0.06505766433810053
93,KAN_L,-0.1890833333333333,-0.002,False,no_ablation,0.7206925773229662,0.31031114398888004,-0.2647338698938842,-0.1368163426229114,0.30104696071027753
94,KAN_L,-0.1972083333333333,-0.0169999999999999,False,no_ablation,0.8402768479770748,0.2019908495907633,-0.2670148288963195,0.006582252007809854,0.14944304910362027
95,KAN_L,-0.2050833333333333,0.0119999999999999,False,no_ablation,0.7549962113885703,-0.137227193243541,-0.31184934003995346,-0.04898555734845363,0.05408269518701482
96,KAN_L,-0.2000833333333333,0.003,False,no_ablation,0.6931195093327566,-0.03840106333928504,-0.3325858713652188,-0.09435374008219635,0.137647197202966
97,KAN_L,-0.196375,-0.008,False,no_ablation,0.6350302566313575,0.4677926877652661,-0.05798794873972832,-0.3738805295934528,0.3299190759129865
98,KAN_L,-0.2085833333333333,-0.0159999999999999,False,no_ablation,0.8184777806191158,0.37668919745169877,0.03975314474265145,-0.19642867382966556,0.0865781261259913
99,KAN_L,-0.2058333333333333,0.035,False,no_ablation,0.9461106554460428,0.19287260991530186,0.22610771431942367,-0.1437996700104119,-0.24915428065487977
100,KAN_L,-0.166125,0.04,False,no_ablation,1.251959056967043,0.6210069658274158,0.46861830440024876,0.3515083022638958,0.01181022286812905
101,KAN_L,-0.1411666666666666,0.0039999999999999,False,no_ablation,0.6397968360893266,-0.4949542110455901,0.13720497761970635,-0.14741836670339942,-0.237922721018174
102,KAN_L,-0.136375,0.02,False,no_ablation,0.9825383027516299,0.09775539887149547,-0.021000058936089822,-0.017256807410905375,-0.11448985624697722
103,KAN_L,-0.1385833333333333,-0.014,False,no_ablation,1.0983604673228753,0.26874696817141214,0.2897228354360244,-0.028553895675534652,-0.28969879172333296
104,KAN_L,-0.156,-0.0499999999999999,False,no_ablation,0.8768414426481692,-0.38410130983130647,0.2584245891496289,-0.17330252787271813,-0.3761944762141184
105,KAN_L,-0.1728333333333333,0.0269999999999999,False,no_ablation,0.9999291705694482,-0.38347973157742504,0.04835037233701041,-0.02341843202720976,-0.3533924273763537
106,KAN_L,-0.1723333333333333,-0.0499999999999999,False,no_ablation,0.888753455910905,-0.5618827101254164,-0.15898726740114585,0.03429209724884315,-0.2190679076946445
107,KAN_L,-0.2354166666666667,0.0089999999999999,False,no_ablation,0.9541135912221064,-0.6220839611076575,-0.37157181944122497,0.13653074738596505,-0.1264410442886041
108,KAN_L,-0.2280416666666666,-0.002,False,no_ablation,0.9499217807681082,-0.4315825851794315,-0.2616133388635915,0.09465580992483025,-0.18303783403298227
109,KAN_L,-0.223,0.011,False,no_ablation,0.8023620046065705,-0.3610223100870752,0.26770085732814136,-0.17659541968500161,-0.3862083535905844
110,KAN_L,-0.226,-0.001,False,no_ablation,0.7520848514039343,-0.3739636689833325,0.37569258400662414,-0.22107098708079323,-0.41911468153749615
111,KAN_L,-0.2056666666666666,-0.012,False,no_ablation,0.903046509045547,-0.2540636591876456,0.2468232470741535,-0.19361626401733747,-0.34777843271811537
112,KAN_L,-0.2164166666666666,0.006,False,no_ablation,1.0697596106339309,-0.0023160162286673305,0.0806143119486439,-0.024533869306832372,-0.2465180100464534
113,KAN_L,-0.224875,-0.002,False,no_ablation,0.9664509566836675,-0.11434062371767822,-0.3570008073245731,0.08374666887466867,0.047221096204554884
114,KAN_L,-0.2125416666666666,0.0239999999999999,False,no_ablation,0.7378471491746936,0.2054179179840693,-0.10481909305695883,-0.21792877075984368,0.12371266556362592
115,KAN_L,-0.2107916666666666,-0.0109999999999999,False,no_ablation,0.8893707400823887,0.4383707722571551,-0.14030750068718742,0.0004021918772673248,0.26100111957726296
116,KAN_L,-0.2248333333333333,-0.0229999999999999,False,no_ablation,0.83225000566525,-0.25996827126119953,0.1595596614333112,-0.18016175226232828,-0.28645519876546327
117,KAN_L,-0.2364166666666666,0.0069999999999998,False,no_ablation,0.7450594936085005,-0.5791334738754391,-0.4449820899531952,0.05931761909563087,0.032312393685301755
118,KAN_L,-0.20775,0.0229999999999999,False,no_ablation,0.6390067926725941,0.25199510049022183,-0.12526205733262746,-0.24001734872092792,0.1586219927858466
119,KAN_L,-0.203375,-0.0049999999999999,False,no_ablation,0.38963233118038015,0.05917505851525209,-0.3164933687050243,-0.30333261308109083,0.32426201547641953
120,KAN_L,-0.2046249999999999,0.003,False,no_ablation,0.5646170752908461,0.20099621411376806,-0.5605236593230656,-0.09893736509431833,0.4624277780821962
121,KAN_L,-0.19825,0.001,False,no_ablation,0.39978664604560565,0.22921804970513862,-0.4424357746172502,-0.23609126681190515,0.41771487745938934
122,KAN_L,-0.203625,-0.006,False,no_ablation,0.33172186931233655,-0.013423523594944102,-0.08443781594209104,-0.3079232999756732,0.0826886939795546
123,KAN_L,-0.2149166666666666,-0.003,False,no_ablation,0.19303744547343363,-0.5110344146481197,0.4363552839074779,-0.21835568392723848,-0.11782488793838827
124,KAN_L,-0.2068333333333333,0.011,False,no_ablation,0.3291434893099769,-0.14025035979953993,-0.056701043589098075,-0.2987181325142454,0.06831393098702943
125,KAN_L,-0.1997083333333333,0.007,False,no_ablation,0.5408280509315355,0.3770896614614242,-0.40991945876286423,-0.19345762408934242,0.47416245049803074
126,KAN_L,-0.2090833333333333,-0.0169999999999999,False,no_ablation,0.4674771055557622,-0.09681543057285136,-0.25256460424785415,-0.2208143203436547,0.16189532191616618
127,KAN_L,-0.2084166666666666,0.0,False,no_ablation,0.31347394264248013,-0.21730866003477678,0.15977064183716647,-0.3671150799913682,0.024829373593730473
128,KAN_L,-0.2182083333333333,0.011,False,no_ablation,0.33773833491071437,-0.4992688514328877,0.5473469093442304,-0.26997522219101333,-0.21167993818164282
129,KAN_L,-0.1970833333333333,0.001,False,no_ablation,0.4850137631343166,-0.3846266234752248,0.34438662857233043,-0.29281425686450196,-0.20260549621216506
130,KAN_L,-0.2179166666666666,-0.001,False,no_ablation,0.7333259517820635,-0.586010995368218,-0.31857308679605345,0.04591132547697098,-0.06972675365159921
131,KAN_L,-0.2089583333333333,-0.003,False,no_ablation,0.8684377655333227,-0.08258589299176225,-0.2620352173490246,0.013630421474565849,-0.02024742115647976
132,KAN_L,-0.2242499999999999,-0.014,False,no_ablation,0.7740917597650245,-0.2843812735127631,-0.32698024499979783,-0.037300236515794824,0.038427061253247186
133,KAN_L,-0.2314583333333333,-0.0119999999999999,False,no_ablation,0.9163954018350817,-0.21256258593911292,-0.2241149641969064,0.024147657397551692,-0.10002287905049832
134,KAN_L,-0.245125,-0.003,False,no_ablation,0.8445469058834315,-0.7248699432897451,-0.46135125448334696,0.15631218737812538,-0.05932923561098574
135,KAN_L,-0.2490416666666667,0.002,False,no_ablation,0.6601509674748324,-1.0335236489918005,-0.11938160487740378,0.14790359281260904,-0.10366357446992346
136,KAN_L,-0.2454166666666666,0.003,False,no_ablation,0.8708651371761137,-0.6592365478269001,-0.011595188937510324,0.020635876386957415,-0.31760951130346615
137,KAN_L,-0.2418333333333333,-0.002,False,no_ablation,0.8355571318986826,-0.5808185984633994,0.21640312842475776,-0.09149124681479782,-0.39169896368002755
138,KAN_L,-0.2378749999999999,0.0,False,no_ablation,0.8359550784255436,-0.4192642103685531,0.2748744785430544,-0.16723003948337273,-0.39033122417446803
139,KAN_L,-0.2407083333333333,0.0209999999999998,False,no_ablation,0.7847230658211226,-0.6217655849519873,0.0008607372132319107,-0.054270916340947176,-0.21733621645391485
140,KAN_L,-0.2082083333333333,0.013,False,no_ablation,0.6320236446255989,0.08185656238379418,-0.4294941543780554,-0.1756925217726109,0.38178943214740324
141,KAN_L,-0.2065,-0.006,False,no_ablation,0.5358326302534635,0.049981935303344834,-0.4362125108097346,-0.2428011800775489,0.4364121148047901
142,KAN_L,-0.2146666666666666,-0.009,False,no_ablation,0.4706440314030915,-0.25288793716724606,-0.35800016447260735,-0.22455478646598784,0.3038063522921124
143,KAN_L,-0.2196666666666666,0.004,False,no_ablation,0.5795506921299737,-0.28435390787539533,-0.4399840985724955,-0.10149613795772769,0.21891767751370675
144,KAN_L,-0.2120416666666666,0.013,False,no_ablation,0.608080373603223,0.05650332299265621,-0.2613004307412241,-0.24287343117909593,0.25327597838983906
145,KAN_L,-0.2065,-0.007,False,no_ablation,0.6216568292073218,0.2123932195362211,-0.5957642106047499,-0.11816426844425881,0.5842614367374143
146,KAN_L,-0.2121666666666666,-0.003,False,no_ablation,0.4660472175111834,-0.12590722780214633,-0.3999550701805889,-0.24290445221260057,0.3552457589588268
147,KAN_L,-0.2182499999999999,-0.008,False,no_ablation,0.6048564355246421,-0.08762451793689503,-0.6024215773726074,-0.061862843469515615,0.3755920803444851
148,KAN_L,-0.224625,-0.002,False,no_ablation,0.6858909962314438,-0.11732948852560045,-0.5713885872905708,0.01529090585373482,0.2595488835129464
149,KAN_L,-0.2243333333333333,-0.006,False,no_ablation,0.7481167295423056,0.006324709133422932,-0.1994840549605916,-0.09775154968568343,0.02719350332671197
150,KAN_L,-0.22675,-0.008,False,pre,0.776488923892644,0.02377773762360769,-0.037573697162950254,-0.15983088603134396,-0.06279927622706614
151,KAN_L,-0.2379166666666666,-0.003,False,pre,0.6295829182184491,-0.556058830747854,-0.4357174154820157,0.048982375697304535,0.046255784439771276
152,KAN_L,-0.2320833333333333,0.0249999999999999,False,pre,0.6799659408666731,-0.35829443475022843,-0.46133149044111854,0.013483535053017356,0.09599599480656913
153,KAN_L,-0.2060416666666666,0.006,False,pre,0.5601350003347196,0.43329511236927093,-0.43858853362111083,-0.19931240052721652,0.5702983366637251
154,KAN_L,-0.2069166666666666,-0.004,False,pre,0.5025361161070072,0.47395163885940017,-0.33206119797397904,-0.2956452915505259,0.5339485235132557
155,KAN_L,-0.21175,-0.006,False,pre,0.5596418982188074,0.44931124653257587,-0.3163576216340291,-0.24173481280279896,0.476043837320752
156,KAN_L,-0.2173333333333333,-0.003,False,pre,0.6160056862341936,0.41153752558261525,-0.42368564946342113,-0.13240781884771374,0.5038516041269673
157,KAN_L,-0.2205,-0.001,False,pre,0.5465814971064297,0.23670015218672774,-0.4642465375837602,-0.19262993160727984,0.455134961464789
158,KAN_L,-0.2186249999999999,-0.003,False,pre,0.5537697345388557,0.2875615266784636,-0.47269465354147966,-0.19161269177756485,0.5154710080840027
159,KAN_L,-0.224875,-0.004,False,pre,0.5115996429704465,0.08094522696846784,-0.7184923540220611,-0.023946972006944168,0.48204330326169076
160,KAN_L,-0.2287916666666667,0.002,False,pre,0.49008181971087406,-0.04143317492957955,-0.6372433773233648,-0.03920541571044817,0.35366310789867067
161,KAN_L,-0.2271666666666666,-0.003,False,pre,0.531326884761631,0.10774902564456497,-0.7410041360267355,-0.023457886668234833,0.5269298317101202
162,KAN_L,-0.2246666666666666,0.003,False,pre,0.5665245473840734,0.2754012585985002,-0.5318898752974872,-0.06593811783202982,0.4490176521534296
163,KAN_L,-0.2299583333333333,-0.0129999999999999,False,pre,0.5213236526991126,0.10432236689659583,-0.6145899255946865,-0.03901080214323997,0.3912157602313745
164,KAN_L,-0.242375,-0.006,False,pre,0.4739023897642826,-0.33574644290777117,-0.39634907598850816,-0.03327111356202927,0.08148647887978037
165,KAN_L,-0.2465,-0.012,False,pre,0.47190004111703054,-0.45679896076577187,-0.319996661286316,0.011934226298965263,-0.024496288651893634
166,KAN_L,-0.2459166666666666,0.004,False,pre,0.7987249752266649,-0.0357248774248935,0.05760498475959516,-0.08517270428068142,-0.2847361359208915
167,KAN_L,-0.247,-0.008,False,pre,0.8433808545200403,-0.12427064064870115,-0.25929432758242893,0.08288381623592693,-0.1346467472544725
168,KAN_L,-0.2515416666666666,-0.001,False,pre,0.8355536001372875,-0.275042222350627,-0.22220793203424982,0.08399258328022156,-0.22614564117946992
169,KAN_L,-0.24925,-0.006,False,pre,0.7831010461653137,-0.29134395983823513,-0.3315638465777175,0.10056504997415953,-0.140610028460217
170,KAN_L,-0.2549583333333333,0.0,False,pre,0.9642044546347857,-0.14251883604045085,0.016534714574536327,0.07377495280223632,-0.4068042593747616
171,KAN_L,-0.2663333333333333,-0.006,False,pre,0.8105420783869943,-0.7022532942078427,0.03480054728890585,0.0237229980156807,-0.3412592936005722
172,KAN_L,-0.2609583333333333,0.006,False,pre,0.6572300016016287,-0.578543234833067,-0.4971631652850091,0.20837416065871497,-0.11593718207410036
173,KAN_L,-0.2587083333333334,0.003,False,pre,0.41129589064292726,-0.8267983239292437,-0.16316691122161184,0.18313120763367852,-0.17582716152404418
174,KAN_L,-0.2492916666666666,0.008,False,pre,0.5850130001052884,-0.3285870051298404,-0.4294729636282448,0.10779663587247366,-0.08799641585447641
175,KAN_L,-0.2487916666666666,-0.006,False,pre,0.6049777896439108,-0.2817636186119735,-0.4432184141095273,0.12367917052827206,-0.08811749417592059
176,KAN_L,-0.2505,0.003,False,pre,0.5872200090577621,-0.3606824372360666,-0.38878533987203523,0.1083077784307665,-0.1196313341000534
177,KAN_L,-0.2429166666666666,0.0179999999999999,False,pre,0.6893832312738992,-0.027947023278643547,-0.32336597943400675,0.009284285725572368,0.0032871831043201614
178,KAN_L,-0.2455416666666666,-0.0159999999999999,False,pre,0.8080782856068401,0.10644039453276571,-0.32600639615599897,0.1403654677749938,-0.022245067406395435
179,KAN_L,-0.2548333333333333,-0.011,False,pre,0.9074949064994919,-0.02205502712952547,-0.21647190642080374,0.19014970666675346,-0.2373434537729658
