,stid,Datetime,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation - corrected,Upwelling shortwave radiation - corrected,Downwelling longwave radiation,Upwelling longwave radiation,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Surface height from combined measurements,Surface height from combined measurements DELTA,Albedo,Cloud cover,Ablation,Melting Season
31156,EGP,2016-05-01 00:00:00+00:00,,,,,,,,,,,,,,0.013000000000000001,0.002,0.8045,,False,
31157,EGP,2016-05-02 00:00:00+00:00,723.7389583333334,-27.469041666666666,90.92945833333333,0.40029166666666666,4.164416666666667,242.88187499999995,294.05695833333334,216.78533333333334,151.84924999999998,203.61137500000004,-28.01420833333333,-1.57175,5.474458333333334,0.035875000000000004,0.0,0.7292727272727273,0.38925000000000004,False,
31158,EGP,2016-05-03 00:00:00+00:00,726.5619999999999,-28.241124999999997,91.00541666666668,0.3662916666666667,3.595333333333334,243.66816666666668,295.85970833333334,224.97687499999998,145.49391666666668,201.65650000000002,-28.561333333333334,-1.6507499999999997,2.3548750000000003,0.017625,0.0,0.7623636363636362,0.3434166666666667,False,
31159,EGP,2016-05-04 00:00:00+00:00,726.9815833333333,-28.793166666666668,93.09620833333334,0.356125,3.913041666666667,230.02779166666664,304.7266666666667,226.59125000000003,147.81933333333333,199.473875,-29.243291666666664,-1.2256666666666667,2.420916666666667,0.016916666666666667,0.0,0.744909090909091,0.3885,False,
31160,EGP,2016-05-05 00:00:00+00:00,726.9595416666666,-27.424374999999998,93.22754166666665,0.41075,4.0145,240.28745833333332,285.3544166666666,219.47537499999999,161.49245833333333,205.06591666666668,-27.629958333333335,-1.5106249999999999,1.189875,0.015958333333333335,-0.0009999999999999,0.764,0.49666666666666665,False,
31161,EGP,2016-05-06 00:00:00+00:00,724.2986666666667,-27.752916666666664,88.92370833333335,0.3833333333333333,4.54275,231.63400000000001,306.19862500000005,237.40037500000003,144.799625,202.60804166666665,-28.253083333333333,-1.9806249999999999,4.517541666666666,0.017041666666666667,0.0,0.7738181818181818,0.318125,False,
31162,EGP,2016-05-07 00:00:00+00:00,723.0224583333332,-26.731958333333335,89.173875,0.4137916666666666,4.09025,245.706875,307.27754166666665,236.71516666666662,148.07408333333333,206.31470833333333,-27.105874999999997,-2.185541666666667,2.581958333333333,0.017249999999999998,0.0009999999999999,0.7696363636363638,0.32225,False,
31163,EGP,2016-05-08 00:00:00+00:00,724.5527083333333,-25.911458333333332,90.12895833333334,0.46199999999999997,5.148708333333333,249.58266666666668,310.0991666666667,238.63370833333332,149.97983333333335,208.66287499999999,-26.42579166666667,-2.155208333333333,6.137708333333333,0.016875,-0.0009999999999999,0.767909090909091,0.31475000000000003,False,
31164,EGP,2016-05-09 00:00:00+00:00,724.6107916666666,-19.93283333333333,92.42583333333334,1.0091666666666665,5.763583333333333,222.216125,256.4014583333333,204.81687499999998,191.278,229.57900000000004,-20.946708333333333,-1.3675833333333334,14.560375,0.016375,0.0,0.8107272727272726,0.5297083333333333,False,
31165,EGP,2016-05-10 00:00:00+00:00,720.0323333333332,-20.570916666666665,89.87345833333332,0.7977500000000001,4.999791666666666,285.4229166666667,302.50708333333336,240.32237499999997,174.24216666666666,227.16070833333333,-21.16570833333333,-1.4437083333333334,7.904833333333333,0.016916666666666667,-0.0009999999999999,0.7932727272727274,0.3867083333333334,False,
31166,EGP,2016-05-11 00:00:00+00:00,729.7088749999999,-24.35366666666667,88.51333333333332,0.5236666666666667,5.53775,260.82570833333335,310.96887499999997,245.17570833333335,158.36133333333333,212.96466666666666,-25.180166666666665,-1.5642916666666669,11.361249999999998,0.016625,-0.0019999999999999,0.789,0.3534583333333334,False,
